team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,30,78,11,24,12,25,13,31,22,5,3,13,29,2014-01-15,away,loss,83.0,BOSTON CELTICS,88.0,0.2777777777777778,0.3142857142857143,44
BOSTON CELTICS,240,29,84,4,17,26,36,19,39,22,7,3,9,22,2014-01-15,home,win,88.0,TORONTO RAPTORS,83.0,0.25663716814159293,0.19047619047619047,58
DENVER NUGGETS,240,45,83,12,24,21,29,9,37,22,9,6,16,27,2014-01-15,away,win,123.0,GOLDEN STATE WARRIORS,116.0,0.3515625,0.3333333333333333,46
GOLDEN STATE WARRIORS,240,39,90,9,28,29,33,9,32,24,7,3,12,21,2014-01-15,home,loss,116.0,DENVER NUGGETS,123.0,0.3023255813953488,0.24324324324324326,41
DALLAS MAVERICKS,240,51,97,12,25,13,21,17,30,37,7,2,9,24,2014-01-15,away,loss,127.0,LOS ANGELES CLIPPERS,129.0,0.34459459459459457,0.32432432432432434,47
LOS ANGELES CLIPPERS,240,42,83,17,34,28,37,11,27,34,6,4,12,17,2014-01-15,home,win,129.0,DALLAS MAVERICKS,127.0,0.336,0.3333333333333333,38
MEMPHIS GRIZZLIES,240,33,82,5,20,11,18,11,32,20,7,10,9,17,2014-01-15,away,win,82.0,MILWAUKEE BUCKS,77.0,0.28695652173913044,0.2,43
MILWAUKEE BUCKS,240,31,82,6,20,9,12,15,36,22,5,5,15,19,2014-01-15,home,loss,77.0,MEMPHIS GRIZZLIES,82.0,0.2743362831858407,0.23076923076923078,51
SACRAMENTO KINGS,240,45,82,5,12,16,19,9,36,19,6,4,19,22,2014-01-15,away,win,111.0,MINNESOTA TIMBERWOLVES,108.0,0.3543307086614173,0.29411764705882354,45
MINNESOTA TIMBERWOLVES,240,39,88,8,20,22,29,9,26,23,11,4,12,23,2014-01-15,home,loss,108.0,SACRAMENTO KINGS,111.0,0.30708661417322836,0.2857142857142857,35
HOUSTON ROCKETS,240,37,72,4,13,25,41,8,30,18,9,14,13,28,2014-01-15,away,win,103.0,NEW ORLEANS PELICANS,100.0,0.3394495412844037,0.23529411764705882,38
NEW ORLEANS PELICANS,240,35,77,8,20,22,29,12,32,19,7,8,15,34,2014-01-15,home,loss,100.0,HOUSTON ROCKETS,103.0,0.3125,0.2857142857142857,44
CHICAGO BULLS,315,48,113,12,33,20,23,18,41,31,9,6,17,22,2014-01-15,away,win,128.0,ORLANDO MAGIC,125.0,0.2981366459627329,0.26666666666666666,59
ORLANDO MAGIC,315,53,104,6,26,13,16,8,44,24,9,5,18,28,2014-01-15,home,loss,125.0,CHICAGO BULLS,128.0,0.3375796178343949,0.1875,52
CHARLOTTE BOBCATS,240,35,88,5,20,17,26,8,34,25,10,6,13,20,2014-01-15,away,loss,92.0,PHILADELPHIA 76ERS,95.0,0.2845528455284553,0.2,42
PHILADELPHIA 76ERS,240,39,77,6,15,11,20,7,43,23,6,3,24,22,2014-01-15,home,win,95.0,CHARLOTTE BOBCATS,92.0,0.33620689655172414,0.2857142857142857,50
LOS ANGELES LAKERS,240,43,91,6,20,22,24,8,35,26,5,7,17,22,2014-01-15,away,loss,114.0,PHOENIX SUNS,121.0,0.3208955223880597,0.23076923076923078,43
PHOENIX SUNS,240,49,100,4,19,19,25,16,37,23,12,6,17,21,2014-01-15,home,win,121.0,LOS ANGELES LAKERS,114.0,0.3288590604026846,0.17391304347826086,53
CLEVELAND CAVALIERS,240,39,89,6,23,12,18,10,32,17,9,2,12,21,2014-01-15,away,loss,96.0,PORTLAND TRAIL BLAZERS,108.0,0.3046875,0.20689655172413793,42
PORTLAND TRAIL BLAZERS,240,42,88,11,27,13,17,11,37,27,6,3,16,12,2014-01-15,home,win,108.0,CLEVELAND CAVALIERS,96.0,0.3230769230769231,0.2894736842105263,48
UTAH JAZZ,240,44,89,4,8,13,19,11,32,23,6,1,10,20,2014-01-15,away,loss,105.0,SAN ANTONIO SPURS,109.0,0.3308270676691729,0.3333333333333333,43
SAN ANTONIO SPURS,240,43,80,7,16,16,18,3,31,29,6,6,11,18,2014-01-15,home,win,109.0,UTAH JAZZ,105.0,0.34959349593495936,0.30434782608695654,34
MIAMI HEAT,240,37,84,7,25,16,17,9,26,22,6,1,12,19,2014-01-15,away,loss,97.0,WASHINGTON WIZARDS,114.0,0.30578512396694213,0.21875,35
WASHINGTON WIZARDS,240,41,75,10,22,22,26,7,34,30,7,7,12,19,2014-01-15,home,win,114.0,MIAMI HEAT,97.0,0.35344827586206895,0.3125,41
