team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,40,79,12,21,12,15,5,33,25,6,3,11,26,2014-03-11,away,win,104.0,CHICAGO BULLS,96.0,0.33613445378151263,0.36363636363636365,38
CHICAGO BULLS,240,32,75,8,18,24,28,10,29,22,4,5,14,17,2014-03-11,home,loss,96.0,SAN ANTONIO SPURS,104.0,0.29906542056074764,0.3076923076923077,39
SACRAMENTO KINGS,240,34,84,3,15,18,30,13,37,18,6,7,16,19,2014-03-11,away,loss,89.0,DETROIT PISTONS,99.0,0.288135593220339,0.16666666666666666,50
DETROIT PISTONS,240,38,87,7,18,16,19,10,37,26,9,7,11,24,2014-03-11,home,win,99.0,SACRAMENTO KINGS,89.0,0.304,0.28,47
DALLAS MAVERICKS,240,30,82,5,18,20,31,11,29,18,10,3,17,16,2014-03-11,away,loss,85.0,GOLDEN STATE WARRIORS,108.0,0.26785714285714285,0.21739130434782608,40
GOLDEN STATE WARRIORS,240,41,80,12,25,14,17,8,38,26,7,6,19,24,2014-03-11,home,win,108.0,DALLAS MAVERICKS,85.0,0.33884297520661155,0.32432432432432434,46
BOSTON CELTICS,240,32,91,3,19,16,19,20,21,16,6,1,10,23,2014-03-11,away,loss,83.0,INDIANA PACERS,94.0,0.2601626016260163,0.13636363636363635,41
INDIANA PACERS,240,40,73,4,16,10,13,8,35,22,5,4,16,22,2014-03-11,home,win,94.0,BOSTON CELTICS,83.0,0.35398230088495575,0.2,43
PORTLAND TRAIL BLAZERS,240,35,86,7,17,22,29,16,24,18,3,2,8,21,2014-03-11,away,loss,99.0,MEMPHIS GRIZZLIES,109.0,0.2892561983471074,0.2916666666666667,40
MEMPHIS GRIZZLIES,240,47,84,6,12,9,13,9,32,27,7,4,11,18,2014-03-11,home,win,109.0,PORTLAND TRAIL BLAZERS,99.0,0.35877862595419846,0.3333333333333333,41
MILWAUKEE BUCKS,240,39,74,5,15,18,29,6,33,29,3,5,15,24,2014-03-11,away,loss,101.0,MINNESOTA TIMBERWOLVES,112.0,0.34513274336283184,0.25,39
MINNESOTA TIMBERWOLVES,240,41,85,8,20,22,30,11,23,25,9,4,7,24,2014-03-11,home,win,112.0,MILWAUKEE BUCKS,101.0,0.3253968253968254,0.2857142857142857,34
HOUSTON ROCKETS,240,33,79,9,25,23,34,8,37,18,7,5,13,22,2014-03-11,away,loss,98.0,OKLAHOMA CITY THUNDER,106.0,0.29464285714285715,0.2647058823529412,45
OKLAHOMA CITY THUNDER,240,34,80,11,29,27,34,8,41,18,5,7,13,25,2014-03-11,home,win,106.0,HOUSTON ROCKETS,98.0,0.2982456140350877,0.275,49
