team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,38,88,16,34,17,22,15,33,22,9,1,12,22,2014-04-10,away,win,109.0,DALLAS MAVERICKS,100.0,0.30158730158730157,0.32,48
DALLAS MAVERICKS,240,39,83,5,12,17,21,8,34,16,5,5,10,17,2014-04-10,home,loss,100.0,SAN ANTONIO SPURS,109.0,0.319672131147541,0.29411764705882354,42
DENVER NUGGETS,240,39,104,10,34,12,19,25,38,23,9,5,16,18,2014-04-10,away,win,100.0,GOLDEN STATE WARRIORS,99.0,0.2727272727272727,0.22727272727272727,63
GOLDEN STATE WARRIORS,240,40,88,6,23,13,15,6,32,19,9,4,13,17,2014-04-10,home,loss,99.0,DENVER NUGGETS,100.0,0.3125,0.20689655172413793,38
