team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,42,83,8,22,17,20,6,37,29,8,3,12,20,2013-11-26,away,win,109.0,ATLANTA HAWKS,92.0,0.336,0.26666666666666666,43
ATLANTA HAWKS,240,30,73,9,22,23,27,4,31,22,7,5,14,19,2013-11-26,home,loss,92.0,ORLANDO MAGIC,109.0,0.2912621359223301,0.2903225806451613,35
GOLDEN STATE WARRIORS,240,40,88,7,19,15,21,9,32,25,8,6,10,14,2013-11-26,away,win,102.0,NEW ORLEANS PELICANS,101.0,0.3125,0.2692307692307692,41
NEW ORLEANS PELICANS,240,41,87,9,19,10,13,14,33,22,5,8,16,21,2013-11-26,home,loss,101.0,GOLDEN STATE WARRIORS,102.0,0.3203125,0.32142857142857145,47
BROOKLYN NETS,240,39,77,4,14,20,22,11,28,25,7,3,15,18,2013-11-26,away,win,102.0,TORONTO RAPTORS,100.0,0.33620689655172414,0.2222222222222222,39
TORONTO RAPTORS,240,34,78,11,26,21,22,9,25,18,4,1,15,24,2013-11-26,home,loss,100.0,BROOKLYN NETS,102.0,0.30357142857142855,0.2972972972972973,34
LOS ANGELES LAKERS,240,44,83,13,28,10,13,9,25,30,4,5,16,19,2013-11-26,away,loss,111.0,WASHINGTON WIZARDS,116.0,0.3464566929133858,0.3170731707317073,34
WASHINGTON WIZARDS,240,46,87,6,21,18,22,10,32,25,15,2,10,14,2013-11-26,home,win,116.0,LOS ANGELES LAKERS,111.0,0.3458646616541353,0.2222222222222222,42
