team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,37,86,6,17,22,32,16,37,14,13,4,15,20,2014-04-08,away,win,102.0,ATLANTA HAWKS,95.0,0.3008130081300813,0.2608695652173913,53
ATLANTA HAWKS,240,34,89,9,35,18,24,17,31,26,9,5,16,23,2014-04-08,home,loss,95.0,DETROIT PISTONS,102.0,0.2764227642276423,0.20454545454545456,48
HOUSTON ROCKETS,240,56,97,11,26,22,28,12,46,33,8,9,14,22,2014-04-08,away,win,145.0,LOS ANGELES LAKERS,130.0,0.3660130718954248,0.2972972972972973,58
LOS ANGELES LAKERS,240,44,95,14,32,28,35,5,28,38,8,7,11,20,2014-04-08,home,loss,130.0,HOUSTON ROCKETS,145.0,0.31654676258992803,0.30434782608695654,33
BROOKLYN NETS,240,36,68,9,23,7,14,4,31,13,9,7,15,14,2014-04-08,away,win,88.0,MIAMI HEAT,87.0,0.34615384615384615,0.28125,35
MIAMI HEAT,240,33,69,7,24,14,19,6,28,17,9,3,13,15,2014-04-08,home,loss,87.0,BROOKLYN NETS,88.0,0.3235294117647059,0.22580645161290322,34
SAN ANTONIO SPURS,240,36,81,4,17,15,25,11,26,19,8,7,16,22,2014-04-08,away,loss,91.0,MINNESOTA TIMBERWOLVES,110.0,0.3076923076923077,0.19047619047619047,37
MINNESOTA TIMBERWOLVES,240,42,91,5,15,21,26,16,36,23,9,3,15,18,2014-04-08,home,win,110.0,SAN ANTONIO SPURS,91.0,0.3157894736842105,0.25,52
OKLAHOMA CITY THUNDER,240,38,80,12,22,19,27,10,29,23,5,4,6,23,2014-04-08,away,win,107.0,SACRAMENTO KINGS,92.0,0.3220338983050847,0.35294117647058826,39
SACRAMENTO KINGS,240,34,82,3,14,21,28,13,31,13,5,4,9,18,2014-04-08,home,loss,92.0,OKLAHOMA CITY THUNDER,107.0,0.29310344827586204,0.17647058823529413,44
DALLAS MAVERICKS,240,40,72,9,23,6,11,6,30,24,3,5,9,12,2014-04-08,away,win,95.0,UTAH JAZZ,83.0,0.35714285714285715,0.28125,36
UTAH JAZZ,240,36,87,4,24,7,13,23,24,16,7,3,9,15,2014-04-08,home,loss,83.0,DALLAS MAVERICKS,95.0,0.2926829268292683,0.14285714285714285,47
