team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,35,71,6,23,21,24,7,30,19,7,6,12,22,2014-03-10,away,loss,97.0,BROOKLYN NETS,101.0,0.330188679245283,0.20689655172413793,37
BROOKLYN NETS,240,34,70,11,20,22,31,8,22,15,9,2,14,27,2014-03-10,home,win,101.0,TORONTO RAPTORS,97.0,0.3269230769230769,0.3548387096774194,30
DENVER NUGGETS,240,36,83,5,24,21,31,6,37,16,4,5,15,23,2014-03-10,away,loss,98.0,CHARLOTTE BOBCATS,105.0,0.3025210084033613,0.1724137931034483,43
CHARLOTTE BOBCATS,240,37,81,8,20,23,28,6,36,21,8,6,12,21,2014-03-10,home,win,105.0,DENVER NUGGETS,98.0,0.3135593220338983,0.2857142857142857,42
PHOENIX SUNS,240,39,85,7,20,20,29,13,23,22,11,5,16,25,2014-03-10,away,loss,105.0,LOS ANGELES CLIPPERS,112.0,0.31451612903225806,0.25925925925925924,36
LOS ANGELES CLIPPERS,240,43,78,4,14,22,31,9,33,25,11,4,21,28,2014-03-10,home,win,112.0,PHOENIX SUNS,105.0,0.35537190082644626,0.2222222222222222,42
WASHINGTON WIZARDS,240,36,89,12,31,6,9,21,29,24,3,3,18,14,2014-03-10,away,loss,90.0,MIAMI HEAT,99.0,0.288,0.27906976744186046,50
MIAMI HEAT,240,40,80,10,21,9,9,9,24,26,8,8,10,11,2014-03-10,home,win,99.0,WASHINGTON WIZARDS,90.0,0.3333333333333333,0.3225806451612903,33
ORLANDO MAGIC,240,42,88,9,23,5,8,12,31,23,6,2,17,22,2014-03-10,away,loss,98.0,MILWAUKEE BUCKS,105.0,0.3230769230769231,0.28125,43
MILWAUKEE BUCKS,240,38,84,8,27,21,25,10,32,25,5,4,11,9,2014-03-10,home,win,105.0,ORLANDO MAGIC,98.0,0.3114754098360656,0.22857142857142856,42
PHILADELPHIA 76ERS,240,43,84,6,20,18,25,14,28,26,9,1,18,25,2014-03-10,away,loss,110.0,NEW YORK KNICKS,123.0,0.33858267716535434,0.23076923076923078,42
NEW YORK KNICKS,240,44,81,13,32,22,34,10,25,20,10,6,13,24,2014-03-10,home,win,123.0,PHILADELPHIA 76ERS,110.0,0.352,0.28888888888888886,35
ATLANTA HAWKS,240,38,78,13,29,23,27,7,27,30,5,6,12,18,2014-03-10,away,win,112.0,UTAH JAZZ,110.0,0.3275862068965517,0.30952380952380953,34
UTAH JAZZ,240,40,82,10,21,20,24,11,34,19,9,2,15,26,2014-03-10,home,loss,110.0,ATLANTA HAWKS,112.0,0.32786885245901637,0.3225806451612903,45
