team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
HOUSTON ROCKETS,240,32,84,10,35,22,28,10,34,20,6,3,15,16,2014-04-01,away,loss,96.0,BROOKLYN NETS,105.0,0.27586206896551724,0.2222222222222222,44
BROOKLYN NETS,240,44,83,6,25,11,17,6,36,23,9,5,13,26,2014-04-01,home,win,105.0,HOUSTON ROCKETS,96.0,0.3464566929133858,0.1935483870967742,42
GOLDEN STATE WARRIORS,265,52,91,15,31,3,6,10,34,33,6,3,12,16,2014-04-01,away,win,122.0,DALLAS MAVERICKS,120.0,0.36363636363636365,0.32608695652173914,44
DALLAS MAVERICKS,265,47,96,14,30,12,16,15,28,27,7,5,8,12,2014-04-01,home,loss,120.0,GOLDEN STATE WARRIORS,122.0,0.32867132867132864,0.3181818181818182,43
PORTLAND TRAIL BLAZERS,240,46,99,13,29,19,21,11,39,32,10,5,10,18,2014-04-01,away,win,124.0,LOS ANGELES LAKERS,112.0,0.31724137931034485,0.30952380952380953,50
LOS ANGELES LAKERS,240,41,92,11,25,19,22,9,36,31,7,10,11,16,2014-04-01,home,loss,112.0,PORTLAND TRAIL BLAZERS,124.0,0.3082706766917293,0.3055555555555556,45
