team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,43,79,12,30,10,11,4,37,31,10,7,18,21,2019-11-14,away,win,108.0,CLEVELAND CAVALIERS,97.0,0.3524590163934426,0.2857142857142857,41
CLEVELAND CAVALIERS,240,36,85,8,32,17,21,11,30,18,14,2,18,16,2019-11-14,home,loss,97.0,MIAMI HEAT,108.0,0.2975206611570248,0.2,41
BROOKLYN NETS,240,36,95,8,38,13,16,7,44,19,3,2,7,14,2019-11-14,away,loss,93.0,DENVER NUGGETS,101.0,0.2748091603053435,0.17391304347826086,51
DENVER NUGGETS,240,43,101,10,33,5,10,14,48,26,4,3,7,14,2019-11-14,home,win,101.0,BROOKLYN NETS,93.0,0.2986111111111111,0.23255813953488372,62
CHICAGO BULLS,240,38,93,18,43,21,25,10,35,25,14,1,20,29,2019-11-14,away,loss,115.0,MILWAUKEE BUCKS,124.0,0.2900763358778626,0.29508196721311475,45
MILWAUKEE BUCKS,240,42,88,6,33,34,47,17,41,24,9,4,22,22,2019-11-14,home,win,124.0,CHICAGO BULLS,115.0,0.3230769230769231,0.15384615384615385,58
LOS ANGELES CLIPPERS,240,46,84,11,24,24,31,6,31,28,6,6,16,22,2019-11-14,away,loss,127.0,NEW ORLEANS PELICANS,132.0,0.35384615384615387,0.3142857142857143,37
NEW ORLEANS PELICANS,240,47,98,18,34,20,29,18,33,26,11,5,14,25,2019-11-14,home,win,132.0,LOS ANGELES CLIPPERS,127.0,0.32413793103448274,0.34615384615384615,51
DALLAS MAVERICKS,240,36,84,8,36,23,31,12,32,21,8,7,11,16,2019-11-14,away,loss,103.0,NEW YORK KNICKS,106.0,0.3,0.18181818181818182,44
NEW YORK KNICKS,240,42,94,13,30,9,11,15,38,20,6,2,15,27,2019-11-14,home,win,106.0,DALLAS MAVERICKS,103.0,0.3088235294117647,0.3023255813953488,53
ATLANTA HAWKS,240,40,91,8,31,24,30,15,34,25,15,5,22,31,2019-11-14,away,loss,112.0,PHOENIX SUNS,128.0,0.3053435114503817,0.20512820512820512,49
PHOENIX SUNS,240,41,85,15,39,31,38,7,32,32,6,2,20,24,2019-11-14,home,win,128.0,ATLANTA HAWKS,112.0,0.3253968253968254,0.2777777777777778,39
