team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PORTLAND TRAIL BLAZERS,240,45,87,9,22,22,26,7,41,13,6,4,16,30,2019-10-27,away,win,121.0,DALLAS MAVERICKS,119.0,0.3409090909090909,0.2903225806451613,48
DALLAS MAVERICKS,240,37,94,13,50,32,41,12,34,27,7,3,11,22,2019-10-27,home,loss,119.0,PORTLAND TRAIL BLAZERS,121.0,0.2824427480916031,0.20634920634920634,46
CHARLOTTE HORNETS,240,35,91,10,35,21,23,13,32,19,7,4,14,20,2019-10-27,away,loss,101.0,LOS ANGELES LAKERS,120.0,0.2777777777777778,0.2222222222222222,45
LOS ANGELES LAKERS,240,49,93,11,31,11,14,10,37,30,7,8,13,22,2019-10-27,home,win,120.0,CHARLOTTE HORNETS,101.0,0.34507042253521125,0.2619047619047619,47
BROOKLYN NETS,265,44,101,15,45,30,37,11,42,28,6,5,17,22,2019-10-27,away,loss,133.0,MEMPHIS GRIZZLIES,134.0,0.30344827586206896,0.25,53
MEMPHIS GRIZZLIES,265,50,103,14,33,20,25,8,41,33,9,10,12,29,2019-10-27,home,win,134.0,BROOKLYN NETS,133.0,0.32679738562091504,0.2978723404255319,49
MIAMI HEAT,240,42,85,15,36,10,15,7,34,25,7,9,21,23,2019-10-27,away,loss,109.0,MINNESOTA TIMBERWOLVES,116.0,0.33070866141732286,0.29411764705882354,41
MINNESOTA TIMBERWOLVES,240,39,91,13,45,25,33,14,32,24,12,1,16,17,2019-10-27,home,win,116.0,MIAMI HEAT,109.0,0.3,0.22413793103448276,46
GOLDEN STATE WARRIORS,240,30,92,5,33,27,31,12,27,17,13,2,14,15,2019-10-27,away,loss,92.0,OKLAHOMA CITY THUNDER,120.0,0.2459016393442623,0.13157894736842105,39
OKLAHOMA CITY THUNDER,240,44,78,15,32,17,22,8,42,24,8,5,23,26,2019-10-27,home,win,120.0,GOLDEN STATE WARRIORS,92.0,0.36065573770491804,0.3191489361702128,50
