team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MILWAUKEE BUCKS,240,38,82,14,45,15,24,5,40,21,3,4,15,21,2019-10-30,away,loss,105.0,BOSTON CELTICS,116.0,0.31666666666666665,0.23728813559322035,45
BOSTON CELTICS,240,41,92,17,41,17,21,5,40,25,4,4,9,20,2019-10-30,home,win,116.0,MILWAUKEE BUCKS,105.0,0.3082706766917293,0.29310344827586204,45
INDIANA PACERS,240,45,96,11,26,17,20,11,30,25,9,2,9,24,2019-10-30,away,win,118.0,BROOKLYN NETS,108.0,0.3191489361702128,0.2972972972972973,41
BROOKLYN NETS,240,41,93,10,31,16,26,18,36,21,6,5,19,19,2019-10-30,home,loss,108.0,INDIANA PACERS,118.0,0.30597014925373134,0.24390243902439024,54
CHICAGO BULLS,240,39,90,14,39,19,23,9,23,25,6,5,6,24,2019-10-30,away,loss,111.0,CLEVELAND CAVALIERS,117.0,0.3023255813953488,0.2641509433962264,32
CLEVELAND CAVALIERS,240,41,78,10,24,25,31,10,37,25,3,7,17,21,2019-10-30,home,win,117.0,CHICAGO BULLS,111.0,0.3445378151260504,0.29411764705882354,47
PHOENIX SUNS,240,44,96,15,36,18,21,13,32,33,12,4,16,22,2019-10-30,away,win,121.0,GOLDEN STATE WARRIORS,110.0,0.3142857142857143,0.29411764705882354,45
GOLDEN STATE WARRIORS,240,36,82,8,28,30,36,7,36,24,8,6,18,22,2019-10-30,home,loss,110.0,PHOENIX SUNS,121.0,0.3050847457627119,0.2222222222222222,43
PORTLAND TRAIL BLAZERS,240,34,86,17,35,17,24,9,40,19,9,8,17,30,2019-10-30,away,win,102.0,OKLAHOMA CITY THUNDER,99.0,0.2833333333333333,0.3269230769230769,49
OKLAHOMA CITY THUNDER,240,33,84,4,27,29,37,13,42,15,8,2,18,21,2019-10-30,home,loss,99.0,PORTLAND TRAIL BLAZERS,102.0,0.28205128205128205,0.12903225806451613,55
NEW YORK KNICKS,240,31,82,7,31,14,20,10,34,19,1,10,11,15,2019-10-30,away,loss,83.0,ORLANDO MAGIC,95.0,0.2743362831858407,0.18421052631578946,44
ORLANDO MAGIC,240,37,88,12,32,9,12,14,38,24,5,6,7,17,2019-10-30,home,win,95.0,NEW YORK KNICKS,83.0,0.296,0.2727272727272727,52
MINNESOTA TIMBERWOLVES,240,32,81,10,35,21,28,6,28,12,13,6,21,21,2019-10-30,away,loss,95.0,PHILADELPHIA 76ERS,117.0,0.2831858407079646,0.2222222222222222,34
PHILADELPHIA 76ERS,240,43,92,9,25,22,28,16,40,24,14,6,22,27,2019-10-30,home,win,117.0,MINNESOTA TIMBERWOLVES,95.0,0.31851851851851853,0.2647058823529412,56
CHARLOTTE HORNETS,240,46,84,16,32,10,14,10,36,30,8,3,20,17,2019-10-30,away,win,118.0,SACRAMENTO KINGS,111.0,0.35384615384615387,0.3333333333333333,46
SACRAMENTO KINGS,240,44,96,14,46,9,12,10,29,26,11,5,15,19,2019-10-30,home,loss,111.0,CHARLOTTE HORNETS,118.0,0.3142857142857143,0.23333333333333334,39
DETROIT PISTONS,240,41,88,14,30,17,23,11,31,30,5,1,20,15,2019-10-30,away,loss,113.0,TORONTO RAPTORS,125.0,0.3178294573643411,0.3181818181818182,42
TORONTO RAPTORS,240,51,86,13,27,10,12,3,31,30,12,2,14,22,2019-10-30,home,win,125.0,DETROIT PISTONS,113.0,0.3722627737226277,0.325,34
LOS ANGELES CLIPPERS,240,39,82,8,23,10,12,6,30,19,3,4,19,22,2019-10-30,away,loss,96.0,UTAH JAZZ,110.0,0.32231404958677684,0.25806451612903225,36
UTAH JAZZ,240,44,80,11,24,11,16,3,33,23,12,5,14,18,2019-10-30,home,win,110.0,LOS ANGELES CLIPPERS,96.0,0.3548387096774194,0.3142857142857143,36
HOUSTON ROCKETS,240,55,103,23,54,26,33,19,25,34,10,5,13,24,2019-10-30,away,win,159.0,WASHINGTON WIZARDS,158.0,0.34810126582278483,0.2987012987012987,44
WASHINGTON WIZARDS,240,57,91,20,36,24,29,11,29,31,6,4,19,27,2019-10-30,home,loss,158.0,HOUSTON ROCKETS,159.0,0.38513513513513514,0.35714285714285715,40
