team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,34,85,11,31,14,19,11,25,21,13,2,24,16,2019-12-20,away,loss,93.0,BOSTON CELTICS,114.0,0.2857142857142857,0.2619047619047619,36
BOSTON CELTICS,240,45,86,9,27,15,21,13,38,24,13,9,20,19,2019-12-20,home,win,114.0,DETROIT PISTONS,93.0,0.3435114503816794,0.25,51
MEMPHIS GRIZZLIES,240,44,102,14,41,5,7,10,36,31,9,8,7,17,2019-12-20,away,loss,107.0,CLEVELAND CAVALIERS,114.0,0.3013698630136986,0.2545454545454545,46
CLEVELAND CAVALIERS,240,40,92,17,37,17,23,16,44,26,4,10,14,12,2019-12-20,home,win,114.0,MEMPHIS GRIZZLIES,107.0,0.30303030303030304,0.3148148148148148,60
MINNESOTA TIMBERWOLVES,240,36,87,10,42,18,27,16,30,20,8,8,14,15,2019-12-20,away,loss,100.0,DENVER NUGGETS,109.0,0.2926829268292683,0.19230769230769232,46
DENVER NUGGETS,240,44,89,10,28,11,12,10,34,27,9,5,15,22,2019-12-20,home,win,109.0,MINNESOTA TIMBERWOLVES,100.0,0.3308270676691729,0.2631578947368421,44
NEW ORLEANS PELICANS,240,39,93,9,34,15,23,13,35,23,8,5,17,19,2019-12-20,away,loss,102.0,GOLDEN STATE WARRIORS,106.0,0.29545454545454547,0.20930232558139536,48
GOLDEN STATE WARRIORS,240,36,83,10,33,24,25,10,37,25,10,4,17,24,2019-12-20,home,win,106.0,NEW ORLEANS PELICANS,102.0,0.3025210084033613,0.23255813953488372,47
SACRAMENTO KINGS,240,41,91,10,32,13,15,13,29,25,4,6,10,15,2019-12-20,away,loss,105.0,INDIANA PACERS,119.0,0.3106060606060606,0.23809523809523808,42
INDIANA PACERS,240,45,86,14,31,15,18,7,32,34,5,7,9,15,2019-12-20,home,win,119.0,SACRAMENTO KINGS,105.0,0.3435114503816794,0.3111111111111111,39
NEW YORK KNICKS,240,41,94,10,34,22,33,13,28,23,11,2,8,25,2019-12-20,away,loss,114.0,MIAMI HEAT,129.0,0.3037037037037037,0.22727272727272727,41
MIAMI HEAT,240,43,77,18,38,25,34,9,42,34,6,3,17,22,2019-12-20,home,win,129.0,NEW YORK KNICKS,114.0,0.35833333333333334,0.32142857142857145,51
PHOENIX SUNS,240,38,87,11,32,21,23,12,25,26,9,4,15,29,2019-12-20,away,loss,108.0,OKLAHOMA CITY THUNDER,126.0,0.304,0.2558139534883721,37
OKLAHOMA CITY THUNDER,240,49,87,10,24,18,21,8,33,23,7,7,15,23,2019-12-20,home,win,126.0,PHOENIX SUNS,108.0,0.3602941176470588,0.29411764705882354,41
DALLAS MAVERICKS,240,43,83,14,33,17,22,8,41,23,10,4,16,17,2019-12-20,away,win,117.0,PHILADELPHIA 76ERS,98.0,0.3412698412698413,0.2978723404255319,49
PHILADELPHIA 76ERS,240,38,90,10,34,12,18,11,35,25,9,2,15,16,2019-12-20,home,loss,98.0,DALLAS MAVERICKS,117.0,0.296875,0.22727272727272727,46
ORLANDO MAGIC,240,39,106,7,28,18,26,18,30,21,14,5,10,16,2019-12-20,away,loss,103.0,PORTLAND TRAIL BLAZERS,118.0,0.2689655172413793,0.2,48
PORTLAND TRAIL BLAZERS,240,42,84,17,36,17,19,11,43,16,4,11,20,24,2019-12-20,home,win,118.0,ORLANDO MAGIC,103.0,0.3333333333333333,0.32075471698113206,54
WASHINGTON WIZARDS,240,40,87,14,39,24,32,8,31,24,6,1,13,28,2019-12-20,away,loss,118.0,TORONTO RAPTORS,122.0,0.31496062992125984,0.2641509433962264,39
TORONTO RAPTORS,240,38,78,12,30,34,44,6,36,26,6,3,17,25,2019-12-20,home,win,122.0,WASHINGTON WIZARDS,118.0,0.3275862068965517,0.2857142857142857,42
