team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,43,89,12,36,15,22,7,36,26,6,8,13,17,2019-11-10,away,win,113.0,LOS ANGELES LAKERS,104.0,0.32575757575757575,0.25,43
LOS ANGELES LAKERS,240,41,94,10,30,12,19,13,38,31,6,7,12,20,2019-11-10,home,loss,104.0,TORONTO RAPTORS,113.0,0.3037037037037037,0.25,51
DENVER NUGGETS,265,39,101,11,28,11,17,14,43,26,6,4,20,30,2019-11-10,away,win,100.0,MINNESOTA TIMBERWOLVES,98.0,0.2785714285714286,0.28205128205128205,57
MINNESOTA TIMBERWOLVES,265,34,97,6,45,24,33,15,38,22,9,10,12,23,2019-11-10,home,loss,98.0,DENVER NUGGETS,100.0,0.2595419847328244,0.11764705882352941,53
CLEVELAND CAVALIERS,240,36,82,8,28,28,31,9,36,20,11,2,14,19,2019-11-10,away,win,108.0,NEW YORK KNICKS,87.0,0.3050847457627119,0.2222222222222222,45
NEW YORK KNICKS,240,31,86,9,31,16,25,17,35,19,11,8,21,26,2019-11-10,home,loss,87.0,CLEVELAND CAVALIERS,108.0,0.26495726495726496,0.225,52
MILWAUKEE BUCKS,240,47,83,11,28,16,18,5,43,27,9,4,22,21,2019-11-10,away,win,121.0,OKLAHOMA CITY THUNDER,119.0,0.36153846153846153,0.28205128205128205,48
OKLAHOMA CITY THUNDER,240,45,91,17,42,12,17,5,30,31,11,4,15,20,2019-11-10,home,loss,119.0,MILWAUKEE BUCKS,121.0,0.33088235294117646,0.288135593220339,35
INDIANA PACERS,240,48,91,9,20,4,5,10,33,31,6,3,9,13,2019-11-10,away,win,109.0,ORLANDO MAGIC,102.0,0.34532374100719426,0.3103448275862069,43
ORLANDO MAGIC,240,41,89,15,36,5,6,7,30,27,5,11,10,10,2019-11-10,home,loss,102.0,INDIANA PACERS,109.0,0.3153846153846154,0.29411764705882354,37
CHARLOTTE HORNETS,240,38,84,14,33,16,22,6,25,22,9,1,13,19,2019-11-10,away,loss,106.0,PHILADELPHIA 76ERS,114.0,0.3114754098360656,0.2978723404255319,31
PHILADELPHIA 76ERS,240,46,84,10,28,12,16,10,39,29,9,5,20,16,2019-11-10,home,win,114.0,CHARLOTTE HORNETS,106.0,0.35384615384615387,0.2631578947368421,49
BROOKLYN NETS,240,44,91,8,34,16,17,5,38,27,4,2,17,24,2019-11-10,away,loss,112.0,PHOENIX SUNS,138.0,0.32592592592592595,0.19047619047619047,43
PHOENIX SUNS,240,52,99,19,42,15,19,5,37,37,8,7,7,17,2019-11-10,home,win,138.0,BROOKLYN NETS,112.0,0.3443708609271523,0.3114754098360656,42
ATLANTA HAWKS,265,42,104,11,41,18,25,11,37,21,11,8,16,26,2019-11-10,away,loss,113.0,PORTLAND TRAIL BLAZERS,124.0,0.2876712328767123,0.21153846153846154,48
PORTLAND TRAIL BLAZERS,265,45,104,12,36,22,28,16,45,19,10,9,17,22,2019-11-10,home,win,124.0,ATLANTA HAWKS,113.0,0.30201342281879195,0.25,61
