team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
HOUSTON ROCKETS,265,32,83,5,19,23,29,14,43,18,8,2,18,25,2012-03-06,away,loss,92.0,BOSTON CELTICS,97.0,0.2782608695652174,0.20833333333333334,57
BOSTON CELTICS,265,35,81,4,14,23,31,4,34,26,10,2,13,21,2012-03-06,home,win,97.0,HOUSTON ROCKETS,92.0,0.3017241379310345,0.2222222222222222,38
ORLANDO MAGIC,240,31,80,13,35,9,17,14,27,18,4,5,18,25,2012-03-06,away,loss,84.0,CHARLOTTE BOBCATS,100.0,0.27927927927927926,0.2708333333333333,41
CHARLOTTE BOBCATS,240,38,80,4,10,20,27,13,33,25,8,8,12,17,2012-03-06,home,win,100.0,ORLANDO MAGIC,84.0,0.3220338983050847,0.2857142857142857,46
NEW YORK KNICKS,240,32,84,6,23,15,23,14,37,20,9,2,16,21,2012-03-06,away,loss,85.0,DALLAS MAVERICKS,95.0,0.27586206896551724,0.20689655172413793,51
DALLAS MAVERICKS,240,31,80,7,26,26,30,10,36,14,9,6,13,20,2012-03-06,home,win,95.0,NEW YORK KNICKS,85.0,0.27927927927927926,0.21212121212121213,46
LOS ANGELES LAKERS,265,34,81,3,22,14,17,13,38,22,4,8,13,15,2012-03-06,away,loss,85.0,DETROIT PISTONS,88.0,0.2956521739130435,0.12,51
DETROIT PISTONS,265,37,93,3,10,11,12,14,34,17,4,1,7,19,2012-03-06,home,win,88.0,LOS ANGELES LAKERS,85.0,0.2846153846153846,0.23076923076923078,48
ATLANTA HAWKS,240,38,83,8,19,17,22,14,31,23,5,5,13,28,2012-03-06,away,win,101.0,INDIANA PACERS,96.0,0.3140495867768595,0.2962962962962963,45
INDIANA PACERS,240,31,70,5,15,29,40,9,28,13,9,5,12,23,2012-03-06,home,loss,96.0,ATLANTA HAWKS,101.0,0.3069306930693069,0.25,37
NEW JERSEY NETS,240,31,83,8,22,8,12,10,19,14,13,3,13,12,2012-03-06,away,loss,78.0,MIAMI HEAT,108.0,0.2719298245614035,0.26666666666666666,29
MIAMI HEAT,240,45,77,10,17,8,9,7,36,30,6,2,17,13,2012-03-06,home,win,108.0,NEW JERSEY NETS,78.0,0.36885245901639346,0.37037037037037035,43
