team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHARLOTTE BOBCATS,240,36,79,5,14,16,20,8,29,22,3,2,13,14,2012-04-04,away,loss,93.0,ATLANTA HAWKS,120.0,0.3130434782608696,0.2631578947368421,37
ATLANTA HAWKS,240,47,83,9,19,17,19,6,33,32,7,1,6,20,2012-04-04,home,win,120.0,CHARLOTTE BOBCATS,93.0,0.36153846153846153,0.32142857142857145,39
SAN ANTONIO SPURS,240,36,86,7,28,8,11,12,41,17,7,4,17,8,2012-04-04,away,win,87.0,BOSTON CELTICS,86.0,0.29508196721311475,0.2,53
BOSTON CELTICS,240,38,83,4,10,6,13,4,35,21,13,4,11,12,2012-04-04,home,loss,86.0,SAN ANTONIO SPURS,87.0,0.3140495867768595,0.2857142857142857,39
MEMPHIS GRIZZLIES,240,35,83,7,16,8,14,10,30,22,6,6,10,18,2012-04-04,away,loss,85.0,DALLAS MAVERICKS,95.0,0.2966101694915254,0.30434782608695654,40
DALLAS MAVERICKS,240,40,80,4,15,11,16,9,36,19,7,8,12,11,2012-04-04,home,win,95.0,MEMPHIS GRIZZLIES,85.0,0.3333333333333333,0.21052631578947367,45
LOS ANGELES LAKERS,240,43,83,6,16,21,30,12,32,25,5,8,11,16,2012-04-04,away,win,113.0,LOS ANGELES CLIPPERS,108.0,0.3412698412698413,0.2727272727272727,44
LOS ANGELES CLIPPERS,240,43,95,9,25,13,20,18,28,27,5,7,10,21,2012-04-04,home,loss,108.0,LOS ANGELES LAKERS,113.0,0.3115942028985507,0.2647058823529412,46
OKLAHOMA CITY THUNDER,240,35,81,5,17,18,20,12,29,16,10,8,18,25,2012-04-04,away,loss,93.0,MIAMI HEAT,98.0,0.3017241379310345,0.22727272727272727,41
MIAMI HEAT,240,31,83,10,24,26,29,8,25,16,13,8,13,19,2012-04-04,home,win,98.0,OKLAHOMA CITY THUNDER,93.0,0.2719298245614035,0.29411764705882354,33
CLEVELAND CAVALIERS,240,39,95,8,26,12,13,21,23,27,3,3,18,21,2012-04-04,away,loss,98.0,MILWAUKEE BUCKS,107.0,0.291044776119403,0.23529411764705882,44
MILWAUKEE BUCKS,240,48,84,2,11,9,17,11,30,21,11,5,16,12,2012-04-04,home,win,107.0,CLEVELAND CAVALIERS,98.0,0.36363636363636365,0.15384615384615385,41
GOLDEN STATE WARRIORS,240,41,86,4,16,11,16,8,29,24,11,8,12,17,2012-04-04,away,win,97.0,MINNESOTA TIMBERWOLVES,94.0,0.3228346456692913,0.2,37
MINNESOTA TIMBERWOLVES,240,37,87,9,31,11,16,13,36,20,5,5,19,14,2012-04-04,home,loss,94.0,GOLDEN STATE WARRIORS,97.0,0.29838709677419356,0.225,49
DENVER NUGGETS,240,35,83,6,20,16,22,12,20,25,7,1,9,22,2012-04-04,away,loss,92.0,NEW ORLEANS HORNETS,94.0,0.2966101694915254,0.23076923076923078,32
NEW ORLEANS HORNETS,240,35,67,5,10,19,27,11,30,23,5,10,18,23,2012-04-04,home,win,94.0,DENVER NUGGETS,92.0,0.3431372549019608,0.3333333333333333,41
TORONTO RAPTORS,240,39,77,9,21,12,12,11,35,26,3,0,11,12,2012-04-04,away,win,99.0,PHILADELPHIA 76ERS,78.0,0.33620689655172414,0.3,46
PHILADELPHIA 76ERS,240,34,79,3,12,7,8,8,21,23,5,8,7,14,2012-04-04,home,loss,78.0,TORONTO RAPTORS,99.0,0.3008849557522124,0.2,29
NEW JERSEY NETS,240,32,86,6,19,18,19,15,30,17,6,2,16,18,2012-04-04,away,loss,88.0,PORTLAND TRAIL BLAZERS,101.0,0.2711864406779661,0.24,45
PORTLAND TRAIL BLAZERS,240,37,81,12,24,15,19,11,35,24,10,6,15,15,2012-04-04,home,win,101.0,NEW JERSEY NETS,88.0,0.3135593220338983,0.3333333333333333,46
PHOENIX SUNS,240,41,91,13,31,12,22,14,28,24,10,7,11,18,2012-04-04,away,win,107.0,UTAH JAZZ,105.0,0.3106060606060606,0.29545454545454547,42
UTAH JAZZ,240,40,79,3,9,22,28,10,37,24,7,8,15,20,2012-04-04,home,loss,105.0,PHOENIX SUNS,107.0,0.33613445378151263,0.25,47
INDIANA PACERS,240,44,76,4,11,17,19,5,26,27,6,8,13,22,2012-04-04,away,win,109.0,WASHINGTON WIZARDS,96.0,0.36666666666666664,0.26666666666666666,31
WASHINGTON WIZARDS,240,39,84,6,18,12,19,11,24,21,5,0,12,18,2012-04-04,home,loss,96.0,INDIANA PACERS,109.0,0.3170731707317073,0.25,35
