team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHARLOTTE BOBCATS,240,32,71,4,16,16,20,4,28,19,2,1,10,11,2012-02-07,away,loss,84.0,BOSTON CELTICS,94.0,0.3106796116504854,0.2,32
BOSTON CELTICS,240,41,81,4,23,8,8,7,30,31,4,3,11,15,2012-02-07,home,win,94.0,CHARLOTTE BOBCATS,84.0,0.3360655737704918,0.14814814814814814,37
OKLAHOMA CITY THUNDER,240,44,84,11,26,20,21,8,25,24,9,3,15,25,2012-02-07,away,win,119.0,GOLDEN STATE WARRIORS,116.0,0.34375,0.2972972972972973,33
GOLDEN STATE WARRIORS,240,44,80,9,21,19,23,7,29,28,9,4,15,22,2012-02-07,home,loss,116.0,OKLAHOMA CITY THUNDER,119.0,0.3548387096774194,0.3,36
UTAH JAZZ,240,37,78,4,10,21,23,7,36,23,5,9,16,20,2012-02-07,away,loss,99.0,INDIANA PACERS,104.0,0.3217391304347826,0.2857142857142857,43
INDIANA PACERS,240,41,87,4,14,18,22,5,32,18,5,6,8,20,2012-02-07,home,win,104.0,UTAH JAZZ,99.0,0.3203125,0.2222222222222222,37
CLEVELAND CAVALIERS,240,32,82,7,19,20,30,15,28,17,10,2,17,22,2012-02-07,away,loss,91.0,MIAMI HEAT,107.0,0.2807017543859649,0.2692307692307692,43
MIAMI HEAT,240,39,84,6,17,23,26,13,34,19,7,2,16,22,2012-02-07,home,win,107.0,CLEVELAND CAVALIERS,91.0,0.3170731707317073,0.2608695652173913,47
PHOENIX SUNS,240,45,94,9,25,8,8,16,29,28,6,4,12,16,2012-02-07,away,win,107.0,MILWAUKEE BUCKS,105.0,0.3237410071942446,0.2647058823529412,45
MILWAUKEE BUCKS,240,39,81,9,20,18,20,10,29,25,5,6,13,13,2012-02-07,home,loss,105.0,PHOENIX SUNS,107.0,0.325,0.3103448275862069,39
SACRAMENTO KINGS,240,31,82,8,23,14,21,11,37,20,10,4,15,26,2012-02-07,away,loss,84.0,MINNESOTA TIMBERWOLVES,86.0,0.2743362831858407,0.25806451612903225,48
MINNESOTA TIMBERWOLVES,240,32,79,4,14,18,28,12,37,21,11,6,16,20,2012-02-07,home,win,86.0,SACRAMENTO KINGS,84.0,0.2882882882882883,0.2222222222222222,49
