team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SAN ANTONIO SPURS,240,35,93,2,17,13,20,22,24,12,4,7,12,10,2011-12-29,away,loss,85.0,HOUSTON ROCKETS,105.0,0.2734375,0.10526315789473684,46
HOUSTON ROCKETS,240,43,85,9,26,10,13,13,33,21,7,8,11,17,2011-12-29,home,win,105.0,SAN ANTONIO SPURS,85.0,0.3359375,0.2571428571428571,46
NEW YORK KNICKS,240,21,67,6,22,34,41,9,23,15,11,6,12,20,2011-12-29,away,loss,82.0,LOS ANGELES LAKERS,99.0,0.23863636363636365,0.21428571428571427,32
LOS ANGELES LAKERS,240,38,73,9,16,14,22,6,34,23,6,7,14,28,2011-12-29,home,win,99.0,NEW YORK KNICKS,82.0,0.34234234234234234,0.36,40
DALLAS MAVERICKS,240,38,90,9,26,17,21,14,24,25,14,1,12,24,2011-12-29,away,loss,102.0,OKLAHOMA CITY THUNDER,104.0,0.296875,0.2571428571428571,38
OKLAHOMA CITY THUNDER,240,37,63,6,14,24,32,6,32,19,8,8,26,19,2011-12-29,home,win,104.0,DALLAS MAVERICKS,102.0,0.37,0.3,38
NEW JERSEY NETS,240,29,77,6,17,14,21,9,33,17,5,5,15,26,2011-12-29,away,loss,78.0,ORLANDO MAGIC,94.0,0.27358490566037735,0.2608695652173913,42
ORLANDO MAGIC,240,36,81,9,21,13,25,11,35,25,8,4,13,19,2011-12-29,home,win,94.0,NEW JERSEY NETS,78.0,0.3076923076923077,0.3,46
DENVER NUGGETS,240,35,87,4,20,28,33,3,27,17,16,2,7,20,2011-12-29,away,loss,102.0,PORTLAND TRAIL BLAZERS,111.0,0.28688524590163933,0.16666666666666666,30
PORTLAND TRAIL BLAZERS,240,41,79,8,20,21,23,7,43,20,3,9,25,25,2011-12-29,home,win,111.0,DENVER NUGGETS,102.0,0.3416666666666667,0.2857142857142857,50
CHICAGO BULLS,240,43,80,6,12,16,21,8,33,25,6,5,18,27,2011-12-29,away,win,108.0,SACRAMENTO KINGS,98.0,0.34959349593495936,0.3333333333333333,41
SACRAMENTO KINGS,240,35,83,8,17,20,34,18,24,13,8,2,14,19,2011-12-29,home,loss,98.0,CHICAGO BULLS,108.0,0.2966101694915254,0.32,42
