team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,28,80,1,19,30,31,10,32,11,9,3,15,16,2012-01-27,away,loss,87.0,BOSTON CELTICS,94.0,0.25925925925925924,0.05,42
BOSTON CELTICS,240,38,83,6,14,12,14,9,36,21,6,7,16,21,2012-01-27,home,win,94.0,INDIANA PACERS,87.0,0.3140495867768595,0.3,45
MILWAUKEE BUCKS,240,39,92,7,24,15,16,14,29,22,4,2,15,19,2012-01-27,away,loss,100.0,CHICAGO BULLS,107.0,0.29770992366412213,0.22580645161290322,43
CHICAGO BULLS,240,41,90,5,17,20,33,20,30,18,5,9,8,17,2012-01-27,home,win,107.0,MILWAUKEE BUCKS,100.0,0.31297709923664124,0.22727272727272727,50
NEW JERSEY NETS,240,36,79,11,28,16,21,11,24,27,7,7,14,22,2012-01-27,away,win,99.0,CLEVELAND CAVALIERS,96.0,0.3130434782608696,0.28205128205128205,35
CLEVELAND CAVALIERS,240,38,81,6,19,14,24,15,30,18,6,3,16,20,2012-01-27,home,loss,96.0,NEW JERSEY NETS,99.0,0.31932773109243695,0.24,45
UTAH JAZZ,240,39,84,5,12,18,22,12,21,20,6,8,9,20,2012-01-27,away,loss,101.0,DALLAS MAVERICKS,116.0,0.3170731707317073,0.29411764705882354,33
DALLAS MAVERICKS,240,45,82,11,19,15,22,13,31,26,6,6,9,16,2012-01-27,home,win,116.0,UTAH JAZZ,101.0,0.3543307086614173,0.36666666666666664,44
TORONTO RAPTORS,240,32,82,7,19,10,14,11,32,21,7,5,15,30,2012-01-27,away,loss,81.0,DENVER NUGGETS,96.0,0.2807017543859649,0.2692307692307692,43
DENVER NUGGETS,240,32,70,8,27,24,32,8,38,18,8,5,13,14,2012-01-27,home,win,96.0,TORONTO RAPTORS,81.0,0.3137254901960784,0.22857142857142856,46
ATLANTA HAWKS,265,40,82,10,16,17,25,9,40,29,5,5,16,18,2012-01-27,away,win,107.0,DETROIT PISTONS,101.0,0.32786885245901637,0.38461538461538464,49
DETROIT PISTONS,265,38,93,7,16,18,22,12,32,24,7,4,10,22,2012-01-27,home,loss,101.0,ATLANTA HAWKS,107.0,0.2900763358778626,0.30434782608695654,44
OKLAHOMA CITY THUNDER,240,42,88,4,17,32,37,19,34,23,8,3,22,15,2012-01-27,away,win,120.0,GOLDEN STATE WARRIORS,109.0,0.3230769230769231,0.19047619047619047,53
GOLDEN STATE WARRIORS,240,41,87,12,28,15,19,10,24,30,12,7,20,29,2012-01-27,home,loss,109.0,OKLAHOMA CITY THUNDER,120.0,0.3203125,0.3,34
WASHINGTON WIZARDS,240,32,88,1,8,11,16,16,28,12,13,7,24,24,2012-01-27,away,loss,76.0,HOUSTON ROCKETS,103.0,0.26666666666666666,0.1111111111111111,44
HOUSTON ROCKETS,240,38,90,5,15,22,30,19,36,22,12,7,16,16,2012-01-27,home,win,103.0,WASHINGTON WIZARDS,76.0,0.296875,0.25,55
NEW YORK KNICKS,240,30,84,18,43,11,14,9,30,20,6,5,19,24,2012-01-27,away,loss,89.0,MIAMI HEAT,99.0,0.2631578947368421,0.29508196721311475,39
MIAMI HEAT,240,37,80,2,10,23,26,6,34,17,9,8,10,19,2012-01-27,home,win,99.0,NEW YORK KNICKS,89.0,0.3162393162393162,0.16666666666666666,40
SAN ANTONIO SPURS,240,31,75,7,16,10,11,2,32,17,5,8,12,17,2012-01-27,away,loss,79.0,MINNESOTA TIMBERWOLVES,87.0,0.29245283018867924,0.30434782608695654,34
MINNESOTA TIMBERWOLVES,240,36,82,2,9,13,18,10,36,18,7,1,9,10,2012-01-27,home,win,87.0,SAN ANTONIO SPURS,79.0,0.3050847457627119,0.18181818181818182,46
ORLANDO MAGIC,240,24,61,6,21,13,21,4,32,15,5,5,22,18,2012-01-27,away,loss,67.0,NEW ORLEANS HORNETS,93.0,0.2823529411764706,0.2222222222222222,36
NEW ORLEANS HORNETS,240,41,81,5,14,6,16,12,31,20,14,3,12,18,2012-01-27,home,win,93.0,ORLANDO MAGIC,67.0,0.3360655737704918,0.2631578947368421,43
CHARLOTTE BOBCATS,240,27,70,4,15,14,21,8,27,14,4,5,14,14,2012-01-27,away,loss,72.0,PHILADELPHIA 76ERS,89.0,0.27835051546391754,0.21052631578947367,35
PHILADELPHIA 76ERS,240,35,78,6,15,13,16,13,34,19,9,2,14,19,2012-01-27,home,win,89.0,CHARLOTTE BOBCATS,72.0,0.30973451327433627,0.2857142857142857,47
PHOENIX SUNS,240,29,78,4,13,9,18,7,34,18,9,4,21,18,2012-01-27,away,loss,71.0,PORTLAND TRAIL BLAZERS,109.0,0.27102803738317754,0.23529411764705882,41
PORTLAND TRAIL BLAZERS,240,43,91,7,20,16,19,13,45,28,14,6,14,15,2012-01-27,home,win,109.0,PHOENIX SUNS,71.0,0.3208955223880597,0.25925925925925924,58
