team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SACRAMENTO KINGS,240,35,93,4,19,18,25,18,35,21,6,7,12,25,2012-02-19,away,loss,92.0,CLEVELAND CAVALIERS,93.0,0.2734375,0.17391304347826086,53
CLEVELAND CAVALIERS,240,32,89,7,22,22,30,19,37,15,6,7,11,23,2012-02-19,home,win,93.0,SACRAMENTO KINGS,92.0,0.2644628099173554,0.2413793103448276,56
BOSTON CELTICS,240,32,72,6,16,11,15,8,32,22,6,11,22,31,2012-02-19,away,loss,81.0,DETROIT PISTONS,96.0,0.3076923076923077,0.2727272727272727,40
DETROIT PISTONS,240,31,82,5,9,29,46,16,27,14,13,4,14,19,2012-02-19,home,win,96.0,BOSTON CELTICS,81.0,0.2743362831858407,0.35714285714285715,43
UTAH JAZZ,240,32,81,5,14,16,20,15,26,16,10,8,12,23,2012-02-19,away,loss,85.0,HOUSTON ROCKETS,101.0,0.2831858407079646,0.2631578947368421,41
HOUSTON ROCKETS,240,37,72,10,19,17,24,10,28,18,6,6,13,20,2012-02-19,home,win,101.0,UTAH JAZZ,85.0,0.3394495412844037,0.3448275862068966,38
CHARLOTTE BOBCATS,240,28,75,4,17,13,22,5,26,19,6,5,18,24,2012-02-19,away,loss,73.0,INDIANA PACERS,108.0,0.27184466019417475,0.19047619047619047,31
INDIANA PACERS,240,39,78,6,16,24,32,15,40,22,11,9,17,27,2012-02-19,home,win,108.0,CHARLOTTE BOBCATS,73.0,0.3333333333333333,0.2727272727272727,55
ORLANDO MAGIC,240,27,74,11,29,13,25,9,31,15,3,3,14,10,2012-02-19,away,loss,78.0,MIAMI HEAT,90.0,0.26732673267326734,0.275,40
MIAMI HEAT,240,38,80,3,12,11,14,9,39,20,8,7,10,18,2012-02-19,home,win,90.0,ORLANDO MAGIC,78.0,0.3220338983050847,0.2,48
PHILADELPHIA 76ERS,240,40,90,3,11,8,10,14,34,14,9,6,8,21,2012-02-19,away,loss,91.0,MINNESOTA TIMBERWOLVES,92.0,0.3076923076923077,0.21428571428571427,48
MINNESOTA TIMBERWOLVES,240,33,85,3,16,23,26,14,34,13,4,6,10,12,2012-02-19,home,win,92.0,PHILADELPHIA 76ERS,91.0,0.2796610169491525,0.15789473684210525,48
MILWAUKEE BUCKS,240,33,86,7,19,19,24,21,32,16,6,3,17,23,2012-02-19,away,win,92.0,NEW JERSEY NETS,85.0,0.2773109243697479,0.2692307692307692,53
NEW JERSEY NETS,240,29,85,5,23,22,33,16,27,16,11,2,10,24,2012-02-19,home,loss,85.0,MILWAUKEE BUCKS,92.0,0.2543859649122807,0.17857142857142858,43
DALLAS MAVERICKS,240,36,81,12,33,13,17,14,27,24,12,3,19,20,2012-02-19,away,loss,97.0,NEW YORK KNICKS,104.0,0.3076923076923077,0.26666666666666666,41
NEW YORK KNICKS,240,40,86,12,29,12,18,14,26,21,13,5,16,16,2012-02-19,home,win,104.0,DALLAS MAVERICKS,97.0,0.31746031746031744,0.2926829268292683,40
DENVER NUGGETS,265,49,101,6,22,14,18,18,33,26,7,6,15,22,2012-02-19,away,loss,118.0,OKLAHOMA CITY THUNDER,124.0,0.32666666666666666,0.21428571428571427,51
OKLAHOMA CITY THUNDER,265,46,94,9,28,23,28,17,27,20,8,12,14,19,2012-02-19,home,win,124.0,DENVER NUGGETS,118.0,0.32857142857142857,0.24324324324324326,44
LOS ANGELES LAKERS,240,35,78,3,18,17,25,9,36,21,7,5,18,22,2012-02-19,away,loss,90.0,PHOENIX SUNS,102.0,0.30973451327433627,0.14285714285714285,45
PHOENIX SUNS,240,34,80,7,20,27,32,10,31,25,10,6,11,21,2012-02-19,home,win,102.0,LOS ANGELES LAKERS,90.0,0.2982456140350877,0.25925925925925924,41
