team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,29,81,8,19,25,31,14,26,21,15,4,18,31,2012-01-22,away,loss,91.0,LOS ANGELES CLIPPERS,103.0,0.2636363636363636,0.2962962962962963,40
LOS ANGELES CLIPPERS,240,35,72,8,21,25,40,9,35,26,14,9,20,24,2012-01-22,home,win,103.0,TORONTO RAPTORS,91.0,0.32710280373831774,0.27586206896551724,44
INDIANA PACERS,240,36,77,10,18,16,19,12,38,22,3,3,15,22,2012-01-22,away,win,98.0,LOS ANGELES LAKERS,96.0,0.3185840707964602,0.35714285714285715,50
LOS ANGELES LAKERS,240,36,86,2,9,22,33,18,25,22,10,5,8,16,2012-01-22,home,loss,96.0,INDIANA PACERS,98.0,0.29508196721311475,0.18181818181818182,43
MILWAUKEE BUCKS,240,28,80,5,30,30,34,15,27,18,10,5,14,28,2012-01-22,away,win,91.0,MIAMI HEAT,82.0,0.25925925925925924,0.14285714285714285,42
MIAMI HEAT,240,25,67,3,12,29,35,12,30,9,7,2,21,25,2012-01-22,home,loss,82.0,MILWAUKEE BUCKS,91.0,0.2717391304347826,0.2,42
CHARLOTTE BOBCATS,240,37,79,5,14,8,15,7,27,18,9,6,13,20,2012-01-22,away,loss,87.0,NEW JERSEY NETS,97.0,0.31896551724137934,0.2631578947368421,34
NEW JERSEY NETS,240,38,86,7,27,14,15,16,31,19,5,5,12,14,2012-01-22,home,win,97.0,CHARLOTTE BOBCATS,87.0,0.3064516129032258,0.20588235294117646,47
BOSTON CELTICS,240,37,72,5,12,21,30,7,28,22,7,2,17,20,2012-01-22,away,win,100.0,WASHINGTON WIZARDS,94.0,0.3394495412844037,0.29411764705882354,35
WASHINGTON WIZARDS,240,37,77,2,15,18,21,6,31,17,8,7,17,28,2012-01-22,home,loss,94.0,BOSTON CELTICS,100.0,0.32456140350877194,0.11764705882352941,37
