team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,240,43,79,12,19,15,20,7,30,21,13,1,17,21,2012-04-22,away,win,113.0,ATLANTA HAWKS,112.0,0.3524590163934426,0.3870967741935484,37
ATLANTA HAWKS,240,41,76,15,23,15,23,5,28,23,13,7,19,19,2012-04-22,home,loss,112.0,NEW YORK KNICKS,113.0,0.3504273504273504,0.39473684210526316,33
SACRAMENTO KINGS,240,48,87,3,9,15,20,9,28,23,13,6,8,19,2012-04-22,away,win,114.0,CHARLOTTE BOBCATS,88.0,0.35555555555555557,0.25,37
CHARLOTTE BOBCATS,240,39,89,2,15,8,14,16,29,28,3,8,19,15,2012-04-22,home,loss,88.0,SACRAMENTO KINGS,114.0,0.3046875,0.11764705882352941,45
ORLANDO MAGIC,240,28,75,6,23,12,17,12,21,19,9,2,13,16,2012-04-22,away,loss,74.0,DENVER NUGGETS,101.0,0.27184466019417475,0.20689655172413793,33
DENVER NUGGETS,240,44,78,5,15,8,11,9,34,32,5,5,15,18,2012-04-22,home,win,101.0,ORLANDO MAGIC,74.0,0.36065573770491804,0.25,43
TORONTO RAPTORS,240,29,77,4,13,11,16,11,34,21,8,6,17,28,2012-04-22,away,loss,73.0,DETROIT PISTONS,76.0,0.27358490566037735,0.23529411764705882,45
DETROIT PISTONS,240,26,71,2,15,22,35,8,32,16,5,4,12,10,2012-04-22,home,win,76.0,TORONTO RAPTORS,73.0,0.26804123711340205,0.11764705882352941,40
NEW ORLEANS HORNETS,240,35,71,3,12,25,34,8,28,22,6,5,19,31,2012-04-22,away,loss,98.0,LOS ANGELES CLIPPERS,107.0,0.330188679245283,0.2,36
LOS ANGELES CLIPPERS,240,33,77,7,28,34,43,11,28,24,13,5,11,27,2012-04-22,home,win,107.0,NEW ORLEANS HORNETS,98.0,0.3,0.2,39
OKLAHOMA CITY THUNDER,290,37,101,8,24,24,28,14,40,23,9,12,17,26,2012-04-22,away,loss,106.0,LOS ANGELES LAKERS,114.0,0.26811594202898553,0.25,54
LOS ANGELES LAKERS,290,41,106,5,16,27,40,25,42,26,12,10,13,19,2012-04-22,home,win,114.0,OKLAHOMA CITY THUNDER,106.0,0.2789115646258503,0.23809523809523808,67
HOUSTON ROCKETS,240,35,76,7,20,11,13,7,30,17,9,4,18,19,2012-04-22,away,loss,88.0,MIAMI HEAT,97.0,0.3153153153153153,0.25925925925925924,37
MIAMI HEAT,240,35,85,5,16,22,24,17,31,10,10,7,14,15,2012-04-22,home,win,97.0,HOUSTON ROCKETS,88.0,0.2916666666666667,0.23809523809523808,48
GOLDEN STATE WARRIORS,240,41,92,5,16,6,10,11,34,18,6,7,9,17,2012-04-22,away,win,93.0,MINNESOTA TIMBERWOLVES,88.0,0.3082706766917293,0.23809523809523808,45
MINNESOTA TIMBERWOLVES,240,30,82,7,26,21,21,9,37,18,1,10,12,13,2012-04-22,home,loss,88.0,GOLDEN STATE WARRIORS,93.0,0.26785714285714285,0.21212121212121213,46
CLEVELAND CAVALIERS,240,37,88,5,22,19,28,14,28,14,6,4,13,21,2012-04-22,away,loss,98.0,SAN ANTONIO SPURS,114.0,0.296,0.18518518518518517,42
SAN ANTONIO SPURS,240,42,77,8,20,22,29,5,40,23,6,4,14,20,2012-04-22,home,win,114.0,CLEVELAND CAVALIERS,98.0,0.35294117647058826,0.2857142857142857,45
