slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
mcgratr01,Tracy McGrady,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,2616,14,26,0,3,18,21,1,5,1,3,0,1,2,36.3
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,SACRAMENTO KINGS,LOSS,2486,8,19,0,0,11,16,8,9,5,0,3,2,1,26.4
webbech01,Chris Webber,SACRAMENTO KINGS,AWAY,LOS ANGELES LAKERS,WIN,2738,9,22,0,0,7,8,4,11,6,1,1,1,5,21.8
stojape01,Peja Stojaković,SACRAMENTO KINGS,AWAY,LOS ANGELES LAKERS,WIN,1982,9,15,2,5,6,6,1,4,1,2,0,1,3,21.5
jefferi01,Richard Jefferson,NEW JERSEY NETS,HOME,BOSTON CELTICS,WIN,1921,6,11,0,0,10,11,0,8,1,2,2,2,4,19.2
kiddja01,Jason Kidd,NEW JERSEY NETS,HOME,BOSTON CELTICS,WIN,1920,7,11,2,3,0,0,0,3,11,3,0,3,3,18.5
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,SACRAMENTO KINGS,LOSS,2770,7,24,1,4,12,15,6,9,6,2,1,6,3,18.4
armstda01,Darrell Armstrong,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,1597,3,6,1,1,1,2,2,4,7,5,2,0,1,18.1
harrilu01,Lucious Harris,NEW JERSEY NETS,HOME,BOSTON CELTICS,WIN,1789,7,12,1,3,2,2,1,3,6,0,0,0,2,16.4
martike01,Kenyon Martin,NEW JERSEY NETS,HOME,BOSTON CELTICS,WIN,1731,7,11,0,1,2,3,5,8,2,1,1,2,4,16.1
billuch01,Chauncey Billups,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,2038,5,9,0,3,0,0,1,5,13,1,0,2,1,15.6
piercpa01,Paul Pierce,BOSTON CELTICS,AWAY,NEW JERSEY NETS,LOSS,2331,7,20,3,6,10,12,2,4,1,1,0,3,2,15.5
hamilri01,Richard Hamilton,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,1799,9,17,0,0,4,6,0,5,1,0,0,2,1,12.7
walkean02,Antoine Walker,BOSTON CELTICS,AWAY,NEW JERSEY NETS,LOSS,2246,5,18,1,4,10,12,2,4,3,0,0,1,2,12.5
chrisdo01,Doug Christie,SACRAMENTO KINGS,AWAY,LOS ANGELES LAKERS,WIN,1823,1,3,0,1,7,11,0,2,4,6,0,2,3,11.9
willico02,Corliss Williamson,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,1653,7,13,0,0,3,4,2,2,1,1,0,2,3,10.8
millemi01,Mike Miller,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,2579,7,13,1,1,0,0,0,5,4,1,0,3,2,10.2
fishede01,Derek Fisher,LOS ANGELES LAKERS,HOME,SACRAMENTO KINGS,LOSS,2031,6,13,2,4,1,2,0,1,3,2,1,2,4,9.4
barryjo01,Jon Barry,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,1697,5,8,2,4,0,0,0,2,4,0,1,2,3,9.3
rogerro01,Rodney Rogers,NEW JERSEY NETS,HOME,BOSTON CELTICS,WIN,1412,5,11,0,5,3,6,0,5,4,1,0,1,4,8.8
