slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
maggeco01,Corey Maggette,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,LOSS,2335,11,17,2,5,6,7,2,4,3,2,0,3,2,25.0
wallara01,Rasheed Wallace,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,2182,10,13,2,3,4,6,1,13,1,0,2,1,2,25.0
willial02,Alvin Williams,TORONTO RAPTORS,HOME,INDIANA PACERS,LOSS,2356,7,12,1,3,6,6,1,2,6,5,2,2,1,24.9
mcgratr01,Tracy McGrady,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2559,12,28,2,6,7,8,1,7,3,2,0,1,0,23.7
roseja01,Jalen Rose,CHICAGO BULLS,AWAY,GOLDEN STATE WARRIORS,LOSS,2880,12,20,3,4,7,10,0,0,5,2,2,6,2,23.7
brandel01,Elton Brand,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,LOSS,2432,8,15,0,0,5,5,2,8,5,2,4,1,3,23.6
iversal01,Allen Iverson,PHILADELPHIA 76ERS,AWAY,MEMPHIS GRIZZLIES,WIN,2744,10,24,4,7,9,12,2,1,6,3,0,5,1,22.5
wallabe01,Ben Wallace,DETROIT PISTONS,HOME,MIAMI HEAT,WIN,2552,6,8,0,0,0,0,5,14,1,1,10,2,2,22.4
abdursh01,Shareef Abdur-Rahim,ATLANTA HAWKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2483,8,14,1,1,6,7,3,8,6,0,0,1,5,21.7
robingl01,Glenn Robinson,ATLANTA HAWKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2355,15,27,2,7,1,2,3,5,1,0,0,2,3,20.8
jacksst02,Stephen Jackson,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,1777,10,18,8,10,0,0,0,0,0,3,1,2,3,19.9
willish01,Shammond Williams,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,1893,8,9,3,3,2,3,0,9,2,2,0,3,3,19.4
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,LOSS,2600,8,25,0,2,8,12,1,7,7,4,1,1,1,19.1
delkto01,Tony Delk,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,2461,7,12,6,7,1,1,1,6,3,2,0,2,3,18.8
stockjo01,John Stockton,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,1791,5,8,0,0,5,8,1,2,11,3,0,2,5,18.2
swiftst01,Stromile Swift,MEMPHIS GRIZZLIES,HOME,PHILADELPHIA 76ERS,LOSS,1881,5,13,0,0,2,4,7,9,1,2,8,1,2,18.2
foylead01,Adonal Foyle,GOLDEN STATE WARRIORS,HOME,CHICAGO BULLS,WIN,2020,4,4,0,0,2,4,5,4,0,2,8,1,3,18.1
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,HOME,PHILADELPHIA 76ERS,LOSS,1816,3,7,0,0,8,9,6,1,6,1,3,3,2,17.9
goodedr01,Drew Gooden,MEMPHIS GRIZZLIES,HOME,PHILADELPHIA 76ERS,LOSS,1910,9,13,0,1,3,4,5,3,1,1,1,3,3,17.7
murphtr01,Troy Murphy,GOLDEN STATE WARRIORS,HOME,CHICAGO BULLS,WIN,2240,7,13,0,0,3,3,5,8,1,0,1,0,4,16.4
onealje01,Jermaine O'Neal,INDIANA PACERS,AWAY,TORONTO RAPTORS,WIN,2040,8,12,0,0,4,6,0,6,4,1,1,2,5,16.3
anderde01,Derek Anderson,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,2364,8,19,3,10,7,8,0,2,6,1,0,4,3,16.1
patteru01,Ruben Patterson,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1621,6,7,0,0,0,0,2,6,5,1,1,2,2,15.1
malonka01,Karl Malone,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,2540,7,12,0,0,7,11,2,8,5,0,0,5,3,14.9
hudsotr01,Troy Hudson,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,WIN,1469,8,12,2,5,2,3,0,2,3,0,0,2,1,14.7
barryjo01,Jon Barry,DETROIT PISTONS,HOME,MIAMI HEAT,WIN,1639,3,4,2,3,0,0,0,5,9,1,0,0,2,14.4
atkinch01,Chucky Atkins,DETROIT PISTONS,HOME,MIAMI HEAT,WIN,2409,8,15,5,8,0,0,0,2,2,0,0,1,1,14.3
howarju01,Juwan Howard,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,2255,5,16,0,0,7,9,8,5,2,1,2,2,4,14.3
arenagi01,Gilbert Arenas,GOLDEN STATE WARRIORS,HOME,CHICAGO BULLS,WIN,2498,6,12,1,1,3,7,1,3,11,2,0,4,4,14.1
davisan01,Antonio Davis,TORONTO RAPTORS,HOME,INDIANA PACERS,LOSS,2516,9,18,0,0,1,3,4,6,1,0,4,2,3,14.1
jefferi01,Richard Jefferson,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,2222,6,16,1,1,3,6,2,3,5,3,3,2,2,14.1
maccuto01,Todd MacCulloch,PHILADELPHIA 76ERS,AWAY,MEMPHIS GRIZZLIES,WIN,1977,7,13,0,0,1,3,6,7,1,0,2,1,3,14.1
stojape01,Peja Stojaković,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,1651,5,12,2,4,4,4,1,3,1,2,0,0,0,13.9
snower01,Eric Snow,PHILADELPHIA 76ERS,AWAY,MEMPHIS GRIZZLIES,WIN,2390,5,10,0,0,4,4,3,2,5,3,0,4,2,13.4
webbech01,Chris Webber,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,2387,9,21,0,0,1,3,3,4,5,3,0,2,4,13.3
harrial01,Al Harrington,INDIANA PACERS,AWAY,TORONTO RAPTORS,WIN,1986,9,14,0,0,4,5,1,3,2,0,0,4,3,13.2
jamisan01,Antawn Jamison,GOLDEN STATE WARRIORS,HOME,CHICAGO BULLS,WIN,2155,9,21,0,1,7,10,4,4,0,1,0,3,4,13.1
peelean01,Anthony Peeler,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,WIN,1841,4,7,2,3,3,3,0,1,5,1,0,1,1,13.1
kirilan01,Andrei Kirilenko,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,1800,5,7,0,0,6,6,2,4,4,0,1,5,3,13.0
lenarvo01,Voshon Lenard,TORONTO RAPTORS,HOME,INDIANA PACERS,LOSS,2195,9,16,2,5,2,2,0,5,1,0,0,2,5,12.6
terryja01,Jason Terry,ATLANTA HAWKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2320,5,17,1,9,6,9,0,1,8,1,0,0,1,12.4
horryro01,Robert Horry,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,LOSS,2086,6,8,0,0,2,4,3,3,2,0,1,1,5,12.1
kempsh01,Shawn Kemp,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1882,6,9,0,0,0,0,2,5,3,2,0,1,5,12.1
persowe01,Wesley Person,MEMPHIS GRIZZLIES,HOME,PHILADELPHIA 76ERS,LOSS,1843,4,8,4,7,0,0,0,3,3,0,1,0,0,11.7
rogerro01,Rodney Rogers,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,1425,4,8,2,4,0,0,2,6,4,2,1,2,3,11.5
walkean02,Antoine Walker,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,2458,5,19,2,7,4,6,1,6,7,4,2,4,3,11.5
harprma01,Matt Harpring,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,2175,8,16,0,1,4,5,2,5,2,3,1,7,3,11.4
parketo01,Tony Parker,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,1673,5,8,2,3,2,2,1,1,3,1,0,2,3,11.3
chrisdo01,Doug Christie,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,2694,5,15,2,4,0,1,4,4,9,2,0,4,1,11.0
mckieaa01,Aaron McKie,PHILADELPHIA 76ERS,AWAY,MEMPHIS GRIZZLIES,WIN,1880,4,6,1,2,3,4,0,3,2,1,0,1,1,10.9
willije01,Jerome Williams,TORONTO RAPTORS,HOME,INDIANA PACERS,LOSS,2478,4,7,0,0,2,7,1,3,2,5,1,1,4,10.8
doolike01,Keyon Dooling,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,LOSS,1063,4,4,1,1,0,0,0,1,4,0,0,0,1,10.5
kiddja01,Jason Kidd,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,2068,7,16,0,2,5,7,2,4,6,1,1,7,2,10.5
fishede01,Derek Fisher,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,LOSS,2117,1,6,1,3,8,9,0,2,2,2,0,0,1,10.4
jacksma02,Marc Jackson,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,WIN,1534,7,12,0,0,4,6,2,5,0,0,0,3,3,10.3
ratlith01,Theo Ratliff,ATLANTA HAWKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,2001,2,4,0,0,4,4,2,6,1,1,4,2,4,10.1
pippesc01,Scottie Pippen,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,2015,6,8,0,1,1,1,0,2,5,0,1,3,4,10.0
curryed01,Eddy Curry,CHICAGO BULLS,AWAY,GOLDEN STATE WARRIORS,LOSS,919,4,5,0,0,3,6,0,1,1,2,0,1,1,9.5
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,WIN,2428,5,19,0,1,5,9,2,10,4,1,2,1,3,9.5
battito01,Tony Battie,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,1492,3,6,0,0,2,2,5,3,0,1,4,2,5,9.2
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,1961,7,21,2,4,2,7,4,9,6,0,0,3,4,9.2
clarkke01,Keon Clark,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,1253,3,5,0,0,0,0,5,6,0,1,1,0,4,9.1
trentga01,Gary Trent,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,WIN,1104,5,7,0,0,0,0,1,2,1,1,0,0,3,8.9
jacksbo01,Bobby Jackson,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,2199,8,21,0,5,3,3,3,4,2,0,0,3,1,8.8
poseyja01,James Posey,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,1591,3,12,0,2,8,8,0,0,2,1,0,0,1,8.8
robined01,Eddie Robinson,CHICAGO BULLS,AWAY,GOLDEN STATE WARRIORS,LOSS,1649,5,10,0,0,1,2,2,4,0,2,0,1,1,8.8
savovpr01,Predrag Savović,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,1395,4,9,1,4,2,2,0,0,4,1,0,1,1,8.7
duncati01,Tim Duncan,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,2659,6,19,0,0,4,10,3,15,5,0,0,3,3,8.6
jonesed02,Eddie Jones,MIAMI HEAT,AWAY,DETROIT PISTONS,LOSS,2056,7,11,1,1,0,0,0,1,2,0,0,2,3,8.6
stricro02,Rod Strickland,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,WIN,1390,3,6,0,0,1,2,1,2,5,3,0,2,2,8.6
smithjo02,Joe Smith,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,WIN,1594,4,7,0,0,1,2,3,4,0,1,1,0,5,8.3
petermo01,Morris Peterson,TORONTO RAPTORS,HOME,INDIANA PACERS,LOSS,2705,5,17,3,8,5,5,1,4,4,0,0,3,4,8.2
turkohe01,Hedo Türkoğlu,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,1384,5,8,0,1,1,2,1,3,1,1,0,1,3,8.1
foxri01,Rick Fox,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,LOSS,2464,5,10,2,2,4,4,0,4,1,2,0,5,5,7.9
stepavl01,Vladimir Stepania,MIAMI HEAT,AWAY,DETROIT PISTONS,LOSS,1425,5,9,0,0,2,3,2,11,1,0,0,4,2,7.9
willico02,Corliss Williamson,DETROIT PISTONS,HOME,MIAMI HEAT,WIN,1429,5,10,0,0,1,2,1,0,2,1,0,0,2,7.9
marshdo01,Donyell Marshall,CHICAGO BULLS,AWAY,GOLDEN STATE WARRIORS,LOSS,2060,2,9,0,1,3,4,7,8,1,3,2,5,2,7.7
millemi01,Mike Miller,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1790,4,12,2,6,2,2,0,4,1,2,1,1,3,7.6
armstda01,Darrell Armstrong,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2060,1,7,0,3,2,2,1,2,8,2,0,1,1,7.0
willike02,Kevin Willis,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,445,3,4,0,0,1,2,2,2,0,0,0,0,0,7.0
mercero01,Ron Mercer,INDIANA PACERS,AWAY,TORONTO RAPTORS,WIN,2381,7,13,0,1,0,0,1,1,0,0,0,1,2,6.9
watsoea01,Earl Watson,MEMPHIS GRIZZLIES,HOME,PHILADELPHIA 76ERS,LOSS,1400,3,6,0,0,0,0,1,2,3,3,1,2,3,6.9
skinnbr01,Brian Skinner,PHILADELPHIA 76ERS,AWAY,MEMPHIS GRIZZLIES,WIN,1209,2,8,0,0,2,2,5,5,0,2,0,1,1,6.8
fosteje01,Jeff Foster,INDIANA PACERS,AWAY,TORONTO RAPTORS,WIN,662,2,4,0,0,1,1,4,2,1,0,0,0,1,6.7
millean02,Andre Miller,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,LOSS,1952,5,10,0,1,1,4,1,5,7,2,0,6,3,6.7
cheanca01,Calbert Cheaney,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,1785,5,8,0,1,0,0,1,4,4,1,0,4,4,6.5
olowomi01,Michael Olowokandi,LOS ANGELES CLIPPERS,HOME,SACRAMENTO KINGS,LOSS,2584,4,14,0,0,0,0,1,11,2,0,5,1,3,6.5
artesro01,Metta World Peace,INDIANA PACERS,AWAY,TORONTO RAPTORS,WIN,1690,3,9,0,2,5,6,2,7,2,0,1,3,5,6.1
tinslja01,Jamaal Tinsley,INDIANA PACERS,AWAY,TORONTO RAPTORS,WIN,1987,3,9,0,1,1,2,1,5,7,1,0,2,4,6.0
besttr01,Travis Best,MIAMI HEAT,AWAY,DETROIT PISTONS,LOSS,1926,2,12,0,3,4,4,0,5,4,2,0,0,2,5.9
divacvl01,Vlade Divac,SACRAMENTO KINGS,AWAY,LOS ANGELES CLIPPERS,WIN,2113,2,9,0,1,3,4,3,7,3,1,1,2,3,5.9
jacksma01,Mark Jackson,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,1055,2,2,0,0,2,2,0,1,2,3,0,3,3,5.9
hendeal01,Alan Henderson,ATLANTA HAWKS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1161,2,4,0,0,1,2,3,5,0,0,1,0,3,5.7
millebr01,Brad Miller,INDIANA PACERS,AWAY,TORONTO RAPTORS,WIN,1943,3,8,0,0,0,0,2,4,5,0,0,2,0,5.7
williaa01,Aaron Williams,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,1248,2,8,0,0,5,5,2,2,0,0,1,0,3,5.7
dunlemi02,Mike Dunleavy,GOLDEN STATE WARRIORS,HOME,CHICAGO BULLS,WIN,1144,4,5,0,1,1,2,0,3,2,1,0,4,1,5.6
kerrst01,Steve Kerr,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,1366,2,4,0,1,0,0,0,3,3,1,0,0,1,5.6
kittlke01,Kerry Kittles,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,2100,3,6,0,0,1,2,0,4,2,2,0,2,2,5.4
grantbr01,Brian Grant,MIAMI HEAT,AWAY,DETROIT PISTONS,LOSS,1965,4,8,0,0,0,0,2,7,2,0,0,3,2,5.1
dampier01,Erick Dampier,GOLDEN STATE WARRIORS,HOME,CHICAGO BULLS,WIN,855,3,5,0,0,1,2,0,2,0,1,1,0,4,5.0
bendejo01,Jonathan Bender,INDIANA PACERS,AWAY,TORONTO RAPTORS,WIN,939,2,4,0,0,4,4,1,0,0,0,0,1,2,4.9
butleca01,Caron Butler,MIAMI HEAT,AWAY,DETROIT PISTONS,LOSS,1970,2,5,0,1,2,2,2,2,1,3,0,3,3,4.8
butlera01,Rasual Butler,MIAMI HEAT,AWAY,DETROIT PISTONS,LOSS,817,3,4,1,1,0,0,0,0,1,0,0,1,1,4.7
jamesmi01,Mike James,MIAMI HEAT,AWAY,DETROIT PISTONS,LOSS,954,2,4,0,1,0,0,0,2,5,0,0,1,1,4.7
ostergr01,Greg Ostertag,UTAH JAZZ,AWAY,DENVER NUGGETS,WIN,1638,3,5,0,0,0,0,1,2,1,0,3,2,3,4.6
walkesa01,Samaki Walker,LOS ANGELES LAKERS,AWAY,SAN ANTONIO SPURS,LOSS,1913,4,11,0,0,0,0,4,6,0,0,1,1,4,4.6
randoza01,Zach Randolph,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,698,3,7,0,0,0,1,2,2,1,0,1,0,2,4.5
robincl02,Clifford Robinson,DETROIT PISTONS,HOME,MIAMI HEAT,WIN,2040,4,10,2,5,3,9,0,2,3,1,0,4,1,4.5
ginobma01,Manu Ginóbili,SAN ANTONIO SPURS,HOME,LOS ANGELES LAKERS,WIN,1019,2,3,0,1,4,4,0,2,1,1,0,3,4,4.4
chandty01,Tyson Chandler,CHICAGO BULLS,AWAY,GOLDEN STATE WARRIORS,LOSS,1071,3,5,0,0,2,6,2,1,0,0,1,1,3,4.3
nestera01,Rasho Nesterović,MINNESOTA TIMBERWOLVES,AWAY,ATLANTA HAWKS,WIN,1216,2,6,0,0,2,2,2,3,2,0,2,2,4,4.1
crawfja01,Jamal Crawford,CHICAGO BULLS,AWAY,GOLDEN STATE WARRIORS,LOSS,421,1,2,1,2,1,2,0,0,1,1,0,0,1,3.9
davisda01,Dale Davis,PORTLAND TRAIL BLAZERS,HOME,ORLANDO MAGIC,WIN,1305,2,3,0,0,0,2,1,2,1,0,0,0,0,3.9
harriju01,Junior Harrington,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,771,1,5,0,0,2,2,0,0,4,1,0,0,2,3.9
jacksje01,Jermaine Jackson,TORONTO RAPTORS,HOME,INDIANA PACERS,LOSS,680,1,2,1,1,2,2,0,0,0,0,1,0,2,3.9
vaughja01,Jacque Vaughn,ORLANDO MAGIC,AWAY,PORTLAND TRAIL BLAZERS,LOSS,972,0,3,0,1,4,4,0,1,5,0,0,1,2,3.9
mutomdi01,Dikembe Mutombo,NEW JERSEY NETS,AWAY,BOSTON CELTICS,LOSS,1325,1,7,0,0,0,3,8,5,0,1,2,2,0,3.8
hamilri01,Richard Hamilton,DETROIT PISTONS,HOME,MIAMI HEAT,WIN,1485,3,11,0,1,3,4,1,2,5,3,0,5,3,3.7
satteke01,Kenny Satterfield,DENVER NUGGETS,HOME,UTAH JAZZ,LOSS,2109,4,11,2,5,1,2,1,0,2,2,1,4,4,3.7
richaja01,Jason Richardson,GOLDEN STATE WARRIORS,HOME,CHICAGO BULLS,WIN,2177,4,16,0,1,4,4,2,3,3,0,0,2,3,3.6
willier01,Eric Williams,BOSTON CELTICS,HOME,NEW JERSEY NETS,WIN,1969,2,7,0,3,1,2,3,4,1,2,0,3,0,3.5
