slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
jamisan01,Antawn Jamison,GOLDEN STATE WARRIORS,HOME,NEW ORLEANS HORNETS,WIN,2649,13,22,0,0,9,9,6,7,1,1,1,1,3,31.3
mingya01,Yao Ming,HOUSTON ROCKETS,HOME,INDIANA PACERS,WIN,2267,10,15,0,0,9,10,3,7,1,1,6,3,4,27.6
iversal01,Allen Iverson,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2870,14,29,2,4,11,16,0,4,2,4,0,3,1,27.5
jordami01,Michael Jordan,WASHINGTON WIZARDS,HOME,MEMPHIS GRIZZLIES,WIN,2128,14,23,2,3,3,3,0,5,2,3,0,3,0,25.4
garripa01,Pat Garrity,ORLANDO MAGIC,AWAY,UTAH JAZZ,WIN,2349,6,10,4,7,8,8,0,3,1,3,1,1,1,23.3
wellsbo01,Bonzi Wells,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,WIN,2418,12,23,3,6,3,4,3,6,1,2,0,1,2,23.1
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,SEATTLE SUPERSONICS,WIN,2535,6,12,0,0,6,10,6,9,8,0,4,2,4,22.1
billuch01,Chauncey Billups,DETROIT PISTONS,AWAY,CLEVELAND CAVALIERS,WIN,2037,5,10,3,6,10,10,0,5,3,1,2,2,2,21.2
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,HOME,DETROIT PISTONS,LOSS,2408,8,19,0,0,13,17,0,7,2,0,4,2,1,21.2
paytoga01,Gary Payton,SEATTLE SUPERSONICS,HOME,SAN ANTONIO SPURS,LOSS,2424,10,20,1,3,4,7,0,2,8,2,0,1,2,20.2
armstda01,Darrell Armstrong,ORLANDO MAGIC,AWAY,UTAH JAZZ,WIN,2448,5,11,2,4,4,5,0,0,11,4,0,1,2,19.8
robinda01,David Robinson,SAN ANTONIO SPURS,AWAY,SEATTLE SUPERSONICS,WIN,1850,6,9,0,0,6,7,3,7,0,1,3,1,2,19.2
stackje01,Jerry Stackhouse,WASHINGTON WIZARDS,HOME,MEMPHIS GRIZZLIES,WIN,2226,10,17,1,3,4,4,0,2,7,0,1,3,3,19.1
richaqu01,Quentin Richardson,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1870,8,14,5,9,3,4,1,5,2,1,1,2,4,18.7
millean02,Andre Miller,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2623,8,13,1,4,8,9,0,3,6,1,0,5,3,18.6
delkto01,Tony Delk,BOSTON CELTICS,HOME,MIAMI HEAT,LOSS,2556,5,12,5,9,5,6,1,7,5,0,1,1,2,18.4
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,PHILADELPHIA 76ERS,LOSS,2487,8,17,1,2,7,8,7,9,4,1,0,7,3,18.1
finlemi01,Michael Finley,DALLAS MAVERICKS,AWAY,DENVER NUGGETS,WIN,2635,12,27,1,7,6,7,0,4,2,2,0,2,3,17.9
grantbr01,Brian Grant,MIAMI HEAT,AWAY,BOSTON CELTICS,WIN,2126,5,8,0,0,7,8,2,8,1,3,0,1,4,17.9
marshdo01,Donyell Marshall,CHICAGO BULLS,HOME,TORONTO RAPTORS,WIN,2103,8,15,0,1,1,1,4,7,3,1,2,0,3,17.9
