slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2447,16,25,0,0,8,14,5,9,4,1,5,1,4,37.4
iversal01,Allen Iverson,PHILADELPHIA 76ERS,AWAY,SEATTLE SUPERSONICS,WIN,2754,15,27,2,4,8,8,0,1,4,3,0,0,1,32.8
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2556,12,24,2,4,4,4,1,3,7,3,0,0,1,27.1
sprewla01,Latrell Sprewell,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,WIN,2607,12,20,2,3,7,7,0,3,2,4,0,2,3,26.9
webbech01,Chris Webber,SACRAMENTO KINGS,AWAY,UTAH JAZZ,WIN,2792,12,20,0,0,0,1,3,12,8,1,0,2,4,23.1
mcgratr01,Tracy McGrady,ORLANDO MAGIC,HOME,NEW YORK KNICKS,LOSS,2880,14,30,1,7,8,9,0,3,6,1,1,5,2,22.2
stockjo01,John Stockton,UTAH JAZZ,HOME,SACRAMENTO KINGS,LOSS,2036,8,13,1,2,3,3,1,1,10,3,0,3,4,20.5
malonka01,Karl Malone,UTAH JAZZ,HOME,SACRAMENTO KINGS,LOSS,2564,11,22,0,0,3,3,2,6,6,2,0,2,4,19.8
jordami01,Michael Jordan,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,2578,11,24,0,1,5,6,0,9,3,2,0,1,2,19.2
houstal01,Allan Houston,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,WIN,2620,9,16,1,3,6,7,2,7,1,0,0,2,1,18.8
magloja01,Jamaal Magloire,NEW ORLEANS HORNETS,HOME,CLEVELAND CAVALIERS,WIN,1816,6,10,0,0,8,9,1,3,3,1,2,2,1,18.7
cassesa01,Sam Cassell,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2214,10,17,0,2,4,4,0,3,5,2,0,3,3,18.3
snower01,Eric Snow,PHILADELPHIA 76ERS,AWAY,SEATTLE SUPERSONICS,WIN,2470,4,6,0,0,6,6,1,4,10,0,0,0,5,18.3
nashst01,Steve Nash,DALLAS MAVERICKS,AWAY,MIAMI HEAT,WIN,1965,5,11,1,2,11,12,1,3,5,1,0,3,2,18.2
laettch01,Christian Laettner,WASHINGTON WIZARDS,HOME,MILWAUKEE BUCKS,LOSS,2627,6,7,0,0,7,7,1,7,5,0,0,4,2,18.0
bibbymi01,Mike Bibby,SACRAMENTO KINGS,AWAY,UTAH JAZZ,WIN,2187,9,16,0,2,6,6,0,1,5,0,0,1,4,17.6
butlera01,Rasual Butler,MIAMI HEAT,HOME,DALLAS MAVERICKS,LOSS,2341,9,17,1,3,1,1,1,4,2,1,3,1,0,17.1
andersh01,Shandon Anderson,NEW YORK KNICKS,AWAY,ORLANDO MAGIC,WIN,1739,7,15,1,2,5,6,3,0,3,1,1,0,2,17.0
jamesmi01,Mike James,MIAMI HEAT,HOME,DALLAS MAVERICKS,LOSS,2017,5,11,2,3,8,10,0,0,3,3,0,1,2,16.8
nestera01,Rasho Nesterović,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,1880,9,10,0,0,1,1,3,4,0,0,3,2,6,16.6
radmavl01,Vladimir Radmanović,SEATTLE SUPERSONICS,HOME,PHILADELPHIA 76ERS,LOSS,1818,7,10,4,6,2,2,0,4,2,1,1,2,4,16.5
boozeca01,Carlos Boozer,CLEVELAND CAVALIERS,AWAY,NEW ORLEANS HORNETS,LOSS,1734,7,8,0,0,2,2,6,8,1,0,1,3,5,16.2
goodedr01,Drew Gooden,ORLANDO MAGIC,HOME,NEW YORK KNICKS,LOSS,2120,8,15,0,0,3,6,5,3,3,1,0,1,2,16.2
mashbja01,Jamal Mashburn,NEW ORLEANS HORNETS,HOME,CLEVELAND CAVALIERS,WIN,1977,8,19,1,6,1,2,1,7,7,1,0,0,0,16.2
bremejr01,J.R. Bremer,BOSTON CELTICS,HOME,LOS ANGELES CLIPPERS,WIN,1961,9,16,6,12,1,2,0,5,2,0,0,3,2,16.1
vanhoke01,Keith Van Horn,PHILADELPHIA 76ERS,AWAY,SEATTLE SUPERSONICS,WIN,2053,11,19,2,3,2,3,2,2,0,1,0,2,4,16.1
walkean02,Antoine Walker,BOSTON CELTICS,HOME,LOS ANGELES CLIPPERS,WIN,2618,8,22,2,9,4,6,3,5,12,1,0,6,1,15.6
colemde01,Derrick Coleman,PHILADELPHIA 76ERS,AWAY,SEATTLE SUPERSONICS,WIN,2284,5,10,1,2,3,4,4,10,2,1,1,1,3,15.3
barrybr01,Brent Barry,SEATTLE SUPERSONICS,HOME,PHILADELPHIA 76ERS,LOSS,1729,3,6,2,4,6,6,0,1,7,1,0,2,1,14.8
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,MIAMI HEAT,WIN,2485,8,22,2,6,3,3,3,7,4,1,0,1,3,14.6
allenra02,Ray Allen,SEATTLE SUPERSONICS,HOME,PHILADELPHIA 76ERS,LOSS,2760,8,23,5,9,3,4,1,6,7,1,0,3,4,14.5
anderke01,Kenny Anderson,NEW ORLEANS HORNETS,HOME,CLEVELAND CAVALIERS,WIN,1325,5,10,0,0,2,2,0,3,7,3,0,1,2,14.0
finlemi01,Michael Finley,DALLAS MAVERICKS,AWAY,MIAMI HEAT,WIN,2442,6,17,3,7,0,0,2,9,4,2,1,1,1,13.7
peelean01,Anthony Peeler,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,1938,6,8,3,3,0,0,0,5,3,0,0,1,2,13.6
bradlsh01,Shawn Bradley,DALLAS MAVERICKS,AWAY,MIAMI HEAT,WIN,1343,6,8,0,0,1,1,3,6,0,1,0,0,3,13.5
paytoga01,Gary Payton,MILWAUKEE BUCKS,AWAY,WASHINGTON WIZARDS,WIN,2315,8,17,1,3,1,2,1,1,7,2,1,3,3,13.3
divacvl01,Vlade Divac,SACRAMENTO KINGS,AWAY,UTAH JAZZ,WIN,1967,2,3,0,0,2,2,1,7,3,4,2,1,4,12.4
willier01,Eric Williams,BOSTON CELTICS,HOME,LOS ANGELES CLIPPERS,WIN,2366,5,9,0,1,1,2,2,4,5,2,1,2,2,12.3
madsema01,Mark Madsen,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1889,5,7,0,0,0,0,3,3,2,0,0,0,0,11.5
battito01,Tony Battie,BOSTON CELTICS,HOME,LOS ANGELES CLIPPERS,WIN,1700,3,5,0,0,3,3,0,6,1,0,3,0,0,11.3
brownpj01,P.J. Brown,NEW ORLEANS HORNETS,HOME,CLEVELAND CAVALIERS,WIN,1765,3,6,0,0,2,2,4,6,4,0,1,1,2,11.3
