slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
marbust01,Stephon Marbury,PHOENIX SUNS,HOME,NEW YORK KNICKS,LOSS,2604,15,27,1,5,12,14,1,2,9,4,0,3,2,37.1
mcgratr01,Tracy McGrady,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2614,11,26,4,6,11,14,2,4,7,1,0,2,3,27.3
millemi01,Mike Miller,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2525,13,21,5,8,2,3,4,3,4,1,0,4,3,25.4
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,LOSS,2693,19,41,2,3,4,6,2,4,4,4,2,7,2,25.1
jamisan01,Antawn Jamison,GOLDEN STATE WARRIORS,AWAY,TORONTO RAPTORS,WIN,2555,13,26,1,1,5,5,3,5,1,1,3,1,1,25.0
malonka01,Karl Malone,UTAH JAZZ,HOME,WASHINGTON WIZARDS,WIN,1722,7,16,0,2,9,10,3,8,4,4,0,1,2,23.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,2546,12,19,2,6,5,5,0,6,1,2,1,3,3,23.5
kirilan01,Andrei Kirilenko,UTAH JAZZ,HOME,WASHINGTON WIZARDS,WIN,1860,6,10,2,2,6,6,2,4,4,1,5,2,3,22.1
clarkke01,Keon Clark,SACRAMENTO KINGS,HOME,SEATTLE SUPERSONICS,WIN,2376,7,14,0,0,4,4,1,13,2,2,6,0,3,22.0
mariosh01,Shawn Marion,PHOENIX SUNS,HOME,NEW YORK KNICKS,LOSS,2485,8,15,1,4,9,9,1,2,1,3,2,2,3,21.9
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,1985,8,14,0,0,9,13,4,3,3,0,0,1,0,21.6
finlemi01,Michael Finley,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,2633,9,21,4,11,7,7,2,6,3,1,0,2,2,21.4
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS HORNETS,WIN,1791,10,19,1,2,2,3,1,7,5,2,2,1,2,21.2
hudsotr01,Troy Hudson,MINNESOTA TIMBERWOLVES,HOME,NEW ORLEANS HORNETS,WIN,1978,7,13,6,8,2,2,0,1,8,0,0,0,2,20.8
colemde01,Derrick Coleman,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1850,9,14,0,2,4,4,2,7,2,0,2,1,2,20.3
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,2423,9,23,0,0,10,11,10,10,3,0,1,6,5,19.9
lenarvo01,Voshon Lenard,TORONTO RAPTORS,HOME,GOLDEN STATE WARRIORS,LOSS,2279,7,20,3,7,9,9,3,7,2,1,1,1,3,19.9
bradlsh01,Shawn Bradley,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,1597,4,5,0,0,4,4,2,8,2,1,5,0,2,19.0
hamilri01,Richard Hamilton,DETROIT PISTONS,AWAY,MILWAUKEE BUCKS,LOSS,2417,9,14,0,0,10,10,0,2,3,0,0,4,5,18.5
stojape01,Peja Stojaković,SACRAMENTO KINGS,HOME,SEATTLE SUPERSONICS,WIN,1924,10,14,4,5,0,0,0,4,1,0,0,1,2,18.3
stoudam01,Amar'e Stoudemire,PHOENIX SUNS,HOME,NEW YORK KNICKS,LOSS,2394,9,13,0,0,7,10,4,10,3,0,1,7,4,18.3
chrisdo01,Doug Christie,SACRAMENTO KINGS,HOME,SEATTLE SUPERSONICS,WIN,2429,4,6,1,1,2,2,0,4,13,1,1,1,3,18.2
jacksst02,Stephen Jackson,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,1861,5,8,4,4,2,2,1,5,4,3,0,1,3,18.2
richaja01,Jason Richardson,GOLDEN STATE WARRIORS,AWAY,TORONTO RAPTORS,WIN,2331,9,18,2,4,5,8,4,4,0,2,0,1,4,18.2
francst01,Steve Francis,HOUSTON ROCKETS,HOME,MIAMI HEAT,LOSS,2458,6,18,1,6,14,18,5,1,1,3,0,3,5,17.7
millebr01,Brad Miller,INDIANA PACERS,HOME,ATLANTA HAWKS,WIN,2437,4,9,0,1,9,10,4,10,1,1,1,2,1,17.7
bibbymi01,Mike Bibby,SACRAMENTO KINGS,HOME,SEATTLE SUPERSONICS,WIN,1624,8,9,2,2,0,0,0,1,4,2,0,2,2,17.2
thomaku01,Kurt Thomas,NEW YORK KNICKS,AWAY,PHOENIX SUNS,WIN,2278,9,15,0,0,6,8,2,8,2,1,0,4,4,16.9
