slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
kittlke01,Kerry Kittles,NEW JERSEY NETS,AWAY,PHILADELPHIA 76ERS,WIN,2082,12,16,5,8,6,6,0,3,2,2,1,0,2,32.8
malonka01,Karl Malone,UTAH JAZZ,HOME,MEMPHIS GRIZZLIES,WIN,2343,14,21,0,0,3,4,3,3,8,4,2,2,4,31.9
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,WIN,2414,11,20,0,0,8,8,4,8,5,1,1,3,6,25.4
pippesc01,Scottie Pippen,PORTLAND TRAIL BLAZERS,AWAY,MIAMI HEAT,WIN,2032,9,14,1,1,7,8,1,5,4,5,0,3,3,25.2
tayloma01,Maurice Taylor,HOUSTON ROCKETS,AWAY,CLEVELAND CAVALIERS,LOSS,2014,13,20,0,0,4,7,2,3,2,1,2,1,3,23.9
piercpa01,Paul Pierce,BOSTON CELTICS,HOME,SEATTLE SUPERSONICS,WIN,2045,8,15,3,6,7,8,1,7,6,1,0,2,2,23.5
mashbja01,Jamal Mashburn,NEW ORLEANS HORNETS,HOME,SACRAMENTO KINGS,WIN,2002,10,17,4,7,2,2,1,3,5,3,0,5,0,21.2
delkto01,Tony Delk,BOSTON CELTICS,HOME,SEATTLE SUPERSONICS,WIN,1654,9,13,4,8,0,0,1,4,5,0,0,0,2,21.1
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,GOLDEN STATE WARRIORS,WIN,2137,8,15,2,4,3,4,1,7,10,0,0,2,3,19.9
jonesed02,Eddie Jones,MIAMI HEAT,HOME,PORTLAND TRAIL BLAZERS,LOSS,2363,7,12,3,8,3,3,0,7,3,2,4,2,4,19.8
wesleda01,David Wesley,NEW ORLEANS HORNETS,HOME,SACRAMENTO KINGS,WIN,1669,6,15,2,5,3,3,0,3,9,4,0,1,1,18.7
arenagi01,Gilbert Arenas,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,LOSS,2020,9,19,2,3,8,12,1,6,4,1,0,2,6,18.6
willish01,Shammond Williams,BOSTON CELTICS,HOME,SEATTLE SUPERSONICS,WIN,1178,6,10,3,4,0,0,0,1,6,3,0,0,1,17.5
collija04,Jason Collins,NEW JERSEY NETS,AWAY,PHILADELPHIA 76ERS,WIN,1649,4,4,0,0,5,6,2,3,7,0,0,1,3,16.4
palacmi01,Milt Palacio,CLEVELAND CAVALIERS,HOME,HOUSTON ROCKETS,WIN,1780,7,9,0,0,2,2,3,3,0,3,0,1,3,16.3
vanhoke01,Keith Van Horn,PHILADELPHIA 76ERS,HOME,NEW JERSEY NETS,LOSS,2103,6,11,0,1,4,5,3,8,0,3,0,1,2,16.0
iversal01,Allen Iverson,PHILADELPHIA 76ERS,HOME,NEW JERSEY NETS,LOSS,2291,8,21,0,2,12,17,0,5,2,2,0,3,2,15.6
moblecu01,Cuttino Mobley,HOUSTON ROCKETS,AWAY,CLEVELAND CAVALIERS,LOSS,2333,10,19,3,8,1,2,3,3,0,1,2,3,3,15.5
brownpj01,P.J. Brown,NEW ORLEANS HORNETS,HOME,SACRAMENTO KINGS,WIN,1916,6,8,0,0,2,2,4,6,1,1,0,1,2,15.3
okurme01,Mehmet Okur,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,WIN,2262,7,14,1,3,4,5,3,8,0,0,2,1,3,15.3
stockjo01,John Stockton,UTAH JAZZ,HOME,MEMPHIS GRIZZLIES,WIN,1686,4,11,0,2,2,2,3,5,11,3,0,2,3,15.0
davisri01,Ricky Davis,CLEVELAND CAVALIERS,HOME,HOUSTON ROCKETS,WIN,2547,7,21,1,4,6,6,3,3,10,1,1,6,0,14.8
paytoga01,Gary Payton,SEATTLE SUPERSONICS,AWAY,BOSTON CELTICS,LOSS,2015,6,14,0,1,2,2,2,3,9,1,0,1,1,14.8
jacksji01,Jim Jackson,SACRAMENTO KINGS,AWAY,NEW ORLEANS HORNETS,LOSS,1571,8,17,1,1,2,2,1,5,2,2,0,1,1,14.5
brandel01,Elton Brand,LOS ANGELES CLIPPERS,AWAY,DETROIT PISTONS,LOSS,1932,6,12,0,0,6,7,2,4,3,1,2,3,4,14.1
battito01,Tony Battie,BOSTON CELTICS,HOME,SEATTLE SUPERSONICS,WIN,2090,6,9,0,0,0,0,4,8,2,0,1,1,1,14.0
houseed01,Eddie House,MIAMI HEAT,HOME,PORTLAND TRAIL BLAZERS,LOSS,1534,8,11,2,3,0,0,0,1,2,1,0,2,1,13.8
ilgauzy01,Zydrunas Ilgauskas,CLEVELAND CAVALIERS,HOME,HOUSTON ROCKETS,WIN,1795,8,17,0,0,4,6,1,6,2,1,2,1,5,13.8
robincl02,Clifford Robinson,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,WIN,2034,6,17,1,5,4,5,3,4,6,2,2,3,3,13.8
gasolpa01,Pau Gasol,MEMPHIS GRIZZLIES,AWAY,UTAH JAZZ,LOSS,2275,6,14,0,0,2,4,6,5,3,2,5,4,4,13.5
wallara01,Rasheed Wallace,PORTLAND TRAIL BLAZERS,AWAY,MIAMI HEAT,WIN,2618,8,14,3,6,3,4,0,4,1,0,0,2,4,13.3
