slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
billuch01,Chauncey Billups,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,2534,11,19,3,7,12,12,0,1,5,1,0,4,3,27.7
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,PORTLAND TRAIL BLAZERS,WIN,2742,12,21,1,4,6,6,1,10,1,2,3,1,4,27.0
vanexni01,Nick Van Exel,DALLAS MAVERICKS,HOME,PORTLAND TRAIL BLAZERS,WIN,1880,10,15,3,5,3,4,1,2,3,1,0,2,2,20.7
goodedr01,Drew Gooden,ORLANDO MAGIC,AWAY,DETROIT PISTONS,LOSS,2042,6,16,0,1,8,9,5,12,1,0,1,0,1,18.9
nashst01,Steve Nash,DALLAS MAVERICKS,HOME,PORTLAND TRAIL BLAZERS,WIN,2739,9,19,1,5,2,2,1,5,7,1,0,1,1,18.0
hamilri01,Richard Hamilton,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,1832,9,14,0,1,4,4,1,3,1,1,0,1,1,17.7
princta01,Tayshaun Prince,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,1440,7,10,3,5,3,4,0,2,3,0,1,1,1,17.4
stoudda01,Damon Stoudamire,PORTLAND TRAIL BLAZERS,AWAY,DALLAS MAVERICKS,LOSS,2662,6,16,5,8,0,0,2,5,9,0,0,1,5,14.4
wallara01,Rasheed Wallace,PORTLAND TRAIL BLAZERS,AWAY,DALLAS MAVERICKS,LOSS,2571,6,13,2,4,3,4,1,5,3,1,2,1,4,14.0
randoza01,Zach Randolph,PORTLAND TRAIL BLAZERS,AWAY,DALLAS MAVERICKS,LOSS,2254,5,12,0,0,4,4,6,4,4,1,0,3,2,13.0
wallabe01,Ben Wallace,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,2417,3,8,0,0,1,6,2,10,5,2,5,1,2,12.2
okurme01,Mehmet Okur,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,1446,3,4,0,0,0,0,3,2,3,4,0,0,4,11.6
sabonar01,Arvydas Sabonis,PORTLAND TRAIL BLAZERS,AWAY,DALLAS MAVERICKS,LOSS,1921,8,13,0,0,0,0,0,8,2,1,3,3,6,11.6
giricgo01,Gordan Giriček,ORLANDO MAGIC,AWAY,DETROIT PISTONS,LOSS,2371,6,12,1,3,3,3,2,1,5,0,0,2,5,11.2
vaughja01,Jacque Vaughn,ORLANDO MAGIC,AWAY,DETROIT PISTONS,LOSS,725,3,4,0,0,3,4,1,0,5,0,0,0,0,11.2
mcgratr01,Tracy McGrady,ORLANDO MAGIC,AWAY,DETROIT PISTONS,LOSS,2682,7,24,2,6,5,5,3,2,6,0,1,4,1,10.2
finlemi01,Michael Finley,DALLAS MAVERICKS,HOME,PORTLAND TRAIL BLAZERS,WIN,2675,4,14,2,6,4,4,2,6,1,1,1,2,4,7.8
patteru01,Ruben Patterson,PORTLAND TRAIL BLAZERS,AWAY,DALLAS MAVERICKS,LOSS,1423,3,6,0,0,6,7,1,0,1,0,0,1,3,7.8
currymi01,Michael Curry,DETROIT PISTONS,HOME,ORLANDO MAGIC,WIN,1440,2,4,1,2,0,0,0,2,6,0,0,0,3,6.6
