team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,36,72,7,16,15,22,8,37,22,5,5,16,23,2013-03-31,away,loss,94.0,CHICAGO BULLS,95.0,0.3333333333333333,0.30434782608695654,45
CHICAGO BULLS,240,30,76,8,23,27,40,10,27,19,10,4,9,18,2013-03-31,home,win,95.0,DETROIT PISTONS,94.0,0.2830188679245283,0.25806451612903225,37
CLEVELAND CAVALIERS,240,38,82,7,18,9,12,3,28,20,6,5,13,23,2013-03-31,away,loss,92.0,NEW ORLEANS HORNETS,112.0,0.31666666666666665,0.28,31
NEW ORLEANS HORNETS,240,40,74,12,21,20,29,9,36,23,7,5,14,19,2013-03-31,home,win,112.0,CLEVELAND CAVALIERS,92.0,0.3508771929824561,0.36363636363636365,45
BOSTON CELTICS,240,32,74,7,25,18,23,9,28,12,3,3,10,22,2013-03-31,away,loss,89.0,NEW YORK KNICKS,108.0,0.3018867924528302,0.21875,37
NEW YORK KNICKS,240,35,72,14,27,24,31,10,31,23,7,1,11,22,2013-03-31,home,win,108.0,BOSTON CELTICS,89.0,0.32710280373831774,0.34146341463414637,41
MIAMI HEAT,240,33,71,12,28,10,15,3,30,23,7,8,10,15,2013-03-31,away,win,88.0,SAN ANTONIO SPURS,86.0,0.3173076923076923,0.3,33
SAN ANTONIO SPURS,240,35,79,7,24,9,16,13,36,26,7,2,12,13,2013-03-31,home,loss,86.0,MIAMI HEAT,88.0,0.30701754385964913,0.22580645161290322,49
TORONTO RAPTORS,240,32,81,7,19,21,26,13,32,21,2,6,13,26,2013-03-31,away,loss,92.0,WASHINGTON WIZARDS,109.0,0.2831858407079646,0.2692307692307692,45
WASHINGTON WIZARDS,240,41,85,9,17,18,28,14,34,24,4,5,9,26,2013-03-31,home,win,109.0,TORONTO RAPTORS,92.0,0.3253968253968254,0.34615384615384615,48
