team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SACRAMENTO KINGS,240,38,88,12,22,20,25,14,32,24,3,2,15,18,2013-02-22,away,loss,108.0,ATLANTA HAWKS,122.0,0.30158730158730157,0.35294117647058826,46
ATLANTA HAWKS,240,49,92,12,27,12,19,10,35,33,7,9,6,25,2013-02-22,home,win,122.0,SACRAMENTO KINGS,108.0,0.3475177304964539,0.3076923076923077,45
HOUSTON ROCKETS,240,41,77,16,30,8,12,7,30,25,5,4,16,22,2013-02-22,away,win,106.0,BROOKLYN NETS,96.0,0.3474576271186441,0.34782608695652173,37
BROOKLYN NETS,240,40,91,10,30,6,11,14,27,24,9,5,13,19,2013-02-22,home,loss,96.0,HOUSTON ROCKETS,106.0,0.3053435114503817,0.25,41
CHICAGO BULLS,240,42,83,5,14,16,20,10,36,37,6,7,6,26,2013-02-22,away,win,105.0,CHARLOTTE BOBCATS,75.0,0.336,0.2631578947368421,46
CHARLOTTE BOBCATS,240,25,75,4,16,21,35,15,30,13,2,6,12,17,2013-02-22,home,loss,75.0,CHICAGO BULLS,105.0,0.25,0.2,45
SAN ANTONIO SPURS,265,37,95,4,22,23,32,10,40,17,7,7,9,22,2013-02-22,away,loss,101.0,GOLDEN STATE WARRIORS,107.0,0.2803030303030303,0.15384615384615385,50
GOLDEN STATE WARRIORS,265,39,94,5,21,24,30,9,48,25,6,5,12,23,2013-02-22,home,win,107.0,SAN ANTONIO SPURS,101.0,0.2932330827067669,0.19230769230769232,57
DETROIT PISTONS,240,29,82,3,19,21,37,15,26,15,8,5,16,26,2013-02-22,away,loss,82.0,INDIANA PACERS,114.0,0.26126126126126126,0.13636363636363635,41
INDIANA PACERS,240,41,73,10,14,22,33,4,43,29,10,6,14,25,2013-02-22,home,win,114.0,DETROIT PISTONS,82.0,0.35964912280701755,0.4166666666666667,47
PORTLAND TRAIL BLAZERS,240,46,94,8,20,7,12,7,35,25,9,2,14,28,2013-02-22,away,loss,107.0,LOS ANGELES LAKERS,111.0,0.32857142857142857,0.2857142857142857,42
LOS ANGELES LAKERS,240,40,85,6,18,25,34,12,35,18,8,5,16,14,2013-02-22,home,win,111.0,PORTLAND TRAIL BLAZERS,107.0,0.32,0.25,47
ORLANDO MAGIC,240,35,84,5,15,7,9,11,31,19,6,8,12,26,2013-02-22,away,loss,82.0,MEMPHIS GRIZZLIES,88.0,0.29411764705882354,0.25,42
MEMPHIS GRIZZLIES,240,34,76,3,16,17,29,14,38,24,8,6,14,15,2013-02-22,home,win,88.0,ORLANDO MAGIC,82.0,0.3090909090909091,0.15789473684210525,52
DALLAS MAVERICKS,240,40,84,8,20,16,19,13,31,26,9,17,12,18,2013-02-22,away,win,104.0,NEW ORLEANS HORNETS,100.0,0.3225806451612903,0.2857142857142857,44
NEW ORLEANS HORNETS,240,37,91,5,17,21,24,14,31,25,8,4,12,20,2013-02-22,home,loss,100.0,DALLAS MAVERICKS,104.0,0.2890625,0.22727272727272727,45
MINNESOTA TIMBERWOLVES,240,41,85,6,17,23,29,9,23,26,11,5,10,23,2013-02-22,away,loss,111.0,OKLAHOMA CITY THUNDER,127.0,0.3253968253968254,0.2608695652173913,32
OKLAHOMA CITY THUNDER,240,48,83,9,14,22,22,8,33,28,7,7,17,26,2013-02-22,home,win,127.0,MINNESOTA TIMBERWOLVES,111.0,0.366412213740458,0.391304347826087,41
BOSTON CELTICS,240,44,79,10,22,15,23,9,36,19,8,6,12,20,2013-02-22,away,win,113.0,PHOENIX SUNS,88.0,0.35772357723577236,0.3125,45
PHOENIX SUNS,240,35,84,4,19,14,23,12,28,26,8,3,13,19,2013-02-22,home,loss,88.0,BOSTON CELTICS,113.0,0.29411764705882354,0.17391304347826086,40
NEW YORK KNICKS,240,35,75,10,28,18,23,10,32,19,5,8,16,28,2013-02-22,away,loss,98.0,TORONTO RAPTORS,100.0,0.3181818181818182,0.2631578947368421,42
TORONTO RAPTORS,240,35,80,7,18,23,28,6,25,18,7,3,9,22,2013-02-22,home,win,100.0,NEW YORK KNICKS,98.0,0.30434782608695654,0.28,31
DENVER NUGGETS,240,39,81,4,22,31,37,8,28,27,11,5,11,24,2013-02-22,away,loss,113.0,WASHINGTON WIZARDS,119.0,0.325,0.15384615384615385,36
WASHINGTON WIZARDS,240,42,88,11,24,24,33,18,31,27,7,8,18,26,2013-02-22,home,win,119.0,DENVER NUGGETS,113.0,0.3230769230769231,0.3142857142857143,49
