team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DENVER NUGGETS,315,48,113,8,26,10,17,15,50,25,10,11,21,19,2013-02-10,away,loss,114.0,BOSTON CELTICS,118.0,0.2981366459627329,0.23529411764705882,65
BOSTON CELTICS,315,43,108,13,30,19,24,8,43,34,14,8,16,19,2013-02-10,home,win,118.0,DENVER NUGGETS,114.0,0.2847682119205298,0.3023255813953488,51
SAN ANTONIO SPURS,240,43,73,12,19,13,20,6,22,22,10,3,5,14,2013-02-10,away,win,111.0,BROOKLYN NETS,86.0,0.3706896551724138,0.3870967741935484,28
BROOKLYN NETS,240,34,72,6,19,12,17,12,27,12,2,4,16,17,2013-02-10,home,loss,86.0,SAN ANTONIO SPURS,111.0,0.32075471698113206,0.24,39
MINNESOTA TIMBERWOLVES,240,34,69,4,16,16,25,10,23,24,7,2,19,20,2013-02-10,away,loss,88.0,MEMPHIS GRIZZLIES,105.0,0.3300970873786408,0.2,33
MEMPHIS GRIZZLIES,240,41,79,6,13,17,22,13,23,30,12,4,13,24,2013-02-10,home,win,105.0,MINNESOTA TIMBERWOLVES,88.0,0.3416666666666667,0.3157894736842105,36
LOS ANGELES LAKERS,240,35,70,7,12,20,26,5,24,16,9,3,14,17,2013-02-10,away,loss,97.0,MIAMI HEAT,107.0,0.3333333333333333,0.3684210526315789,29
MIAMI HEAT,240,44,80,6,16,13,14,10,28,19,10,6,11,27,2013-02-10,home,win,107.0,LOS ANGELES LAKERS,97.0,0.3548387096774194,0.2727272727272727,38
LOS ANGELES CLIPPERS,240,41,80,10,28,10,16,13,30,21,10,6,14,19,2013-02-10,away,win,102.0,NEW YORK KNICKS,88.0,0.33884297520661155,0.2631578947368421,43
NEW YORK KNICKS,240,33,74,7,23,15,18,10,25,11,10,3,16,18,2013-02-10,home,loss,88.0,LOS ANGELES CLIPPERS,102.0,0.308411214953271,0.23333333333333334,35
PORTLAND TRAIL BLAZERS,240,42,83,10,27,10,12,5,33,31,4,3,14,13,2013-02-10,away,loss,104.0,ORLANDO MAGIC,110.0,0.336,0.2702702702702703,38
ORLANDO MAGIC,240,47,93,5,15,11,18,17,33,34,5,3,10,16,2013-02-10,home,win,110.0,PORTLAND TRAIL BLAZERS,104.0,0.3357142857142857,0.25,50
OKLAHOMA CITY THUNDER,240,34,76,9,17,20,27,5,35,23,15,9,13,7,2013-02-10,away,win,97.0,PHOENIX SUNS,69.0,0.3090909090909091,0.34615384615384615,40
PHOENIX SUNS,240,30,91,4,14,5,5,17,36,18,6,8,22,22,2013-02-10,home,loss,69.0,OKLAHOMA CITY THUNDER,97.0,0.24793388429752067,0.2222222222222222,53
HOUSTON ROCKETS,240,44,89,10,33,13,17,14,29,29,6,7,15,21,2013-02-10,away,loss,111.0,SACRAMENTO KINGS,117.0,0.3308270676691729,0.23255813953488372,43
SACRAMENTO KINGS,240,40,87,11,20,26,27,15,31,22,9,2,13,21,2013-02-10,home,win,117.0,HOUSTON ROCKETS,111.0,0.31496062992125984,0.3548387096774194,46
NEW ORLEANS HORNETS,240,34,69,5,13,16,25,6,27,16,3,7,17,17,2013-02-10,away,loss,89.0,TORONTO RAPTORS,102.0,0.3300970873786408,0.2777777777777778,33
TORONTO RAPTORS,240,40,78,8,16,14,18,12,27,24,7,4,11,21,2013-02-10,home,win,102.0,NEW ORLEANS HORNETS,89.0,0.3389830508474576,0.3333333333333333,39
