team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES CLIPPERS,240,46,89,16,30,17,22,17,30,25,9,8,14,25,2013-02-14,away,win,125.0,LOS ANGELES LAKERS,101.0,0.34074074074074073,0.34782608695652173,47
LOS ANGELES LAKERS,240,38,75,6,20,19,27,10,27,30,9,2,16,17,2013-02-14,home,loss,101.0,LOS ANGELES CLIPPERS,125.0,0.336283185840708,0.23076923076923078,37
MIAMI HEAT,240,41,88,11,29,17,22,13,33,23,10,4,14,29,2013-02-14,away,win,110.0,OKLAHOMA CITY THUNDER,100.0,0.3178294573643411,0.275,46
OKLAHOMA CITY THUNDER,240,32,73,3,13,33,34,5,30,16,5,5,16,23,2013-02-14,home,loss,100.0,MIAMI HEAT,110.0,0.3047619047619048,0.1875,35
