team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PORTLAND TRAIL BLAZERS,240,38,82,12,32,21,26,12,25,26,5,3,21,21,2013-04-14,away,loss,109.0,DENVER NUGGETS,118.0,0.31666666666666665,0.2727272727272727,37
DENVER NUGGETS,240,43,81,8,22,24,27,9,30,30,15,7,21,22,2013-04-14,home,win,118.0,PORTLAND TRAIL BLAZERS,109.0,0.3467741935483871,0.26666666666666666,39
SACRAMENTO KINGS,240,39,100,8,25,14,17,15,30,24,10,10,15,21,2013-04-14,away,loss,100.0,HOUSTON ROCKETS,121.0,0.2805755395683453,0.24242424242424243,45
HOUSTON ROCKETS,240,45,83,13,27,18,24,6,40,28,11,12,17,17,2013-04-14,home,win,121.0,SACRAMENTO KINGS,100.0,0.3515625,0.325,46
SAN ANTONIO SPURS,240,33,89,6,18,14,19,10,36,25,11,8,8,23,2013-04-14,away,loss,86.0,LOS ANGELES LAKERS,91.0,0.27049180327868855,0.25,46
LOS ANGELES LAKERS,240,31,85,9,27,20,31,16,42,18,6,7,14,14,2013-04-14,home,win,91.0,SAN ANTONIO SPURS,86.0,0.2672413793103448,0.25,58
CHICAGO BULLS,240,29,82,11,26,24,31,11,34,16,7,1,14,30,2013-04-14,away,loss,93.0,MIAMI HEAT,105.0,0.26126126126126126,0.2972972972972973,45
MIAMI HEAT,240,36,70,6,17,27,41,4,40,23,7,8,15,27,2013-04-14,home,win,105.0,CHICAGO BULLS,93.0,0.33962264150943394,0.2608695652173913,44
DALLAS MAVERICKS,240,45,86,9,21,8,8,9,32,27,6,6,8,16,2013-04-14,away,win,107.0,NEW ORLEANS HORNETS,89.0,0.3435114503816794,0.3,41
NEW ORLEANS HORNETS,240,33,87,9,22,14,18,20,27,22,4,2,10,12,2013-04-14,home,loss,89.0,DALLAS MAVERICKS,107.0,0.275,0.2903225806451613,47
INDIANA PACERS,240,28,65,8,28,16,26,13,32,20,6,3,26,19,2013-04-14,away,loss,80.0,NEW YORK KNICKS,90.0,0.3010752688172043,0.2222222222222222,45
NEW YORK KNICKS,240,35,82,11,31,9,11,8,24,15,11,2,11,24,2013-04-14,home,win,90.0,INDIANA PACERS,80.0,0.29914529914529914,0.2619047619047619,32
CLEVELAND CAVALIERS,240,31,85,5,16,10,15,13,36,22,5,6,19,12,2013-04-14,away,loss,77.0,PHILADELPHIA 76ERS,91.0,0.2672413793103448,0.23809523809523808,49
PHILADELPHIA 76ERS,240,38,86,8,21,7,11,10,29,27,9,9,12,12,2013-04-14,home,win,91.0,CLEVELAND CAVALIERS,77.0,0.3064516129032258,0.27586206896551724,39
BROOKLYN NETS,240,34,84,8,30,11,19,10,28,23,8,5,7,20,2013-04-14,away,loss,87.0,TORONTO RAPTORS,93.0,0.288135593220339,0.21052631578947367,38
TORONTO RAPTORS,240,36,82,6,15,15,21,10,38,19,4,1,12,19,2013-04-14,home,win,93.0,BROOKLYN NETS,87.0,0.3050847457627119,0.2857142857142857,48
