team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,37,82,3,13,15,18,5,35,20,5,5,13,18,2013-02-05,away,win,92.0,BROOKLYN NETS,83.0,0.31092436974789917,0.1875,40
BROOKLYN NETS,240,31,89,6,23,15,19,20,32,16,7,5,16,18,2013-02-05,home,loss,83.0,LOS ANGELES LAKERS,92.0,0.25833333333333336,0.20689655172413793,52
MILWAUKEE BUCKS,240,48,100,3,16,5,11,12,32,27,6,11,16,28,2013-02-05,away,loss,104.0,DENVER NUGGETS,112.0,0.32432432432432434,0.15789473684210525,44
DENVER NUGGETS,240,40,91,5,16,27,37,16,37,26,9,12,17,19,2013-02-05,home,win,112.0,MILWAUKEE BUCKS,104.0,0.3053435114503817,0.23809523809523808,53
GOLDEN STATE WARRIORS,240,41,86,3,15,24,30,11,29,21,2,5,12,26,2013-02-05,away,loss,109.0,HOUSTON ROCKETS,140.0,0.3228346456692913,0.16666666666666666,40
HOUSTON ROCKETS,240,46,91,23,40,25,35,14,34,35,6,2,8,24,2013-02-05,home,win,140.0,GOLDEN STATE WARRIORS,109.0,0.3357664233576642,0.36507936507936506,48
ATLANTA HAWKS,240,36,81,8,21,23,28,5,34,26,5,3,16,33,2013-02-05,away,loss,103.0,INDIANA PACERS,114.0,0.3076923076923077,0.27586206896551724,39
INDIANA PACERS,240,36,75,11,25,31,40,5,32,28,7,8,12,26,2013-02-05,home,win,114.0,ATLANTA HAWKS,103.0,0.32432432432432434,0.3055555555555556,37
PHOENIX SUNS,240,37,73,4,10,18,22,11,29,19,9,2,21,23,2013-02-05,away,win,96.0,MEMPHIS GRIZZLIES,90.0,0.33636363636363636,0.2857142857142857,40
MEMPHIS GRIZZLIES,240,36,82,3,9,15,17,14,20,15,7,0,16,20,2013-02-05,home,loss,90.0,PHOENIX SUNS,96.0,0.3050847457627119,0.25,34
