team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BROOKLYN NETS,240,34,74,8,19,25,28,9,30,19,8,3,12,21,2013-04-10,away,win,101.0,BOSTON CELTICS,93.0,0.3148148148148148,0.2962962962962963,39
BOSTON CELTICS,240,37,81,6,16,13,17,10,27,20,4,2,12,21,2013-04-10,home,loss,93.0,BROOKLYN NETS,101.0,0.3135593220338983,0.2727272727272727,37
DETROIT PISTONS,240,40,80,4,16,27,42,5,28,20,6,1,5,20,2013-04-10,away,win,111.0,CLEVELAND CAVALIERS,104.0,0.3333333333333333,0.2,33
CLEVELAND CAVALIERS,240,40,82,3,15,21,26,13,36,21,3,8,12,28,2013-04-10,home,loss,104.0,DETROIT PISTONS,111.0,0.32786885245901637,0.16666666666666666,49
PHOENIX SUNS,240,37,89,12,27,16,17,12,36,25,7,11,10,17,2013-04-10,away,win,102.0,DALLAS MAVERICKS,91.0,0.29365079365079366,0.3076923076923077,48
DALLAS MAVERICKS,240,34,85,6,17,17,21,14,36,21,6,8,13,17,2013-04-10,home,loss,91.0,PHOENIX SUNS,102.0,0.2857142857142857,0.2608695652173913,50
SAN ANTONIO SPURS,240,35,87,4,21,12,17,12,31,24,10,6,13,17,2013-04-10,away,loss,86.0,DENVER NUGGETS,96.0,0.28688524590163933,0.16,43
DENVER NUGGETS,240,39,86,6,15,12,21,16,37,26,8,9,17,16,2013-04-10,home,win,96.0,SAN ANTONIO SPURS,86.0,0.312,0.2857142857142857,53
MINNESOTA TIMBERWOLVES,240,35,90,6,23,19,22,13,25,23,12,4,9,14,2013-04-10,away,loss,95.0,LOS ANGELES CLIPPERS,111.0,0.28,0.20689655172413793,38
LOS ANGELES CLIPPERS,240,44,77,11,21,12,16,10,38,34,8,11,20,19,2013-04-10,home,win,111.0,MINNESOTA TIMBERWOLVES,95.0,0.36363636363636365,0.34375,48
MILWAUKEE BUCKS,265,39,101,8,28,17,26,15,41,26,7,11,12,16,2013-04-10,away,loss,103.0,ORLANDO MAGIC,113.0,0.2785714285714286,0.2222222222222222,56
ORLANDO MAGIC,265,51,109,8,15,3,8,18,44,27,6,3,16,19,2013-04-10,home,win,113.0,MILWAUKEE BUCKS,103.0,0.31875,0.34782608695652173,62
ATLANTA HAWKS,240,49,91,8,22,18,19,9,35,34,8,2,10,17,2013-04-10,away,win,124.0,PHILADELPHIA 76ERS,101.0,0.35,0.26666666666666666,44
PHILADELPHIA 76ERS,240,37,88,7,21,20,22,12,29,21,5,0,15,17,2013-04-10,home,loss,101.0,ATLANTA HAWKS,124.0,0.296,0.25,41
LOS ANGELES LAKERS,240,43,73,6,19,21,24,6,33,19,7,9,15,17,2013-04-10,away,win,113.0,PORTLAND TRAIL BLAZERS,106.0,0.3706896551724138,0.24,39
PORTLAND TRAIL BLAZERS,240,38,85,12,26,18,20,9,22,24,10,0,10,24,2013-04-10,home,loss,106.0,LOS ANGELES LAKERS,113.0,0.3089430894308943,0.3157894736842105,31
NEW ORLEANS HORNETS,240,38,78,6,18,28,35,13,28,19,6,5,17,18,2013-04-10,away,loss,110.0,SACRAMENTO KINGS,121.0,0.3275862068965517,0.25,41
SACRAMENTO KINGS,240,47,85,10,20,17,23,9,28,26,10,7,12,28,2013-04-10,home,win,121.0,NEW ORLEANS HORNETS,110.0,0.3560606060606061,0.3333333333333333,37
MIAMI HEAT,240,33,75,17,41,20,23,12,35,19,7,6,22,18,2013-04-10,away,win,103.0,WASHINGTON WIZARDS,98.0,0.3055555555555556,0.29310344827586204,47
WASHINGTON WIZARDS,240,36,80,11,23,15,21,9,25,19,15,5,16,20,2013-04-10,home,loss,98.0,MIAMI HEAT,103.0,0.3103448275862069,0.3235294117647059,34
