team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MILWAUKEE BUCKS,265,46,96,7,20,12,18,12,31,23,4,10,8,21,2013-02-19,away,loss,111.0,BROOKLYN NETS,113.0,0.323943661971831,0.25925925925925924,43
BROOKLYN NETS,265,43,91,10,19,17,23,17,32,25,6,4,15,17,2013-02-19,home,win,113.0,MILWAUKEE BUCKS,111.0,0.3208955223880597,0.3448275862068966,49
BOSTON CELTICS,240,35,79,7,20,13,16,8,31,22,6,2,12,24,2013-02-19,away,loss,90.0,DENVER NUGGETS,97.0,0.30701754385964913,0.25925925925925924,39
DENVER NUGGETS,240,33,77,7,20,24,36,10,35,21,7,3,7,17,2013-02-19,home,win,97.0,BOSTON CELTICS,90.0,0.3,0.25925925925925924,45
MEMPHIS GRIZZLIES,240,45,80,3,9,12,20,12,32,29,14,7,16,20,2013-02-19,away,win,105.0,DETROIT PISTONS,91.0,0.36,0.25,44
DETROIT PISTONS,240,38,82,9,20,6,10,6,23,28,7,4,16,18,2013-02-19,home,loss,91.0,MEMPHIS GRIZZLIES,105.0,0.31666666666666665,0.3103448275862069,29
CHICAGO BULLS,240,39,84,5,13,13,17,14,33,30,10,6,15,19,2013-02-19,away,win,96.0,NEW ORLEANS HORNETS,87.0,0.3170731707317073,0.2777777777777778,47
NEW ORLEANS HORNETS,240,35,84,4,17,13,20,11,28,23,8,7,15,16,2013-02-19,home,loss,87.0,CHICAGO BULLS,96.0,0.29411764705882354,0.19047619047619047,39
CHARLOTTE BOBCATS,240,38,81,9,24,20,27,10,35,18,6,5,16,18,2013-02-19,away,win,105.0,ORLANDO MAGIC,92.0,0.31932773109243695,0.2727272727272727,45
ORLANDO MAGIC,240,37,89,4,25,14,17,13,33,26,7,2,14,20,2013-02-19,home,loss,92.0,CHARLOTTE BOBCATS,105.0,0.29365079365079366,0.13793103448275862,46
PHOENIX SUNS,240,41,82,3,13,17,20,14,37,30,8,2,17,28,2013-02-19,away,win,102.0,PORTLAND TRAIL BLAZERS,98.0,0.3333333333333333,0.1875,51
PORTLAND TRAIL BLAZERS,240,33,80,6,20,26,32,12,25,18,7,1,14,15,2013-02-19,home,loss,98.0,PHOENIX SUNS,102.0,0.2920353982300885,0.23076923076923078,37
SAN ANTONIO SPURS,240,35,75,10,30,28,35,7,39,25,9,8,17,21,2013-02-19,away,win,108.0,SACRAMENTO KINGS,102.0,0.3181818181818182,0.25,46
SACRAMENTO KINGS,240,34,90,9,25,25,29,10,32,21,8,2,10,23,2013-02-19,home,loss,102.0,SAN ANTONIO SPURS,108.0,0.27419354838709675,0.2647058823529412,42
GOLDEN STATE WARRIORS,240,39,83,5,17,18,24,13,29,17,5,3,13,22,2013-02-19,away,loss,101.0,UTAH JAZZ,115.0,0.319672131147541,0.22727272727272727,42
UTAH JAZZ,240,39,78,10,21,27,33,8,27,23,8,8,11,23,2013-02-19,home,win,115.0,GOLDEN STATE WARRIORS,101.0,0.3333333333333333,0.3225806451612903,35
TORONTO RAPTORS,240,35,78,8,20,18,20,8,34,20,10,5,16,19,2013-02-19,away,win,96.0,WASHINGTON WIZARDS,88.0,0.30973451327433627,0.2857142857142857,42
WASHINGTON WIZARDS,240,30,78,6,15,22,27,12,32,20,6,3,16,20,2013-02-19,home,loss,88.0,TORONTO RAPTORS,96.0,0.2777777777777778,0.2857142857142857,44
