team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,265,31,90,7,30,21,28,16,38,10,10,3,15,27,2013-04-28,away,loss,90.0,BOSTON CELTICS,97.0,0.256198347107438,0.1891891891891892,54
BOSTON CELTICS,265,34,76,8,22,21,24,3,37,22,7,4,16,26,2013-04-28,home,win,97.0,NEW YORK KNICKS,90.0,0.3090909090909091,0.26666666666666666,40
DENVER NUGGETS,240,33,71,6,20,29,38,12,25,14,6,2,23,27,2013-04-28,away,loss,101.0,GOLDEN STATE WARRIORS,115.0,0.3173076923076923,0.23076923076923078,37
GOLDEN STATE WARRIORS,240,44,79,11,26,16,23,7,22,27,13,5,16,26,2013-04-28,home,win,115.0,DENVER NUGGETS,101.0,0.35772357723577236,0.2972972972972973,29
SAN ANTONIO SPURS,240,39,84,5,16,20,23,10,30,24,13,3,8,14,2013-04-28,away,win,103.0,LOS ANGELES LAKERS,82.0,0.3170731707317073,0.23809523809523808,40
LOS ANGELES LAKERS,240,36,76,5,17,5,12,7,34,22,2,5,21,15,2013-04-28,home,loss,82.0,SAN ANTONIO SPURS,103.0,0.32142857142857145,0.22727272727272727,41
MIAMI HEAT,240,34,73,7,26,13,19,8,34,24,8,8,13,21,2013-04-28,away,win,88.0,MILWAUKEE BUCKS,77.0,0.3177570093457944,0.21212121212121213,42
MILWAUKEE BUCKS,240,30,81,6,22,11,15,12,25,19,7,6,15,14,2013-04-28,home,loss,77.0,MIAMI HEAT,88.0,0.2702702702702703,0.21428571428571427,37
