team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,32,79,6,27,7,9,11,25,24,9,5,15,12,2013-01-28,away,loss,77.0,BROOKLYN NETS,97.0,0.2882882882882883,0.18181818181818182,36
BROOKLYN NETS,240,37,74,13,29,10,12,12,33,23,8,3,20,13,2013-01-28,home,win,97.0,ORLANDO MAGIC,77.0,0.3333333333333333,0.30952380952380953,45
CHARLOTTE BOBCATS,240,32,81,6,12,15,21,11,30,12,3,5,10,20,2013-01-28,away,loss,85.0,CHICAGO BULLS,93.0,0.2831858407079646,0.3333333333333333,41
CHICAGO BULLS,240,35,78,7,18,16,25,15,33,22,5,14,11,20,2013-01-28,home,win,93.0,CHARLOTTE BOBCATS,85.0,0.30973451327433627,0.28,48
INDIANA PACERS,240,39,85,11,23,12,17,16,27,23,6,5,18,27,2013-01-28,away,loss,101.0,DENVER NUGGETS,102.0,0.31451612903225806,0.3235294117647059,43
DENVER NUGGETS,240,37,78,7,14,21,30,9,32,23,10,4,14,23,2013-01-28,home,win,102.0,INDIANA PACERS,101.0,0.3217391304347826,0.3333333333333333,41
MEMPHIS GRIZZLIES,240,40,73,8,13,15,19,9,29,26,6,4,17,15,2013-01-28,away,win,103.0,PHILADELPHIA 76ERS,100.0,0.35398230088495575,0.38095238095238093,38
PHILADELPHIA 76ERS,240,45,83,4,9,6,9,6,21,25,8,4,9,14,2013-01-28,home,loss,100.0,MEMPHIS GRIZZLIES,103.0,0.3515625,0.3076923076923077,27
GOLDEN STATE WARRIORS,240,46,86,6,15,16,20,13,36,22,4,8,13,19,2013-01-28,away,win,114.0,TORONTO RAPTORS,102.0,0.3484848484848485,0.2857142857142857,49
TORONTO RAPTORS,240,38,87,6,19,20,23,11,26,28,7,4,10,18,2013-01-28,home,loss,102.0,GOLDEN STATE WARRIORS,114.0,0.304,0.24,37
HOUSTON ROCKETS,240,47,89,16,34,15,18,10,34,27,12,4,5,18,2013-01-28,away,win,125.0,UTAH JAZZ,80.0,0.34558823529411764,0.32,44
UTAH JAZZ,240,32,81,5,18,11,19,14,25,19,2,9,15,19,2013-01-28,home,loss,80.0,HOUSTON ROCKETS,125.0,0.2831858407079646,0.21739130434782608,39
SACRAMENTO KINGS,240,36,82,9,23,15,25,7,28,24,14,3,10,19,2013-01-28,away,win,96.0,WASHINGTON WIZARDS,94.0,0.3050847457627119,0.28125,35
WASHINGTON WIZARDS,240,37,77,3,11,17,21,10,35,20,4,2,20,19,2013-01-28,home,loss,94.0,SACRAMENTO KINGS,96.0,0.32456140350877194,0.21428571428571427,45
