team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,32,76,3,15,14,21,7,46,17,7,9,15,20,2013-05-03,away,win,81.0,ATLANTA HAWKS,73.0,0.2962962962962963,0.16666666666666666,53
ATLANTA HAWKS,240,26,78,3,19,18,20,3,32,12,5,4,9,19,2013-05-03,home,loss,73.0,INDIANA PACERS,81.0,0.25,0.13636363636363635,35
NEW YORK KNICKS,240,33,79,9,21,13,16,15,27,18,10,8,16,23,2013-05-03,away,win,88.0,BOSTON CELTICS,80.0,0.29464285714285715,0.3,42
BOSTON CELTICS,240,24,63,6,22,26,33,5,30,13,9,1,19,20,2013-05-03,home,loss,80.0,NEW YORK KNICKS,88.0,0.27586206896551724,0.21428571428571427,35
OKLAHOMA CITY THUNDER,240,38,83,11,27,16,16,9,32,21,9,5,10,24,2013-05-03,away,win,103.0,HOUSTON ROCKETS,94.0,0.3140495867768595,0.2894736842105263,41
HOUSTON ROCKETS,240,30,73,14,32,20,31,11,32,16,5,5,15,17,2013-05-03,home,loss,94.0,OKLAHOMA CITY THUNDER,103.0,0.2912621359223301,0.30434782608695654,43
LOS ANGELES CLIPPERS,240,41,78,7,20,16,24,8,27,19,3,0,13,33,2013-05-03,away,loss,105.0,MEMPHIS GRIZZLIES,118.0,0.3445378151260504,0.25925925925925924,35
MEMPHIS GRIZZLIES,240,36,71,8,19,38,47,6,28,27,7,3,10,26,2013-05-03,home,win,118.0,LOS ANGELES CLIPPERS,105.0,0.3364485981308411,0.2962962962962963,34
