team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,31,82,2,10,8,14,11,44,17,6,5,19,19,2012-11-19,away,loss,72.0,ATLANTA HAWKS,81.0,0.2743362831858407,0.16666666666666666,55
ATLANTA HAWKS,240,34,89,5,25,8,13,11,37,18,12,4,13,18,2012-11-19,home,win,81.0,ORLANDO MAGIC,72.0,0.2764227642276423,0.16666666666666666,48
MILWAUKEE BUCKS,240,44,93,2,16,8,11,9,30,26,5,12,14,27,2012-11-19,away,loss,98.0,CHARLOTTE BOBCATS,102.0,0.32116788321167883,0.1111111111111111,39
CHARLOTTE BOBCATS,240,36,82,3,11,27,30,11,33,22,7,5,16,14,2012-11-19,home,win,102.0,MILWAUKEE BUCKS,98.0,0.3050847457627119,0.21428571428571427,44
GOLDEN STATE WARRIORS,265,37,91,9,24,22,30,19,43,19,10,2,20,24,2012-11-19,away,win,105.0,DALLAS MAVERICKS,101.0,0.2890625,0.2727272727272727,62
DALLAS MAVERICKS,265,37,86,10,21,17,24,7,36,24,12,11,16,22,2012-11-19,home,loss,101.0,GOLDEN STATE WARRIORS,105.0,0.3008130081300813,0.3225806451612903,43
DENVER NUGGETS,240,36,81,5,15,20,28,21,26,21,9,3,17,15,2012-11-19,away,win,97.0,MEMPHIS GRIZZLIES,92.0,0.3076923076923077,0.25,47
MEMPHIS GRIZZLIES,240,36,78,6,17,14,17,12,21,23,10,4,17,20,2012-11-19,home,loss,92.0,DENVER NUGGETS,97.0,0.3157894736842105,0.2608695652173913,33
LOS ANGELES CLIPPERS,240,40,85,1,12,11,19,17,35,13,7,7,17,20,2012-11-19,away,win,92.0,SAN ANTONIO SPURS,87.0,0.32,0.07692307692307693,52
SAN ANTONIO SPURS,240,29,82,6,20,23,28,13,29,16,7,3,13,19,2012-11-19,home,loss,87.0,LOS ANGELES CLIPPERS,92.0,0.26126126126126126,0.23076923076923078,42
HOUSTON ROCKETS,240,30,86,7,21,24,31,15,34,18,4,9,14,22,2012-11-19,away,loss,91.0,UTAH JAZZ,102.0,0.25862068965517243,0.25,49
UTAH JAZZ,240,37,92,9,21,19,23,14,41,30,4,11,14,23,2012-11-19,home,win,102.0,HOUSTON ROCKETS,91.0,0.2868217054263566,0.3,55
INDIANA PACERS,240,34,70,3,19,25,29,8,38,20,5,10,20,27,2012-11-19,away,win,96.0,WASHINGTON WIZARDS,89.0,0.3269230769230769,0.13636363636363635,46
WASHINGTON WIZARDS,240,31,87,4,17,23,31,14,22,13,10,2,10,27,2012-11-19,home,loss,89.0,INDIANA PACERS,96.0,0.2627118644067797,0.19047619047619047,36
