team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,35,70,8,20,26,30,9,30,21,4,4,12,20,2013-05-10,away,win,104.0,CHICAGO BULLS,94.0,0.3333333333333333,0.2857142857142857,39
CHICAGO BULLS,240,35,77,7,22,17,25,11,26,21,7,4,11,30,2013-05-10,home,loss,94.0,MIAMI HEAT,104.0,0.3125,0.2413793103448276,37
SAN ANTONIO SPURS,240,40,79,6,20,16,23,8,33,21,4,3,11,19,2013-05-10,away,win,102.0,GOLDEN STATE WARRIORS,92.0,0.33613445378151263,0.23076923076923078,41
GOLDEN STATE WARRIORS,240,35,89,6,19,16,20,16,32,20,3,1,11,24,2013-05-10,home,loss,92.0,SAN ANTONIO SPURS,102.0,0.28225806451612906,0.24,48
