team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,33,84,2,12,11,18,19,28,21,5,5,16,18,2013-01-09,away,loss,79.0,BOSTON CELTICS,87.0,0.28205128205128205,0.14285714285714285,47
BOSTON CELTICS,240,37,81,3,14,10,12,12,30,23,12,5,13,15,2013-01-09,home,win,87.0,PHOENIX SUNS,79.0,0.3135593220338983,0.17647058823529413,42
UTAH JAZZ,240,44,82,10,22,14,21,10,31,30,8,11,16,22,2013-01-09,away,win,112.0,CHARLOTTE BOBCATS,102.0,0.3492063492063492,0.3125,41
CHARLOTTE BOBCATS,240,42,88,4,8,14,22,13,26,26,7,7,15,20,2013-01-09,home,loss,102.0,UTAH JAZZ,112.0,0.3230769230769231,0.3333333333333333,39
MILWAUKEE BUCKS,240,39,84,10,22,16,21,11,37,21,11,15,16,18,2013-01-09,away,win,104.0,CHICAGO BULLS,96.0,0.3170731707317073,0.3125,48
CHICAGO BULLS,240,39,95,4,10,14,20,16,29,23,9,2,15,18,2013-01-09,home,loss,96.0,MILWAUKEE BUCKS,104.0,0.291044776119403,0.2857142857142857,45
ATLANTA HAWKS,240,37,84,7,22,2,5,11,35,19,4,7,13,17,2013-01-09,away,loss,83.0,CLEVELAND CAVALIERS,99.0,0.30578512396694213,0.2413793103448276,46
CLEVELAND CAVALIERS,240,37,81,12,23,13,20,12,33,25,10,3,10,13,2013-01-09,home,win,99.0,ATLANTA HAWKS,83.0,0.3135593220338983,0.34285714285714286,45
ORLANDO MAGIC,240,44,93,8,24,9,10,11,32,23,5,11,11,27,2013-01-09,away,loss,105.0,DENVER NUGGETS,108.0,0.32116788321167883,0.25,43
DENVER NUGGETS,240,41,94,4,12,22,36,18,30,24,6,6,10,7,2013-01-09,home,win,108.0,ORLANDO MAGIC,105.0,0.3037037037037037,0.25,48
MEMPHIS GRIZZLIES,240,40,88,2,17,12,16,13,30,27,11,2,10,17,2013-01-09,away,win,94.0,GOLDEN STATE WARRIORS,87.0,0.3125,0.10526315789473684,43
GOLDEN STATE WARRIORS,240,33,71,7,17,14,20,6,32,23,8,2,15,21,2013-01-09,home,loss,87.0,MEMPHIS GRIZZLIES,94.0,0.3173076923076923,0.2916666666666667,38
DALLAS MAVERICKS,240,36,84,6,18,15,18,10,24,21,10,3,13,17,2013-01-09,away,loss,93.0,LOS ANGELES CLIPPERS,99.0,0.3,0.25,34
LOS ANGELES CLIPPERS,240,38,79,10,24,13,21,15,32,25,9,6,21,16,2013-01-09,home,win,99.0,DALLAS MAVERICKS,93.0,0.3247863247863248,0.29411764705882354,47
HOUSTON ROCKETS,240,30,75,9,27,10,13,10,29,15,9,3,22,20,2013-01-09,away,loss,79.0,NEW ORLEANS HORNETS,88.0,0.2857142857142857,0.25,39
NEW ORLEANS HORNETS,240,35,84,5,19,13,16,16,30,26,11,10,16,17,2013-01-09,home,win,88.0,HOUSTON ROCKETS,79.0,0.29411764705882354,0.20833333333333334,46
MINNESOTA TIMBERWOLVES,240,31,72,3,12,19,24,11,27,21,8,4,19,18,2013-01-09,away,loss,84.0,OKLAHOMA CITY THUNDER,106.0,0.30097087378640774,0.2,38
OKLAHOMA CITY THUNDER,240,36,76,11,20,23,27,10,29,19,13,7,12,25,2013-01-09,home,win,106.0,MINNESOTA TIMBERWOLVES,84.0,0.32142857142857145,0.3548387096774194,39
LOS ANGELES LAKERS,240,44,95,8,27,9,15,6,34,22,12,2,9,14,2013-01-09,away,loss,105.0,SAN ANTONIO SPURS,108.0,0.31654676258992803,0.22857142857142856,40
SAN ANTONIO SPURS,240,41,84,12,25,14,16,8,40,25,9,7,18,14,2013-01-09,home,win,108.0,LOS ANGELES LAKERS,105.0,0.328,0.32432432432432434,48
PHILADELPHIA 76ERS,240,29,74,2,10,12,19,9,28,15,3,6,13,14,2013-01-09,away,loss,72.0,TORONTO RAPTORS,90.0,0.2815533980582524,0.16666666666666666,37
TORONTO RAPTORS,240,39,80,1,11,11,13,10,36,26,9,3,11,16,2013-01-09,home,win,90.0,PHILADELPHIA 76ERS,72.0,0.3277310924369748,0.08333333333333333,46
