slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,2396,15,28,0,0,7,10,7,7,1,1,4,2,4,30.1
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,2067,8,17,1,2,8,10,3,3,1,3,3,3,4,19.7
pippesc01,Scottie Pippen,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,2301,8,14,1,2,3,4,1,4,3,3,0,0,2,19.2
mournal01,Alonzo Mourning,MIAMI HEAT,HOME,NEW YORK KNICKS,WIN,2194,10,20,0,0,6,9,1,5,1,1,2,1,3,17.9
hardaan01,Anfernee Hardaway,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,2344,9,18,2,4,5,7,2,2,4,0,2,4,3,16.2
malonka01,Karl Malone,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1920,7,17,0,0,8,8,2,6,3,0,0,2,3,15.0
cambyma01,Marcus Camby,NEW YORK KNICKS,AWAY,MIAMI HEAT,LOSS,1621,4,5,0,0,3,5,3,10,0,1,1,0,3,13.9
sabonar01,Arvydas Sabonis,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,2044,2,9,0,1,9,10,2,12,4,2,0,2,3,13.7
ewingpa01,Patrick Ewing,NEW YORK KNICKS,AWAY,MIAMI HEAT,LOSS,2389,6,16,0,0,5,7,3,6,0,3,1,0,5,13.0
smithst01,Steve Smith,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,1837,3,5,0,1,6,6,1,0,3,2,0,1,2,12.7
mashbja01,Jamal Mashburn,MIAMI HEAT,HOME,NEW YORK KNICKS,WIN,2602,6,15,0,2,9,9,0,3,4,0,0,3,4,12.0
mariosh01,Shawn Marion,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,1902,5,10,0,0,2,2,3,3,2,1,0,0,3,11.2
majerda01,Dan Majerle,MIAMI HEAT,HOME,NEW YORK KNICKS,WIN,2176,3,7,1,5,1,1,0,6,3,3,0,0,2,10.4
stoudda01,Damon Stoudamire,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,1816,4,9,1,2,5,6,1,1,3,0,0,0,4,10.4
anthogr01,Greg Anthony,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,1064,3,7,2,5,4,5,0,1,2,1,1,0,3,10.1
vaughja01,Jacque Vaughn,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,869,4,6,1,1,2,2,1,4,3,0,0,2,1,10.0
polynol01,Olden Polynice,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1589,4,7,0,0,0,0,2,6,2,0,2,0,2,9.9
brownpj01,P.J. Brown,MIAMI HEAT,HOME,NEW YORK KNICKS,WIN,2142,4,7,0,0,0,0,2,14,1,2,0,2,3,9.8
greenac01,A.C. Green,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,1221,3,8,0,0,2,2,3,3,1,2,0,0,1,8.9
sprewla01,Latrell Sprewell,NEW YORK KNICKS,AWAY,MIAMI HEAT,LOSS,2388,4,12,0,0,3,4,1,2,1,2,2,1,1,7.8
houstal01,Allan Houston,NEW YORK KNICKS,AWAY,MIAMI HEAT,LOSS,2420,8,18,1,3,4,4,0,0,1,1,0,5,2,7.5
shawbr01,Brian Shaw,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,1070,2,3,1,2,0,0,0,3,4,0,0,0,0,7.4
stockjo01,John Stockton,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1393,3,7,0,1,4,6,0,2,6,0,0,2,3,7.1
wardch01,Charlie Ward,NEW YORK KNICKS,AWAY,MIAMI HEAT,LOSS,1338,4,8,1,3,0,0,0,3,5,1,0,3,2,6.6
harpero01,Ron Harper,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,1530,1,7,0,0,2,2,3,2,2,2,2,0,2,6.2
horryro01,Robert Horry,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,1434,1,3,0,0,0,0,2,3,3,4,0,1,4,6.1
robincl02,Clifford Robinson,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,1870,4,11,1,3,4,4,3,2,0,0,0,2,5,5.6
