slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
malonka01,Karl Malone,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1846,12,14,0,0,3,4,2,6,10,2,1,2,1,32.1
francst01,Steve Francis,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,2131,10,18,2,3,2,4,3,6,10,2,2,0,6,26.5
wardch01,Charlie Ward,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,1810,8,9,7,8,2,2,0,3,5,2,1,3,0,26.0
barklch01,Charles Barkley,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,2353,8,11,1,2,5,8,3,4,0,1,0,1,2,18.8
wallara01,Rasheed Wallace,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,2353,8,17,0,0,4,5,2,9,3,1,3,1,2,18.4
abdursh01,Shareef Abdur-Rahim,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,2393,6,15,2,2,9,12,1,8,5,0,0,2,1,17.9
bibbymi01,Mike Bibby,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,2353,9,18,2,4,5,7,2,1,5,5,0,6,5,17.4
davisda01,Dale Davis,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2183,6,10,0,0,3,4,7,5,1,2,2,2,3,17.3
hornaje01,Jeff Hornacek,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1440,4,7,1,2,7,7,1,2,6,0,0,1,1,16.8
pippesc01,Scottie Pippen,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,2322,5,10,2,3,8,8,0,10,4,1,0,3,5,16.8
thomaku01,Kurt Thomas,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,1511,10,14,0,0,0,0,1,5,0,0,1,0,1,16.7
jonesda01,Damon Jones,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1463,6,6,5,5,0,0,0,0,5,1,0,3,1,16.3
brownpj01,P.J. Brown,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1760,9,13,0,0,0,0,2,3,2,2,0,1,4,15.6
bradlsh01,Shawn Bradley,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,1687,6,8,0,0,3,4,0,3,3,0,2,1,2,14.0
moblecu01,Cuttino Mobley,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,2125,5,12,1,2,6,7,1,1,3,3,0,2,1,13.9
weathcl01,Clarence Weatherspoon,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1636,4,9,0,0,3,3,3,7,4,2,0,1,1,13.9
padgesc01,Scott Padgett,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1072,5,10,3,4,3,4,3,0,0,2,1,1,3,13.2
farmeto01,Tony Farmer,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1824,4,8,1,1,6,8,2,2,0,2,0,1,2,12.4
cummivo01,Vonteego Cummings,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1662,3,7,1,1,4,4,2,1,4,1,1,1,1,12.1
millere01,Reggie Miller,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2385,2,11,2,4,9,11,0,3,0,5,0,0,3,12.0
eisleho01,Howard Eisley,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1218,2,3,1,1,2,2,1,3,5,1,0,0,0,11.8
stoudda01,Damon Stoudamire,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,1949,6,13,1,2,0,0,2,0,6,1,0,0,3,11.7
mashbja01,Jamal Mashburn,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,2343,8,13,2,2,4,4,0,5,2,0,1,7,3,11.5
houstal01,Allan Houston,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,1640,7,13,0,1,1,2,0,3,7,0,1,3,1,11.4
finlemi01,Michael Finley,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,2210,7,21,3,6,3,3,4,4,2,0,0,2,1,11.1
besttr01,Travis Best,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1440,5,10,0,1,3,3,0,5,3,0,1,1,1,10.9
legleti01,Tim Legler,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1827,5,9,3,4,1,4,1,1,4,0,0,0,5,10.3
langan01,Andrew Lang,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,1270,5,9,0,0,0,0,3,6,1,2,0,1,3,10.1
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,2074,4,9,2,4,0,0,0,5,6,0,0,1,0,10.0
sprewla01,Latrell Sprewell,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,2195,7,18,0,0,1,1,1,3,8,0,0,2,1,10.0
harriot01,Othella Harrington,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,2630,5,14,0,0,3,4,4,7,3,0,1,1,4,9.9
barryjo01,Jon Barry,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,1390,3,10,2,4,5,7,1,2,5,1,0,2,1,9.8
croshau01,Austin Croshere,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1734,5,12,1,2,1,2,3,6,2,0,4,2,4,9.7
stojape01,Peja Stojaković,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,1506,4,8,2,3,1,1,0,3,2,1,0,0,2,9.5
webbech01,Chris Webber,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,2155,9,20,0,1,0,1,2,8,2,1,0,2,5,9.4
roseja01,Jalen Rose,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,2315,8,18,2,4,4,6,1,1,1,0,0,3,3,9.3
sabonar01,Arvydas Sabonis,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,1480,3,7,0,1,3,4,1,7,2,1,2,1,3,9.3
blaylmo01,Mookie Blaylock,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1734,2,7,2,3,0,0,0,0,10,1,1,1,1,9.2
ekeziob01,Obinna Ekezie,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,1244,4,4,0,0,2,4,4,1,0,0,0,0,5,9.1
stockjo01,John Stockton,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1113,4,7,0,0,0,0,0,2,8,1,0,2,2,9.1
dickemi01,Michael Dickerson,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,2238,4,14,2,5,2,2,1,4,4,4,2,3,5,8.9
russebr01,Bryon Russell,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1740,6,13,2,5,0,0,2,2,1,1,0,1,3,8.8
vaughja01,Jacque Vaughn,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1176,4,6,0,0,2,2,0,1,3,1,0,2,0,8.8
parksch02,Cherokee Parks,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,1680,4,5,0,0,2,3,1,1,1,0,0,0,2,8.6
bullama01,Matt Bullard,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,1718,4,6,3,5,0,0,0,5,1,0,0,1,3,8.4
majerda01,Dan Majerle,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,2102,2,7,1,5,1,2,2,7,3,2,1,1,1,8.4
catoke01,Kelvin Cato,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,1893,6,12,0,0,1,5,3,7,1,0,5,4,4,8.2
mournal01,Alonzo Mourning,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1626,7,13,0,0,2,3,1,10,0,0,3,5,5,8.1
drewbr01,Bryce Drew,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,1049,4,5,1,1,2,2,1,0,0,0,0,2,0,7.8
cambyma01,Marcus Camby,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,649,1,5,0,0,2,2,4,4,1,1,1,0,0,7.3
jacksma01,Mark Jackson,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1440,1,2,1,1,1,2,0,2,9,0,0,1,3,7.3
divacvl01,Vlade Divac,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,1857,2,4,0,1,6,8,1,2,2,0,1,3,2,6.8
willija02,Jason Williams,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,2125,6,15,2,8,3,3,0,1,8,1,0,8,3,6.6
polynol01,Olden Polynice,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1488,4,7,0,0,1,2,1,3,1,2,2,3,4,6.4
pricebr01,Brent Price,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,863,2,3,2,2,0,0,1,2,4,1,0,3,2,6.0
brunsri01,Rick Brunson,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,990,0,2,0,0,2,2,0,3,5,2,0,1,1,5.6
davishu01,Hubert Davis,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,2218,2,7,1,2,0,0,0,4,4,1,0,1,0,4.9
stricma01,Mark Strickland,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,620,4,7,0,0,0,0,0,3,1,1,0,2,1,4.9
rooksse01,Sean Rooks,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,1174,3,7,0,0,2,2,2,3,1,0,1,2,3,4.8
ostergr01,Greg Ostertag,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,1392,1,2,0,0,2,2,1,5,0,1,1,1,3,4.7
cartean01,Anthony Carter,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1270,2,7,0,0,0,0,0,1,4,3,0,1,1,4.6
perkisa01,Sam Perkins,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,853,1,3,0,1,2,2,1,3,0,0,1,0,0,4.6
cummite01,Terry Cummings,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1282,5,7,0,0,0,0,0,2,0,1,0,3,3,4.5
jamisan01,Antawn Jamison,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,2171,7,17,0,1,1,5,2,4,2,1,0,4,3,4.1
sundobr01,Bruno Šundov,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,412,2,2,0,0,0,0,0,0,1,1,1,1,2,4.0
grantbr01,Brian Grant,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,920,2,6,0,0,2,3,4,2,1,0,0,2,1,3.9
waltere01,Rex Walters,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1339,1,1,0,0,0,0,0,2,5,1,0,1,5,3.8
causwdu01,Duane Causwell,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,433,0,1,0,0,4,4,1,3,0,0,0,0,3,3.7
smithst01,Steve Smith,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,2487,3,11,0,3,2,2,1,3,3,1,1,2,3,3.7
anderni01,Nick Anderson,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,1415,4,12,1,6,0,1,1,5,0,2,0,2,1,3.6
hugheri02,Rick Hughes,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,1145,3,8,0,0,2,6,2,3,1,0,0,1,1,3.6
fundela01,Lawrence Funderburke,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,1023,3,5,0,1,0,0,0,2,0,0,0,0,3,3.1
williwa02,Walt Williams,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,1030,1,6,1,4,2,2,0,2,3,0,0,0,3,2.7
schrede01,Detlef Schrempf,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,946,2,6,0,0,2,2,1,1,2,0,0,2,1,2.6
childch01,Chris Childs,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,1483,4,6,0,0,0,0,0,2,1,0,0,3,3,2.5
rogerca01,Carlos Rogers,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,1147,3,6,0,0,0,2,2,2,0,0,0,1,2,2.4
thomake01,Kenny Thomas,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,1204,2,8,1,3,0,0,2,4,0,1,2,2,2,2.4
cebalce01,Cedric Ceballos,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,1944,3,20,0,1,4,4,6,0,1,1,0,0,2,2.3
onealje01,Jermaine O'Neal,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,380,1,2,0,0,0,0,1,1,0,0,1,0,1,2.3
foylead01,Adonal Foyle,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,1485,2,3,0,0,0,0,0,3,1,0,0,1,3,2.1
caffeja01,Jason Caffey,GOLDEN STATE WARRIORS,AWAY,UTAH JAZZ,LOSS,952,3,7,0,0,1,2,1,4,0,0,0,2,2,2.0
chilcpe01,Pete Chilcutt,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,549,0,0,0,0,0,0,3,0,0,1,1,1,2,2.0
stephjo01,Joe Stephens,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,1083,1,3,0,0,0,0,1,1,1,0,0,0,0,2.0
keefead01,Adam Keefe,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,468,0,1,0,0,2,2,0,2,1,0,0,0,2,1.8
lopezfe01,Felipe López,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,942,3,7,0,1,1,2,1,0,0,0,0,1,2,1.8
andersh01,Shandon Anderson,HOUSTON ROCKETS,AWAY,VANCOUVER GRIZZLIES,WIN,1250,2,3,0,1,0,0,0,0,2,0,0,2,1,1.7
anthogr01,Greg Anthony,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,932,2,8,1,4,0,0,0,0,2,0,0,0,0,1.6
dudlech02,Chris Dudley,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,961,1,4,0,0,0,0,3,4,0,0,1,1,3,1.4
turkcmi01,Mirsad Türkcan,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,523,1,4,0,0,0,0,1,3,0,1,0,0,3,1.0
lenarvo01,Voshon Lenard,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,1271,2,9,0,2,3,4,0,3,1,0,2,3,1,0.7
willico02,Corliss Williamson,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,1088,1,6,0,0,0,0,2,2,0,0,2,1,0,0.6
carran01,Antoine Carr,VANCOUVER GRIZZLIES,HOME,HOUSTON ROCKETS,LOSS,475,1,3,0,0,0,0,0,1,0,0,1,0,2,0.5
stricer01,Erick Strickland,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,521,1,2,0,1,0,0,0,1,0,1,0,1,2,0.5
harrial01,Al Harrington,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1060,2,9,0,0,0,0,2,1,2,1,0,1,3,0.4
smitsri01,Rik Smits,INDIANA PACERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,990,2,10,0,0,0,1,0,5,0,2,1,0,3,0.4
pollasc01,Scot Pollard,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,725,1,3,0,0,0,0,0,5,0,0,0,0,4,0.2
corbity01,Tyrone Corbin,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
augmost01,Stacey Augmon,PORTLAND TRAIL BLAZERS,HOME,INDIANA PACERS,LOSS,631,1,3,0,0,0,0,0,1,0,0,1,1,1,-0.1
delkto01,Tony Delk,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,75,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
lewisqu01,Quincy Lewis,UTAH JAZZ,HOME,GOLDEN STATE WARRIORS,WIN,898,0,3,0,0,2,2,0,1,2,0,0,2,2,-1.2
johnsde02,DeMarco Johnson,NEW YORK KNICKS,HOME,DALLAS MAVERICKS,WIN,1380,2,6,0,0,0,0,2,1,0,0,0,2,5,-1.7
martida01,Darrick Martin,SACRAMENTO KINGS,AWAY,MIAMI HEAT,LOSS,755,0,3,0,1,0,0,0,1,2,0,0,1,1,-1.8
nashst01,Steve Nash,DALLAS MAVERICKS,AWAY,NEW YORK KNICKS,LOSS,1015,0,4,0,2,0,0,0,1,0,1,0,4,1,-5.9
