slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
onealsh01,Shaquille O'Neal,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,2707,14,24,0,0,11,20,6,12,4,1,3,2,2,35.1
armstda01,Darrell Armstrong,ORLANDO MAGIC,HOME,DALLAS MAVERICKS,WIN,2215,12,20,6,11,3,3,0,4,14,5,0,5,2,34.0
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,2213,12,17,0,0,7,7,3,12,4,1,2,2,2,32.0
szczewa02,Wally Szczerbiak,MINNESOTA TIMBERWOLVES,HOME,PORTLAND TRAIL BLAZERS,LOSS,2377,9,13,1,2,7,7,2,4,4,1,1,0,4,26.0
mutomdi01,Dikembe Mutombo,ATLANTA HAWKS,AWAY,MIAMI HEAT,LOSS,2556,8,12,0,0,4,6,6,12,2,1,3,1,5,23.3
finlemi01,Michael Finley,DALLAS MAVERICKS,AWAY,ORLANDO MAGIC,LOSS,2880,15,34,2,8,3,3,1,6,8,2,0,4,2,22.5
eliema01,Mario Elie,SAN ANTONIO SPURS,AWAY,BOSTON CELTICS,WIN,2062,10,12,2,3,3,3,1,1,4,0,0,1,3,22.2
gatlich01,Chris Gatling,ORLANDO MAGIC,HOME,DALLAS MAVERICKS,WIN,1783,6,11,0,0,7,10,8,4,0,0,1,1,1,18.6
mournal01,Alonzo Mourning,MIAMI HEAT,HOME,ATLANTA HAWKS,WIN,2196,11,26,0,0,3,5,4,9,3,1,2,1,5,17.4
vanexni01,Nick Van Exel,DENVER NUGGETS,HOME,TORONTO RAPTORS,WIN,1704,6,13,4,7,3,3,0,5,6,0,0,1,1,16.6
stoudda01,Damon Stoudamire,PORTLAND TRAIL BLAZERS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2147,7,13,2,4,2,4,2,5,9,1,0,3,4,16.5
newmajo01,Johnny Newman,NEW JERSEY NETS,AWAY,GOLDEN STATE WARRIORS,WIN,2370,8,17,2,6,4,4,4,6,2,0,0,2,4,15.7
farmeto01,Tony Farmer,GOLDEN STATE WARRIORS,HOME,NEW JERSEY NETS,LOSS,1761,6,11,0,1,7,9,2,5,0,1,0,0,3,15.6
lafrera01,Raef LaFrentz,DENVER NUGGETS,HOME,TORONTO RAPTORS,WIN,1655,5,11,0,3,3,3,6,12,2,1,1,2,2,15.4
smithmi02,Michael Smith,WASHINGTON WIZARDS,AWAY,PHILADELPHIA 76ERS,WIN,1513,4,4,0,0,5,6,4,4,0,0,1,0,2,15.3
mccloge01,George McCloud,DENVER NUGGETS,HOME,TORONTO RAPTORS,WIN,1515,4,7,2,5,2,3,0,5,6,1,1,0,2,14.9
murratr01,Tracy Murray,WASHINGTON WIZARDS,AWAY,PHILADELPHIA 76ERS,WIN,1097,8,13,2,3,1,2,3,1,0,1,0,0,3,14.9
willier01,Eric Williams,BOSTON CELTICS,HOME,SAN ANTONIO SPURS,LOSS,1532,6,8,0,0,4,4,1,4,2,0,0,1,1,14.7
hawkihe01,Hersey Hawkins,CHICAGO BULLS,AWAY,MILWAUKEE BUCKS,LOSS,2176,6,9,3,3,0,0,0,3,4,1,0,0,3,14.6
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,ORLANDO MAGIC,LOSS,2584,8,13,1,1,3,3,1,8,1,0,1,2,5,14.6
