slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
robinda01,David Robinson,SAN ANTONIO SPURS,AWAY,NEW JERSEY NETS,WIN,2380,10,15,0,0,7,8,3,10,2,1,2,2,3,25.8
finlemi01,Michael Finley,DALLAS MAVERICKS,AWAY,CHICAGO BULLS,WIN,2846,12,21,0,1,6,6,3,6,2,1,1,1,2,25.3
duncati01,Tim Duncan,SAN ANTONIO SPURS,AWAY,NEW JERSEY NETS,WIN,2570,9,16,0,0,8,9,1,7,5,1,5,3,3,24.6
andersh01,Shandon Anderson,HOUSTON ROCKETS,AWAY,LOS ANGELES CLIPPERS,WIN,2880,10,18,3,7,4,5,2,4,6,3,3,5,4,23.3
paytoga01,Gary Payton,SEATTLE SUPERSONICS,AWAY,GOLDEN STATE WARRIORS,WIN,2334,9,16,4,5,5,6,2,3,8,1,0,5,4,21.3
marbust01,Stephon Marbury,NEW JERSEY NETS,HOME,SAN ANTONIO SPURS,LOSS,2415,7,22,1,2,5,6,4,0,13,3,0,0,2,21.1
jacksji01,Jim Jackson,ATLANTA HAWKS,HOME,SACRAMENTO KINGS,WIN,2233,11,16,1,2,3,3,2,4,1,0,0,2,1,20.1
mutomdi01,Dikembe Mutombo,ATLANTA HAWKS,HOME,SACRAMENTO KINGS,WIN,2598,7,9,0,0,5,9,2,16,2,0,2,2,4,19.3
anderde01,Derek Anderson,LOS ANGELES CLIPPERS,HOME,HOUSTON ROCKETS,LOSS,2471,8,12,0,1,7,9,1,1,4,3,1,5,3,18.3
rideris01,Isaiah Rider,ATLANTA HAWKS,HOME,SACRAMENTO KINGS,WIN,2734,13,30,3,7,3,3,0,4,6,1,0,4,1,18.2
webbech01,Chris Webber,SACRAMENTO KINGS,AWAY,ATLANTA HAWKS,LOSS,2108,10,22,1,1,5,5,2,8,3,2,0,3,5,17.5
artesro01,Metta World Peace,CHICAGO BULLS,HOME,DALLAS MAVERICKS,LOSS,1543,8,13,2,4,2,2,2,4,3,2,0,3,2,17.0
allenra02,Ray Allen,MILWAUKEE BUCKS,HOME,NEW YORK KNICKS,LOSS,2391,8,18,3,4,6,7,0,3,2,0,0,1,1,16.1
odomla01,Lamar Odom,LOS ANGELES CLIPPERS,HOME,HOUSTON ROCKETS,LOSS,2510,7,14,0,2,8,8,3,5,1,0,3,3,6,16.0
willija02,Jason Williams,SACRAMENTO KINGS,AWAY,ATLANTA HAWKS,LOSS,2200,7,20,4,10,0,0,0,3,12,1,0,1,1,15.7
sprewla01,Latrell Sprewell,NEW YORK KNICKS,AWAY,MILWAUKEE BUCKS,WIN,2657,8,20,2,4,5,6,1,2,5,2,0,3,1,15.2
cummivo01,Vonteego Cummings,GOLDEN STATE WARRIORS,HOME,SEATTLE SUPERSONICS,LOSS,1424,6,9,2,2,5,8,0,1,3,1,0,1,3,15.1
patteru01,Ruben Patterson,SEATTLE SUPERSONICS,AWAY,GOLDEN STATE WARRIORS,WIN,1900,6,12,0,0,4,7,4,5,1,2,3,2,3,14.7
gatlich01,Chris Gatling,ORLANDO MAGIC,AWAY,MINNESOTA TIMBERWOLVES,WIN,1707,9,16,2,2,2,4,1,3,1,2,1,2,5,14.6
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,AWAY,CHICAGO BULLS,WIN,1862,6,10,1,2,5,6,1,4,3,2,0,3,5,14.0
