team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,265,38,84,6,10,18,33,9,32,20,10,5,22,34,2005-11-02,away,loss,100.0,BOSTON CELTICS,114.0,0.3114754098360656,0.375,41
BOSTON CELTICS,265,37,88,5,16,35,47,19,38,24,15,11,17,24,2005-11-02,home,win,114.0,NEW YORK KNICKS,100.0,0.296,0.23809523809523808,57
CHARLOTTE BOBCATS,265,38,93,2,12,27,35,18,38,22,13,3,18,31,2005-11-02,away,loss,105.0,CHICAGO BULLS,109.0,0.2900763358778626,0.14285714285714285,56
CHICAGO BULLS,265,39,91,8,21,23,33,13,30,30,8,6,18,25,2005-11-02,home,win,109.0,CHARLOTTE BOBCATS,105.0,0.3,0.27586206896551724,43
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,32,78,4,12,19,25,10,23,17,8,6,12,24,2005-11-02,away,loss,87.0,CLEVELAND CAVALIERS,109.0,0.2909090909090909,0.25,33
CLEVELAND CAVALIERS,240,37,69,13,21,22,30,9,34,22,8,3,16,27,2005-11-02,home,win,109.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,87.0,0.3490566037735849,0.38235294117647056,43
LOS ANGELES LAKERS,265,36,82,6,18,21,30,6,37,24,10,9,23,28,2005-11-02,away,win,99.0,DENVER NUGGETS,97.0,0.3050847457627119,0.25,43
DENVER NUGGETS,265,40,93,2,12,15,23,12,35,30,9,5,23,28,2005-11-02,home,loss,97.0,LOS ANGELES LAKERS,99.0,0.3007518796992481,0.14285714285714285,47
PHILADELPHIA 76ERS,240,33,76,0,5,22,27,10,22,11,7,4,13,17,2005-11-02,away,loss,88.0,DETROIT PISTONS,108.0,0.30275229357798167,0.0,32
DETROIT PISTONS,240,43,77,2,6,20,23,8,34,30,7,7,13,25,2005-11-02,home,win,108.0,PHILADELPHIA 76ERS,88.0,0.35833333333333334,0.25,42
ATLANTA HAWKS,240,39,93,3,10,16,21,20,27,21,12,3,20,35,2005-11-02,away,loss,97.0,GOLDEN STATE WARRIORS,122.0,0.29545454545454547,0.23076923076923078,47
GOLDEN STATE WARRIORS,240,43,74,7,19,29,45,11,27,24,10,8,19,21,2005-11-02,home,win,122.0,ATLANTA HAWKS,97.0,0.36752136752136755,0.2692307692307692,38
SACRAMENTO KINGS,240,34,83,1,11,20,24,14,34,21,7,2,16,25,2005-11-02,away,loss,89.0,HOUSTON ROCKETS,98.0,0.2905982905982906,0.08333333333333333,48
HOUSTON ROCKETS,240,36,83,9,21,17,25,13,30,20,8,3,12,24,2005-11-02,home,win,98.0,SACRAMENTO KINGS,89.0,0.3025210084033613,0.3,43
MIAMI HEAT,240,37,78,7,18,16,21,9,41,19,7,7,18,29,2005-11-02,away,win,97.0,MEMPHIS GRIZZLIES,78.0,0.3217391304347826,0.28,50
MEMPHIS GRIZZLIES,240,29,85,4,17,16,26,14,30,16,8,6,15,21,2005-11-02,home,loss,78.0,MIAMI HEAT,97.0,0.2543859649122807,0.19047619047619047,44
PORTLAND TRAIL BLAZERS,240,36,82,3,12,11,18,13,32,18,11,5,15,18,2005-11-02,away,loss,86.0,MINNESOTA TIMBERWOLVES,90.0,0.3050847457627119,0.2,45
MINNESOTA TIMBERWOLVES,240,37,81,6,16,10,18,12,34,25,7,8,14,17,2005-11-02,home,win,90.0,PORTLAND TRAIL BLAZERS,86.0,0.3135593220338983,0.2727272727272727,46
MILWAUKEE BUCKS,240,35,92,9,19,31,39,19,31,19,8,5,10,34,2005-11-02,away,win,110.0,NEW JERSEY NETS,96.0,0.2755905511811024,0.32142857142857145,50
NEW JERSEY NETS,240,31,77,5,16,29,44,16,30,18,3,8,12,29,2005-11-02,home,loss,96.0,MILWAUKEE BUCKS,110.0,0.28703703703703703,0.23809523809523808,46
INDIANA PACERS,240,33,70,7,19,17,22,6,26,19,12,5,13,20,2005-11-02,away,win,90.0,ORLANDO MAGIC,78.0,0.32038834951456313,0.2692307692307692,32
ORLANDO MAGIC,240,31,71,3,11,13,19,12,26,22,8,4,16,22,2005-11-02,home,loss,78.0,INDIANA PACERS,90.0,0.30392156862745096,0.21428571428571427,38
LOS ANGELES CLIPPERS,240,39,78,4,12,19,26,15,27,23,8,10,18,23,2005-11-02,away,win,101.0,SEATTLE SUPERSONICS,93.0,0.3333333333333333,0.25,42
SEATTLE SUPERSONICS,240,33,80,10,27,17,25,12,24,21,9,4,19,22,2005-11-02,home,loss,93.0,LOS ANGELES CLIPPERS,101.0,0.2920353982300885,0.2702702702702703,36
WASHINGTON WIZARDS,240,41,85,4,15,13,24,10,34,28,4,4,12,22,2005-11-02,away,win,99.0,TORONTO RAPTORS,96.0,0.3253968253968254,0.21052631578947367,44
TORONTO RAPTORS,240,35,88,9,26,17,20,14,34,21,4,3,16,27,2005-11-02,home,loss,96.0,WASHINGTON WIZARDS,99.0,0.2845528455284553,0.2571428571428571,48
DALLAS MAVERICKS,240,29,77,3,14,21,31,15,29,10,10,9,15,29,2005-11-02,away,loss,82.0,UTAH JAZZ,93.0,0.27358490566037735,0.17647058823529413,44
UTAH JAZZ,240,32,74,7,10,22,34,14,36,15,6,15,16,26,2005-11-02,home,win,93.0,DALLAS MAVERICKS,82.0,0.3018867924528302,0.4117647058823529,50
