team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,35,75,1,8,23,31,11,15,23,8,6,17,18,2006-03-04,away,loss,94.0,DENVER NUGGETS,110.0,0.3181818181818182,0.1111111111111111,26
DENVER NUGGETS,240,48,85,2,5,12,17,12,29,31,8,7,15,25,2006-03-04,home,win,110.0,ORLANDO MAGIC,94.0,0.3609022556390977,0.2857142857142857,41
DETROIT PISTONS,240,35,81,9,24,15,23,8,22,24,4,2,9,22,2006-03-04,away,loss,94.0,LOS ANGELES LAKERS,105.0,0.3017241379310345,0.2727272727272727,30
LOS ANGELES LAKERS,240,39,77,4,12,23,26,10,34,26,6,2,11,25,2006-03-04,home,win,105.0,DETROIT PISTONS,94.0,0.33620689655172414,0.25,44
ATLANTA HAWKS,240,34,74,3,9,22,28,11,28,20,7,5,15,34,2006-03-04,away,loss,93.0,MIAMI HEAT,95.0,0.3148148148148148,0.25,39
MIAMI HEAT,240,32,63,3,16,28,44,6,29,21,10,7,16,24,2006-03-04,home,win,95.0,ATLANTA HAWKS,93.0,0.3368421052631579,0.15789473684210525,35
NEW YORK KNICKS,240,36,72,9,14,22,33,10,33,28,6,2,14,23,2006-03-04,away,win,103.0,MILWAUKEE BUCKS,98.0,0.3333333333333333,0.391304347826087,43
MILWAUKEE BUCKS,240,38,79,7,18,15,19,5,25,31,7,5,8,23,2006-03-04,home,loss,98.0,NEW YORK KNICKS,103.0,0.3247863247863248,0.28,30
TORONTO RAPTORS,265,34,75,7,21,25,29,3,35,18,3,2,13,27,2006-03-04,away,loss,100.0,NEW JERSEY NETS,105.0,0.3119266055045872,0.25,38
NEW JERSEY NETS,265,38,87,4,17,25,34,12,37,27,7,1,12,25,2006-03-04,home,win,105.0,TORONTO RAPTORS,100.0,0.304,0.19047619047619047,49
PORTLAND TRAIL BLAZERS,240,34,89,3,11,10,14,15,26,11,9,6,9,20,2006-03-04,away,loss,81.0,SAN ANTONIO SPURS,101.0,0.2764227642276423,0.21428571428571427,41
SAN ANTONIO SPURS,240,41,80,6,14,13,20,12,38,23,3,7,11,11,2006-03-04,home,win,101.0,PORTLAND TRAIL BLAZERS,81.0,0.33884297520661155,0.3,50
