team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,28,71,7,18,14,16,13,24,21,8,2,16,19,2006-05-13,away,loss,77.0,CLEVELAND CAVALIERS,86.0,0.2828282828282828,0.28,37
CLEVELAND CAVALIERS,240,34,68,3,14,15,16,9,28,21,8,4,13,17,2006-05-13,home,win,86.0,DETROIT PISTONS,77.0,0.3333333333333333,0.17647058823529413,37
SAN ANTONIO SPURS,240,39,82,3,10,22,32,13,23,12,8,3,9,33,2006-05-13,away,loss,103.0,DALLAS MAVERICKS,104.0,0.32231404958677684,0.23076923076923078,36
DALLAS MAVERICKS,240,32,66,1,5,39,50,12,27,12,3,5,14,26,2006-05-13,home,win,104.0,SAN ANTONIO SPURS,103.0,0.32653061224489793,0.16666666666666666,39
