team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,265,35,80,5,15,39,51,9,29,19,11,4,13,22,2006-01-14,away,win,114.0,ATLANTA HAWKS,106.0,0.30434782608695654,0.25,38
ATLANTA HAWKS,265,35,77,6,15,30,38,11,34,22,4,1,22,36,2006-01-14,home,loss,106.0,WASHINGTON WIZARDS,114.0,0.3125,0.2857142857142857,45
INDIANA PACERS,240,27,70,7,17,30,39,9,31,20,7,4,16,21,2006-01-14,away,win,91.0,CHICAGO BULLS,89.0,0.27835051546391754,0.2916666666666667,40
CHICAGO BULLS,240,35,88,3,15,16,21,15,33,19,8,3,14,27,2006-01-14,home,loss,89.0,INDIANA PACERS,91.0,0.2845528455284553,0.16666666666666666,48
NEW JERSEY NETS,240,29,70,3,9,16,21,12,27,16,7,4,23,29,2006-01-14,away,loss,77.0,DALLAS MAVERICKS,110.0,0.29292929292929293,0.25,39
DALLAS MAVERICKS,240,40,76,8,15,22,31,8,28,22,12,7,13,16,2006-01-14,home,win,110.0,NEW JERSEY NETS,77.0,0.3448275862068966,0.34782608695652173,36
CHARLOTTE BOBCATS,240,37,75,2,7,15,23,7,21,15,7,2,13,25,2006-01-14,away,loss,91.0,DETROIT PISTONS,114.0,0.33035714285714285,0.2222222222222222,28
DETROIT PISTONS,240,42,78,9,17,21,31,10,30,35,9,9,12,19,2006-01-14,home,win,114.0,CHARLOTTE BOBCATS,91.0,0.35,0.34615384615384615,40
LOS ANGELES LAKERS,240,42,82,6,17,20,25,14,36,22,4,6,15,18,2006-01-14,away,win,110.0,GOLDEN STATE WARRIORS,104.0,0.3387096774193548,0.2608695652173913,50
GOLDEN STATE WARRIORS,240,41,94,10,32,12,20,15,28,21,10,4,10,26,2006-01-14,home,loss,104.0,LOS ANGELES LAKERS,110.0,0.3037037037037037,0.23809523809523808,43
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,30,72,1,10,25,34,12,30,16,5,5,10,20,2006-01-14,away,win,86.0,HOUSTON ROCKETS,80.0,0.29411764705882354,0.09090909090909091,42
HOUSTON ROCKETS,240,29,73,3,15,19,23,8,32,17,9,3,11,25,2006-01-14,home,loss,80.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,86.0,0.28431372549019607,0.16666666666666666,40
SEATTLE SUPERSONICS,240,27,79,2,15,16,24,13,23,11,10,4,12,16,2006-01-14,away,loss,72.0,LOS ANGELES CLIPPERS,98.0,0.25471698113207547,0.11764705882352941,36
LOS ANGELES CLIPPERS,240,41,80,1,2,15,20,17,36,26,6,6,16,18,2006-01-14,home,win,98.0,SEATTLE SUPERSONICS,72.0,0.33884297520661155,0.3333333333333333,53
DENVER NUGGETS,240,37,76,4,13,22,30,8,34,18,9,4,17,28,2006-01-14,away,win,100.0,MILWAUKEE BUCKS,93.0,0.3274336283185841,0.23529411764705882,42
MILWAUKEE BUCKS,240,34,90,4,17,21,30,16,31,24,9,5,16,24,2006-01-14,home,loss,93.0,DENVER NUGGETS,100.0,0.27419354838709675,0.19047619047619047,47
CLEVELAND CAVALIERS,240,43,89,7,20,13,14,14,30,22,1,1,11,13,2006-01-14,away,loss,106.0,PHOENIX SUNS,115.0,0.32575757575757575,0.25925925925925924,44
PHOENIX SUNS,240,47,86,11,17,10,14,7,25,26,5,4,4,15,2006-01-14,home,win,115.0,CLEVELAND CAVALIERS,106.0,0.3533834586466165,0.39285714285714285,32
MEMPHIS GRIZZLIES,240,32,67,5,13,10,20,7,29,13,11,3,13,17,2006-01-14,away,loss,79.0,SAN ANTONIO SPURS,80.0,0.32323232323232326,0.2777777777777778,36
SAN ANTONIO SPURS,240,29,67,8,16,14,19,9,27,18,7,7,15,18,2006-01-14,home,win,80.0,MEMPHIS GRIZZLIES,79.0,0.3020833333333333,0.3333333333333333,36
MIAMI HEAT,240,35,79,8,18,22,28,18,32,20,11,6,16,19,2006-01-14,away,win,100.0,UTAH JAZZ,94.0,0.30701754385964913,0.3076923076923077,50
UTAH JAZZ,240,34,74,3,13,23,30,9,27,25,8,8,14,22,2006-01-14,home,loss,94.0,MIAMI HEAT,100.0,0.3148148148148148,0.1875,36
