team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,240,33,88,4,17,31,37,14,36,20,9,8,15,19,2006-03-08,away,loss,101.0,BOSTON CELTICS,104.0,0.2727272727272727,0.19047619047619047,50
BOSTON CELTICS,240,36,83,7,19,25,28,10,35,27,10,6,15,27,2006-03-08,home,win,104.0,PHILADELPHIA 76ERS,101.0,0.3025210084033613,0.2692307692307692,45
GOLDEN STATE WARRIORS,240,39,86,6,16,17,24,21,32,21,7,4,18,26,2006-03-08,away,loss,101.0,CHARLOTTE BOBCATS,104.0,0.312,0.2727272727272727,53
CHARLOTTE BOBCATS,240,37,84,9,18,21,26,13,21,26,10,5,12,19,2006-03-08,home,win,104.0,GOLDEN STATE WARRIORS,101.0,0.30578512396694213,0.3333333333333333,34
CHICAGO BULLS,240,38,71,9,16,16,21,7,35,19,6,4,17,24,2006-03-08,away,loss,101.0,DETROIT PISTONS,106.0,0.3486238532110092,0.36,42
DETROIT PISTONS,240,39,89,8,17,20,27,16,19,26,11,5,8,18,2006-03-08,home,win,106.0,CHICAGO BULLS,101.0,0.3046875,0.32,35
INDIANA PACERS,240,34,87,7,21,24,28,16,25,19,10,3,9,22,2006-03-08,away,loss,99.0,HOUSTON ROCKETS,103.0,0.2809917355371901,0.25,41
HOUSTON ROCKETS,240,38,72,2,9,25,31,7,30,26,7,10,11,22,2006-03-08,home,win,103.0,INDIANA PACERS,99.0,0.34545454545454546,0.18181818181818182,37
WASHINGTON WIZARDS,240,39,83,7,19,27,33,14,24,15,8,2,13,31,2006-03-08,away,loss,112.0,MIAMI HEAT,118.0,0.319672131147541,0.2692307692307692,38
MIAMI HEAT,240,39,75,9,22,31,41,10,28,22,6,5,13,24,2006-03-08,home,win,118.0,WASHINGTON WIZARDS,112.0,0.34210526315789475,0.2903225806451613,38
SACRAMENTO KINGS,240,41,79,7,15,34,40,14,29,31,6,1,12,20,2006-03-08,away,win,123.0,MILWAUKEE BUCKS,116.0,0.3416666666666667,0.3181818181818182,43
MILWAUKEE BUCKS,240,46,85,9,20,15,22,10,26,24,7,0,12,32,2006-03-08,home,loss,116.0,SACRAMENTO KINGS,123.0,0.3511450381679389,0.3103448275862069,36
LOS ANGELES LAKERS,240,40,78,7,16,26,34,16,25,23,9,2,14,19,2006-03-08,away,win,113.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,107.0,0.3389830508474576,0.30434782608695654,41
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,42,86,4,11,19,22,15,19,22,8,3,13,27,2006-03-08,home,loss,107.0,LOS ANGELES LAKERS,113.0,0.328125,0.26666666666666666,34
MEMPHIS GRIZZLIES,240,38,81,8,19,15,22,16,35,28,5,6,9,18,2006-03-08,away,win,99.0,SEATTLE SUPERSONICS,74.0,0.31932773109243695,0.2962962962962963,51
SEATTLE SUPERSONICS,240,27,78,2,14,18,21,11,25,17,7,3,9,21,2006-03-08,home,loss,74.0,MEMPHIS GRIZZLIES,99.0,0.2571428571428571,0.125,36
CLEVELAND CAVALIERS,240,36,79,3,16,23,31,8,33,20,4,2,6,20,2006-03-08,away,win,98.0,TORONTO RAPTORS,97.0,0.3130434782608696,0.15789473684210525,41
TORONTO RAPTORS,240,35,80,7,24,20,26,10,33,17,5,1,8,27,2006-03-08,home,loss,97.0,CLEVELAND CAVALIERS,98.0,0.30434782608695654,0.22580645161290322,43
MINNESOTA TIMBERWOLVES,240,34,67,8,13,17,22,9,25,15,8,6,13,22,2006-03-08,away,loss,93.0,UTAH JAZZ,96.0,0.33663366336633666,0.38095238095238093,34
UTAH JAZZ,240,35,77,9,16,17,26,12,25,25,7,8,13,15,2006-03-08,home,win,96.0,MINNESOTA TIMBERWOLVES,93.0,0.3125,0.36,37
