team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DALLAS MAVERICKS,240,37,78,3,20,25,31,10,29,10,11,4,12,22,2006-06-03,away,win,102.0,PHOENIX SUNS,93.0,0.3217391304347826,0.13043478260869565,39
PHOENIX SUNS,240,36,72,6,17,15,20,5,31,18,5,2,16,27,2006-06-03,home,loss,93.0,DALLAS MAVERICKS,102.0,0.3333333333333333,0.2608695652173913,36
