team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHARLOTTE BOBCATS,240,36,73,1,3,20,30,5,33,15,7,8,13,17,2005-12-27,away,win,93.0,ATLANTA HAWKS,90.0,0.3302752293577982,0.25,38
ATLANTA HAWKS,240,40,85,2,11,8,13,11,34,22,6,5,14,24,2005-12-27,home,loss,90.0,CHARLOTTE BOBCATS,93.0,0.32,0.15384615384615385,45
PHILADELPHIA 76ERS,240,44,88,6,12,14,20,16,30,28,10,15,13,22,2005-12-27,away,win,108.0,DENVER NUGGETS,106.0,0.3333333333333333,0.3333333333333333,46
DENVER NUGGETS,240,41,88,5,19,19,23,13,22,27,7,4,10,20,2005-12-27,home,loss,106.0,PHILADELPHIA 76ERS,108.0,0.3178294573643411,0.20833333333333334,35
TORONTO RAPTORS,240,45,89,2,7,14,19,12,23,22,8,4,3,20,2005-12-27,away,loss,106.0,DETROIT PISTONS,113.0,0.3358208955223881,0.2222222222222222,35
DETROIT PISTONS,240,41,79,11,21,20,26,13,28,32,2,6,9,17,2005-12-27,home,win,113.0,TORONTO RAPTORS,106.0,0.3416666666666667,0.34375,41
UTAH JAZZ,240,23,66,3,12,33,43,15,32,16,8,9,15,19,2005-12-27,away,win,82.0,HOUSTON ROCKETS,74.0,0.25842696629213485,0.2,47
HOUSTON ROCKETS,240,26,76,2,10,20,26,17,28,14,7,3,17,35,2005-12-27,home,loss,74.0,UTAH JAZZ,82.0,0.2549019607843137,0.16666666666666666,45
SACRAMENTO KINGS,240,34,77,7,16,35,40,5,35,26,6,4,11,18,2005-12-27,away,win,110.0,LOS ANGELES CLIPPERS,93.0,0.3063063063063063,0.30434782608695654,40
LOS ANGELES CLIPPERS,240,39,88,0,8,15,20,11,32,26,8,11,15,28,2005-12-27,home,loss,93.0,SACRAMENTO KINGS,110.0,0.30708661417322836,0.0,43
MILWAUKEE BUCKS,240,34,73,5,14,25,34,8,32,12,6,2,18,33,2005-12-27,away,loss,98.0,MIAMI HEAT,109.0,0.3177570093457944,0.2631578947368421,40
MIAMI HEAT,240,37,77,6,21,29,36,9,24,17,9,4,13,23,2005-12-27,home,win,109.0,MILWAUKEE BUCKS,98.0,0.32456140350877194,0.2222222222222222,33
CLEVELAND CAVALIERS,240,36,76,4,17,15,20,10,33,24,4,6,13,29,2005-12-27,away,loss,91.0,NEW JERSEY NETS,96.0,0.32142857142857145,0.19047619047619047,43
NEW JERSEY NETS,240,33,76,4,11,26,33,11,28,21,6,2,9,21,2005-12-27,home,win,96.0,CLEVELAND CAVALIERS,91.0,0.30275229357798167,0.26666666666666666,39
INDIANA PACERS,240,34,74,2,8,16,23,7,31,12,7,2,14,30,2005-12-27,away,loss,86.0,SAN ANTONIO SPURS,99.0,0.3148148148148148,0.2,38
SAN ANTONIO SPURS,240,36,71,5,16,22,34,7,32,16,5,6,11,21,2005-12-27,home,win,99.0,INDIANA PACERS,86.0,0.3364485981308411,0.23809523809523808,39
