team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,240,42,87,5,9,22,33,19,19,12,11,2,16,26,2005-12-16,away,loss,111.0,ATLANTA HAWKS,122.0,0.32558139534883723,0.35714285714285715,38
ATLANTA HAWKS,240,43,68,12,16,24,32,11,22,20,9,10,19,29,2005-12-16,home,win,122.0,NEW YORK KNICKS,111.0,0.38738738738738737,0.42857142857142855,33
MILWAUKEE BUCKS,240,39,80,5,14,17,25,11,32,25,8,3,18,24,2005-12-16,away,win,100.0,BOSTON CELTICS,96.0,0.3277310924369748,0.2631578947368421,43
BOSTON CELTICS,240,35,81,5,18,21,25,11,28,30,5,6,16,26,2005-12-16,home,loss,96.0,MILWAUKEE BUCKS,100.0,0.3017241379310345,0.21739130434782608,39
ORLANDO MAGIC,265,40,81,4,8,19,27,6,28,18,8,8,10,27,2005-12-16,away,loss,103.0,DALLAS MAVERICKS,109.0,0.3305785123966942,0.3333333333333333,34
DALLAS MAVERICKS,265,42,84,6,13,19,26,8,34,20,7,5,12,21,2005-12-16,home,win,109.0,ORLANDO MAGIC,103.0,0.3333333333333333,0.3157894736842105,42
CHICAGO BULLS,240,35,81,5,10,7,12,13,26,20,5,0,15,22,2005-12-16,away,loss,82.0,DETROIT PISTONS,110.0,0.3017241379310345,0.3333333333333333,39
DETROIT PISTONS,240,41,81,9,18,19,26,15,31,29,6,6,12,19,2005-12-16,home,win,110.0,CHICAGO BULLS,82.0,0.3360655737704918,0.3333333333333333,46
UTAH JAZZ,240,32,75,0,9,19,30,13,27,24,10,3,14,29,2005-12-16,away,loss,83.0,INDIANA PACERS,93.0,0.29906542056074764,0.0,40
INDIANA PACERS,240,28,68,9,22,28,33,10,27,20,5,10,18,25,2005-12-16,home,win,93.0,UTAH JAZZ,83.0,0.2916666666666667,0.2903225806451613,37
WASHINGTON WIZARDS,240,26,76,6,24,33,37,8,23,15,7,1,11,27,2005-12-16,away,loss,91.0,LOS ANGELES LAKERS,97.0,0.2549019607843137,0.2,31
LOS ANGELES LAKERS,240,34,72,3,13,26,34,13,33,20,6,8,13,27,2005-12-16,home,win,97.0,WASHINGTON WIZARDS,91.0,0.32075471698113206,0.1875,46
DENVER NUGGETS,265,38,88,10,22,20,23,8,33,32,13,9,15,26,2005-12-16,away,loss,106.0,NEW JERSEY NETS,115.0,0.30158730158730157,0.3125,41
NEW JERSEY NETS,265,41,87,12,24,21,27,9,36,32,6,5,17,26,2005-12-16,home,win,115.0,DENVER NUGGETS,106.0,0.3203125,0.3333333333333333,45
PHOENIX SUNS,240,42,92,8,29,9,10,13,38,28,5,8,13,13,2005-12-16,away,win,101.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,88.0,0.31343283582089554,0.21621621621621623,51
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,38,84,2,10,10,16,11,32,19,6,9,17,16,2005-12-16,home,loss,88.0,PHOENIX SUNS,101.0,0.3114754098360656,0.16666666666666666,43
MIAMI HEAT,240,41,78,9,20,21,29,9,40,26,4,6,14,28,2005-12-16,away,win,112.0,PHILADELPHIA 76ERS,105.0,0.3445378151260504,0.3103448275862069,49
PHILADELPHIA 76ERS,240,40,88,3,12,22,34,12,23,20,12,6,8,22,2005-12-16,home,loss,105.0,MIAMI HEAT,112.0,0.3125,0.2,35
SEATTLE SUPERSONICS,240,39,73,12,18,21,26,7,21,20,9,4,13,22,2005-12-16,away,win,111.0,PORTLAND TRAIL BLAZERS,99.0,0.3482142857142857,0.4,28
PORTLAND TRAIL BLAZERS,240,39,66,8,17,13,21,5,24,26,10,6,20,29,2005-12-16,home,loss,99.0,SEATTLE SUPERSONICS,111.0,0.37142857142857144,0.32,29
GOLDEN STATE WARRIORS,240,38,80,17,29,15,23,6,27,27,10,1,11,23,2005-12-16,away,win,108.0,TORONTO RAPTORS,98.0,0.3220338983050847,0.3695652173913043,33
TORONTO RAPTORS,240,35,71,8,15,20,24,4,34,22,3,3,16,24,2005-12-16,home,loss,98.0,GOLDEN STATE WARRIORS,108.0,0.330188679245283,0.34782608695652173,38
