team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,35,83,3,19,21,28,13,31,24,7,6,17,32,2006-04-01,away,loss,94.0,CHICAGO BULLS,100.0,0.2966101694915254,0.13636363636363635,44
CHICAGO BULLS,240,29,76,6,15,36,46,14,31,17,7,6,17,22,2006-04-01,home,win,100.0,BOSTON CELTICS,94.0,0.2761904761904762,0.2857142857142857,45
MIAMI HEAT,240,39,83,3,16,18,21,10,26,19,5,2,10,24,2006-04-01,away,loss,99.0,CLEVELAND CAVALIERS,106.0,0.319672131147541,0.15789473684210525,36
CLEVELAND CAVALIERS,240,39,77,7,23,21,33,13,31,19,8,3,15,22,2006-04-01,home,win,106.0,MIAMI HEAT,99.0,0.33620689655172414,0.23333333333333334,44
INDIANA PACERS,240,35,70,5,19,14,18,6,36,25,2,7,15,20,2006-04-01,away,loss,89.0,MILWAUKEE BUCKS,96.0,0.3333333333333333,0.20833333333333334,42
MILWAUKEE BUCKS,240,40,94,7,16,9,17,15,28,23,6,1,2,16,2006-04-01,home,win,96.0,INDIANA PACERS,89.0,0.29850746268656714,0.30434782608695654,43
UTAH JAZZ,240,36,75,5,15,25,33,13,35,20,5,6,13,22,2006-04-01,away,win,102.0,PORTLAND TRAIL BLAZERS,89.0,0.32432432432432434,0.25,48
PORTLAND TRAIL BLAZERS,240,33,74,5,16,18,27,7,23,16,5,4,9,25,2006-04-01,home,loss,89.0,UTAH JAZZ,102.0,0.308411214953271,0.23809523809523808,30
WASHINGTON WIZARDS,240,37,73,7,15,18,29,4,26,18,8,5,13,26,2006-04-01,away,loss,99.0,SAN ANTONIO SPURS,106.0,0.33636363636363636,0.3181818181818182,30
SAN ANTONIO SPURS,240,35,76,6,16,30,41,15,34,20,6,10,14,26,2006-04-01,home,win,106.0,WASHINGTON WIZARDS,99.0,0.3153153153153153,0.2727272727272727,49
