team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,32,91,8,27,18,19,15,26,10,6,2,10,21,2006-05-06,away,loss,90.0,PHOENIX SUNS,121.0,0.2601626016260163,0.22857142857142856,41
PHOENIX SUNS,240,47,77,10,21,17,18,1,36,24,5,3,10,13,2006-05-06,home,win,121.0,LOS ANGELES LAKERS,90.0,0.3790322580645161,0.3225806451612903,37
