team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,40,75,6,17,10,14,7,34,24,7,3,11,17,2005-11-30,away,win,96.0,ATLANTA HAWKS,74.0,0.34782608695652173,0.2608695652173913,41
ATLANTA HAWKS,240,30,75,0,7,14,20,10,27,16,5,2,12,16,2005-11-30,home,loss,74.0,MIAMI HEAT,96.0,0.2857142857142857,0.0,37
PHILADELPHIA 76ERS,240,36,88,4,13,27,35,5,35,21,6,7,8,27,2005-11-30,away,loss,103.0,BOSTON CELTICS,110.0,0.2903225806451613,0.23529411764705882,40
BOSTON CELTICS,240,39,87,3,12,29,37,15,44,24,3,10,13,24,2005-11-30,home,win,110.0,PHILADELPHIA 76ERS,103.0,0.30952380952380953,0.2,59
LOS ANGELES CLIPPERS,265,37,91,6,14,25,28,13,30,20,8,5,15,34,2005-11-30,away,loss,105.0,CLEVELAND CAVALIERS,112.0,0.2890625,0.3,43
CLEVELAND CAVALIERS,265,33,81,6,21,40,47,10,37,20,8,4,14,24,2005-11-30,home,win,112.0,LOS ANGELES CLIPPERS,105.0,0.2894736842105263,0.2222222222222222,47
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,36,86,6,9,24,29,12,34,22,7,7,9,16,2005-11-30,away,win,102.0,DENVER NUGGETS,95.0,0.29508196721311475,0.4,46
DENVER NUGGETS,240,38,87,5,11,14,20,12,35,23,6,12,10,23,2005-11-30,home,loss,95.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,102.0,0.304,0.3125,47
SACRAMENTO KINGS,240,39,78,8,20,20,30,8,27,25,9,4,15,24,2005-11-30,away,loss,106.0,GOLDEN STATE WARRIORS,113.0,0.3333333333333333,0.2857142857142857,35
GOLDEN STATE WARRIORS,240,41,92,12,32,19,26,17,35,29,7,2,15,29,2005-11-30,home,win,113.0,SACRAMENTO KINGS,106.0,0.3082706766917293,0.2727272727272727,52
DETROIT PISTONS,240,33,73,10,20,17,20,6,31,24,5,3,10,16,2005-11-30,away,win,93.0,NEW JERSEY NETS,83.0,0.3113207547169811,0.3333333333333333,37
NEW JERSEY NETS,240,35,86,0,7,13,17,16,28,20,4,3,9,18,2005-11-30,home,loss,83.0,DETROIT PISTONS,93.0,0.2892561983471074,0.0,44
CHICAGO BULLS,240,35,76,13,25,18,25,8,25,19,7,5,19,40,2005-11-30,away,loss,101.0,NEW YORK KNICKS,109.0,0.3153153153153153,0.34210526315789475,33
NEW YORK KNICKS,240,30,65,4,9,45,57,9,29,17,9,3,15,26,2005-11-30,home,win,109.0,CHICAGO BULLS,101.0,0.3157894736842105,0.3076923076923077,38
INDIANA PACERS,240,36,84,4,16,15,24,8,33,11,13,5,18,18,2005-11-30,away,loss,91.0,PHOENIX SUNS,109.0,0.3,0.2,41
PHOENIX SUNS,240,43,92,9,23,14,17,10,39,25,9,7,16,21,2005-11-30,home,win,109.0,INDIANA PACERS,91.0,0.31851851851851853,0.28125,49
CHARLOTTE BOBCATS,240,33,75,3,13,25,30,13,31,20,4,4,17,19,2005-11-30,away,loss,94.0,SEATTLE SUPERSONICS,104.0,0.3055555555555556,0.1875,44
SEATTLE SUPERSONICS,240,40,85,7,20,17,20,10,30,28,8,2,11,26,2005-11-30,home,win,104.0,CHARLOTTE BOBCATS,94.0,0.32,0.25925925925925924,40
MEMPHIS GRIZZLIES,240,37,73,7,13,11,15,7,34,20,8,2,18,19,2005-11-30,away,win,92.0,TORONTO RAPTORS,66.0,0.33636363636363636,0.35,41
TORONTO RAPTORS,240,25,72,1,13,15,16,9,26,16,8,4,18,23,2005-11-30,home,loss,66.0,MEMPHIS GRIZZLIES,92.0,0.25773195876288657,0.07142857142857142,35
PORTLAND TRAIL BLAZERS,240,38,83,3,11,10,17,10,40,17,5,12,18,24,2005-11-30,away,loss,89.0,WASHINGTON WIZARDS,96.0,0.3140495867768595,0.21428571428571427,50
WASHINGTON WIZARDS,240,36,96,4,14,20,24,21,34,17,10,5,15,18,2005-11-30,home,win,96.0,PORTLAND TRAIL BLAZERS,89.0,0.2727272727272727,0.2222222222222222,55
