team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,43,78,9,20,12,14,8,28,32,5,1,13,15,2009-05-20,away,win,107.0,CLEVELAND CAVALIERS,106.0,0.35537190082644626,0.3103448275862069,36
CLEVELAND CAVALIERS,240,43,88,8,25,12,17,8,25,23,8,7,5,19,2009-05-20,home,loss,106.0,ORLANDO MAGIC,107.0,0.3282442748091603,0.24242424242424243,33
