team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW JERSEY NETS,240,26,67,5,10,29,37,11,21,14,7,6,19,19,2009-01-14,away,loss,86.0,BOSTON CELTICS,118.0,0.27956989247311825,0.3333333333333333,32
BOSTON CELTICS,240,44,78,12,22,18,22,10,35,28,13,4,15,28,2009-01-14,home,win,118.0,NEW JERSEY NETS,86.0,0.36065573770491804,0.35294117647058826,45
NEW ORLEANS HORNETS,240,42,85,6,16,14,17,9,26,21,10,2,6,17,2009-01-14,away,win,104.0,DALLAS MAVERICKS,97.0,0.33070866141732286,0.2727272727272727,35
DALLAS MAVERICKS,240,37,74,9,23,14,14,6,32,21,1,4,14,20,2009-01-14,home,loss,97.0,NEW ORLEANS HORNETS,104.0,0.3333333333333333,0.28125,38
SACRAMENTO KINGS,315,45,110,10,25,35,36,20,45,24,3,2,15,26,2009-01-14,away,win,135.0,GOLDEN STATE WARRIORS,133.0,0.2903225806451613,0.2857142857142857,65
GOLDEN STATE WARRIORS,315,51,115,6,15,25,41,21,39,24,7,13,9,29,2009-01-14,home,loss,133.0,SACRAMENTO KINGS,135.0,0.3072289156626506,0.2857142857142857,60
DETROIT PISTONS,265,43,100,9,25,11,19,11,37,20,5,4,9,27,2009-01-14,away,loss,106.0,INDIANA PACERS,110.0,0.3006993006993007,0.2647058823529412,48
INDIANA PACERS,265,38,88,8,16,26,34,10,40,18,4,1,10,23,2009-01-14,home,win,110.0,DETROIT PISTONS,106.0,0.30158730158730157,0.3333333333333333,50
ATLANTA HAWKS,240,36,73,7,17,18,24,6,29,20,9,7,9,23,2009-01-14,away,win,97.0,LOS ANGELES CLIPPERS,80.0,0.3302752293577982,0.2916666666666667,35
LOS ANGELES CLIPPERS,240,31,73,3,14,15,21,12,34,18,6,9,17,21,2009-01-14,home,loss,80.0,ATLANTA HAWKS,97.0,0.2980769230769231,0.17647058823529413,46
MIAMI HEAT,240,38,79,8,15,18,24,13,21,24,5,5,13,16,2009-01-14,away,win,102.0,MILWAUKEE BUCKS,99.0,0.3247863247863248,0.34782608695652173,34
MILWAUKEE BUCKS,240,43,87,3,14,10,14,16,23,18,9,3,11,18,2009-01-14,home,loss,99.0,MIAMI HEAT,102.0,0.33076923076923076,0.17647058823529413,39
WASHINGTON WIZARDS,240,46,77,10,14,20,23,12,17,15,4,5,13,25,2009-01-14,away,loss,122.0,NEW YORK KNICKS,128.0,0.37398373983739835,0.4166666666666667,29
NEW YORK KNICKS,240,43,80,14,26,28,32,19,14,27,9,2,10,21,2009-01-14,home,win,128.0,WASHINGTON WIZARDS,122.0,0.34959349593495936,0.35,33
UTAH JAZZ,240,35,83,4,14,19,27,7,19,22,8,5,9,27,2009-01-14,away,loss,93.0,OKLAHOMA CITY THUNDER,114.0,0.2966101694915254,0.2222222222222222,26
OKLAHOMA CITY THUNDER,240,39,71,3,6,33,38,9,39,17,6,3,17,23,2009-01-14,home,win,114.0,UTAH JAZZ,93.0,0.35454545454545455,0.3333333333333333,48
PORTLAND TRAIL BLAZERS,240,28,71,3,13,20,26,15,25,13,2,4,16,18,2009-01-14,away,loss,79.0,PHILADELPHIA 76ERS,100.0,0.2828282828282828,0.1875,40
PHILADELPHIA 76ERS,240,35,76,11,23,19,21,10,23,26,10,7,9,22,2009-01-14,home,win,100.0,PORTLAND TRAIL BLAZERS,79.0,0.3153153153153153,0.3235294117647059,33
LOS ANGELES LAKERS,240,47,83,9,16,8,11,8,24,20,9,2,11,14,2009-01-14,away,loss,111.0,SAN ANTONIO SPURS,112.0,0.36153846153846153,0.36,32
SAN ANTONIO SPURS,240,44,77,10,20,14,21,7,24,22,9,3,11,17,2009-01-14,home,win,112.0,LOS ANGELES LAKERS,111.0,0.36363636363636365,0.3333333333333333,31
CHICAGO BULLS,240,40,82,9,25,13,15,12,29,33,3,2,12,21,2009-01-14,away,win,102.0,TORONTO RAPTORS,98.0,0.32786885245901637,0.2647058823529412,41
TORONTO RAPTORS,240,35,74,5,13,23,26,5,26,20,9,3,10,19,2009-01-14,home,loss,98.0,CHICAGO BULLS,102.0,0.3211009174311927,0.2777777777777778,31
