team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,265,44,92,8,19,12,19,8,29,29,2,5,5,23,2009-03-18,away,loss,108.0,BOSTON CELTICS,112.0,0.3235294117647059,0.2962962962962963,37
BOSTON CELTICS,265,45,82,6,10,16,24,6,35,30,2,5,10,28,2009-03-18,home,win,112.0,MIAMI HEAT,108.0,0.3543307086614173,0.375,41
SACRAMENTO KINGS,240,34,87,9,21,11,13,10,18,15,12,5,10,23,2009-03-18,away,loss,88.0,CHARLOTTE BOBCATS,104.0,0.2809917355371901,0.3,28
CHARLOTTE BOBCATS,240,33,68,9,19,29,36,15,37,22,8,8,21,15,2009-03-18,home,win,104.0,SACRAMENTO KINGS,88.0,0.32673267326732675,0.32142857142857145,52
DETROIT PISTONS,290,38,99,6,11,19,26,21,27,17,7,5,8,21,2009-03-18,away,loss,101.0,HOUSTON ROCKETS,106.0,0.2773722627737226,0.35294117647058826,48
HOUSTON ROCKETS,290,43,86,3,9,17,22,14,31,23,2,11,13,19,2009-03-18,home,win,106.0,DETROIT PISTONS,101.0,0.3333333333333333,0.25,45
PORTLAND TRAIL BLAZERS,240,37,87,8,22,13,18,11,36,17,7,6,12,16,2009-03-18,away,win,95.0,INDIANA PACERS,85.0,0.29838709677419356,0.26666666666666666,47
INDIANA PACERS,240,34,84,6,15,11,15,9,37,17,9,8,16,19,2009-03-18,home,loss,85.0,PORTLAND TRAIL BLAZERS,95.0,0.288135593220339,0.2857142857142857,46
WASHINGTON WIZARDS,240,46,87,2,10,14,22,13,23,27,11,5,10,18,2009-03-18,away,loss,108.0,LOS ANGELES CLIPPERS,123.0,0.3458646616541353,0.16666666666666666,36
LOS ANGELES CLIPPERS,240,47,80,15,26,14,19,8,29,36,9,4,15,17,2009-03-18,home,win,123.0,WASHINGTON WIZARDS,108.0,0.3700787401574803,0.36585365853658536,37
DENVER NUGGETS,240,37,76,9,21,28,34,12,31,19,6,4,19,21,2009-03-18,away,win,111.0,MEMPHIS GRIZZLIES,109.0,0.3274336283185841,0.3,43
MEMPHIS GRIZZLIES,240,41,86,7,12,20,25,11,25,22,9,9,10,26,2009-03-18,home,loss,109.0,DENVER NUGGETS,111.0,0.3228346456692913,0.3684210526315789,36
ORLANDO MAGIC,240,36,75,11,29,23,35,5,39,25,6,2,9,21,2009-03-18,away,win,106.0,MILWAUKEE BUCKS,80.0,0.32432432432432434,0.275,44
MILWAUKEE BUCKS,240,29,77,3,12,19,27,6,35,17,2,3,12,28,2009-03-18,home,loss,80.0,ORLANDO MAGIC,106.0,0.27358490566037735,0.2,41
MINNESOTA TIMBERWOLVES,240,31,74,8,23,23,29,9,31,17,5,2,11,23,2009-03-18,away,loss,93.0,NEW ORLEANS HORNETS,94.0,0.29523809523809524,0.25806451612903225,40
NEW ORLEANS HORNETS,240,36,79,4,14,18,23,11,31,20,6,5,9,26,2009-03-18,home,win,94.0,MINNESOTA TIMBERWOLVES,93.0,0.3130434782608696,0.2222222222222222,42
NEW JERSEY NETS,240,50,85,8,24,7,8,6,35,30,9,7,14,17,2009-03-18,away,win,115.0,NEW YORK KNICKS,89.0,0.37037037037037035,0.25,41
NEW YORK KNICKS,240,38,86,2,17,11,19,11,27,15,8,1,15,13,2009-03-18,home,loss,89.0,NEW JERSEY NETS,115.0,0.3064516129032258,0.10526315789473684,38
CHICAGO BULLS,240,42,80,3,10,16,21,14,30,12,8,4,20,20,2009-03-18,away,win,103.0,OKLAHOMA CITY THUNDER,96.0,0.3442622950819672,0.23076923076923078,44
OKLAHOMA CITY THUNDER,240,39,82,2,11,16,21,13,18,13,11,9,15,19,2009-03-18,home,loss,96.0,CHICAGO BULLS,103.0,0.32231404958677684,0.15384615384615385,31
PHILADELPHIA 76ERS,240,45,82,8,17,18,27,9,22,24,5,5,6,20,2009-03-18,away,loss,116.0,PHOENIX SUNS,126.0,0.3543307086614173,0.32,31
PHOENIX SUNS,240,53,92,6,20,14,19,15,29,25,3,8,8,16,2009-03-18,home,win,126.0,PHILADELPHIA 76ERS,116.0,0.36551724137931035,0.23076923076923078,44
