team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,33,75,10,26,19,30,4,39,21,7,9,16,19,2008-12-08,away,win,95.0,LOS ANGELES CLIPPERS,88.0,0.3055555555555556,0.2777777777777778,43
LOS ANGELES CLIPPERS,240,37,96,5,15,9,13,16,35,19,7,6,13,23,2008-12-08,home,loss,88.0,ORLANDO MAGIC,95.0,0.2781954887218045,0.25,51
HOUSTON ROCKETS,240,35,72,9,21,18,25,6,27,16,2,3,16,21,2008-12-08,away,loss,97.0,MEMPHIS GRIZZLIES,109.0,0.32710280373831774,0.3,33
MEMPHIS GRIZZLIES,240,39,76,7,16,24,32,10,27,16,7,7,6,25,2008-12-08,home,win,109.0,HOUSTON ROCKETS,97.0,0.3391304347826087,0.30434782608695654,37
CHARLOTTE BOBCATS,240,34,78,10,20,18,26,11,26,22,6,2,9,29,2008-12-08,away,loss,96.0,MIAMI HEAT,100.0,0.30357142857142855,0.3333333333333333,37
MIAMI HEAT,240,32,75,6,15,30,41,14,32,12,4,4,10,20,2008-12-08,home,win,100.0,CHARLOTTE BOBCATS,96.0,0.29906542056074764,0.2857142857142857,46
GOLDEN STATE WARRIORS,240,41,81,4,13,26,33,11,36,17,13,7,22,19,2008-12-08,away,win,112.0,OKLAHOMA CITY THUNDER,102.0,0.3360655737704918,0.23529411764705882,47
OKLAHOMA CITY THUNDER,240,41,96,8,23,12,20,17,31,26,7,8,21,26,2008-12-08,home,loss,102.0,GOLDEN STATE WARRIORS,112.0,0.29927007299270075,0.25806451612903225,48
