team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,26,71,4,23,8,12,5,30,12,10,5,18,19,2009-04-19,away,loss,64.0,ATLANTA HAWKS,90.0,0.26804123711340205,0.14814814814814814,35
ATLANTA HAWKS,240,36,78,4,14,14,20,14,36,23,10,4,17,16,2009-04-19,home,win,90.0,MIAMI HEAT,64.0,0.3157894736842105,0.2222222222222222,50
NEW ORLEANS HORNETS,240,29,78,9,21,17,23,10,25,19,8,3,16,29,2009-04-19,away,loss,84.0,DENVER NUGGETS,113.0,0.27102803738317754,0.3,35
DENVER NUGGETS,240,38,75,11,21,26,33,12,37,25,8,8,17,22,2009-04-19,home,win,113.0,NEW ORLEANS HORNETS,84.0,0.336283185840708,0.34375,49
UTAH JAZZ,240,34,87,3,13,29,35,20,26,28,10,0,14,28,2009-04-19,away,loss,100.0,LOS ANGELES LAKERS,113.0,0.2809917355371901,0.1875,46
LOS ANGELES LAKERS,240,40,72,7,15,26,32,7,31,22,8,9,17,29,2009-04-19,home,win,113.0,UTAH JAZZ,100.0,0.35714285714285715,0.3181818181818182,38
PHILADELPHIA 76ERS,240,41,80,7,12,11,20,7,30,20,4,4,10,21,2009-04-19,away,win,100.0,ORLANDO MAGIC,98.0,0.33884297520661155,0.3684210526315789,37
ORLANDO MAGIC,240,37,76,5,18,19,25,7,28,18,3,3,10,21,2009-04-19,home,loss,98.0,PHILADELPHIA 76ERS,100.0,0.3274336283185841,0.21739130434782608,35
