team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,265,38,92,15,40,23,29,9,47,25,6,4,19,21,2018-12-25,away,loss,114.0,BOSTON CELTICS,121.0,0.2923076923076923,0.2727272727272727,56
BOSTON CELTICS,265,45,108,14,41,17,20,13,42,21,8,4,9,21,2018-12-25,home,win,121.0,PHILADELPHIA 76ERS,114.0,0.29411764705882354,0.2545454545454545,55
LOS ANGELES LAKERS,240,47,85,13,33,20,27,6,43,27,5,3,12,20,2018-12-25,away,win,127.0,GOLDEN STATE WARRIORS,101.0,0.3560606060606061,0.2826086956521739,49
GOLDEN STATE WARRIORS,240,38,93,9,36,16,21,7,30,28,5,1,13,21,2018-12-25,home,loss,101.0,LOS ANGELES LAKERS,127.0,0.2900763358778626,0.2,37
OKLAHOMA CITY THUNDER,240,43,98,9,30,14,21,18,34,23,12,11,15,22,2018-12-25,away,loss,109.0,HOUSTON ROCKETS,113.0,0.3049645390070922,0.23076923076923078,52
HOUSTON ROCKETS,240,44,97,14,44,11,17,17,37,18,9,4,19,25,2018-12-25,home,win,113.0,OKLAHOMA CITY THUNDER,109.0,0.3120567375886525,0.2413793103448276,54
MILWAUKEE BUCKS,240,40,89,6,32,23,34,6,45,22,9,8,8,19,2018-12-25,away,win,109.0,NEW YORK KNICKS,95.0,0.31007751937984496,0.15789473684210525,51
NEW YORK KNICKS,240,35,97,8,29,17,21,15,42,17,4,3,14,25,2018-12-25,home,loss,95.0,MILWAUKEE BUCKS,109.0,0.26515151515151514,0.21621621621621623,57
PORTLAND TRAIL BLAZERS,240,35,89,9,23,17,26,11,31,20,7,3,12,20,2018-12-25,away,loss,96.0,UTAH JAZZ,117.0,0.28225806451612906,0.28125,42
UTAH JAZZ,240,46,83,13,29,12,23,9,40,20,7,10,17,19,2018-12-25,home,win,117.0,PORTLAND TRAIL BLAZERS,96.0,0.35658914728682173,0.30952380952380953,49
