team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
HOUSTON ROCKETS,240,31,74,14,47,24,29,3,23,14,14,3,14,21,2019-04-28,away,loss,100.0,GOLDEN STATE WARRIORS,104.0,0.29523809523809524,0.22950819672131148,26
GOLDEN STATE WARRIORS,240,38,75,7,22,21,27,8,30,24,7,3,20,24,2019-04-28,home,win,104.0,HOUSTON ROCKETS,100.0,0.336283185840708,0.2413793103448276,38
BOSTON CELTICS,240,47,87,13,31,5,8,3,48,25,4,11,10,21,2019-04-28,away,win,112.0,MILWAUKEE BUCKS,90.0,0.35074626865671643,0.29545454545454547,51
MILWAUKEE BUCKS,240,31,89,13,39,15,24,7,37,19,5,2,9,11,2019-04-28,home,loss,90.0,BOSTON CELTICS,112.0,0.25833333333333336,0.25,44
