team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,41,95,14,40,17,25,10,34,25,10,6,15,24,2019-02-12,away,loss,113.0,ATLANTA HAWKS,117.0,0.3014705882352941,0.25925925925925924,44
ATLANTA HAWKS,240,40,92,16,42,21,26,6,41,29,8,6,20,24,2019-02-12,home,win,117.0,LOS ANGELES LAKERS,113.0,0.30303030303030304,0.27586206896551724,47
UTAH JAZZ,240,41,87,10,26,16,21,7,42,23,3,4,16,21,2019-02-12,away,loss,108.0,GOLDEN STATE WARRIORS,115.0,0.3203125,0.2777777777777778,49
GOLDEN STATE WARRIORS,240,44,89,13,41,14,21,5,35,29,12,7,6,20,2019-02-12,home,win,115.0,UTAH JAZZ,108.0,0.3308270676691729,0.24074074074074073,40
SAN ANTONIO SPURS,240,36,86,13,21,23,29,10,33,23,6,5,7,14,2019-02-12,away,win,108.0,MEMPHIS GRIZZLIES,107.0,0.29508196721311475,0.38235294117647056,43
MEMPHIS GRIZZLIES,240,44,89,8,24,11,16,8,40,25,5,6,12,23,2019-02-12,home,loss,107.0,SAN ANTONIO SPURS,108.0,0.3308270676691729,0.25,48
ORLANDO MAGIC,240,42,95,13,32,21,22,12,46,32,9,8,10,14,2019-02-12,away,win,118.0,NEW ORLEANS PELICANS,88.0,0.30656934306569344,0.28888888888888886,58
NEW ORLEANS PELICANS,240,36,94,10,29,6,8,8,34,21,5,8,14,16,2019-02-12,home,loss,88.0,ORLANDO MAGIC,118.0,0.27692307692307694,0.2564102564102564,42
BOSTON CELTICS,240,41,88,13,29,17,21,8,33,24,9,3,5,23,2019-02-12,away,win,112.0,PHILADELPHIA 76ERS,109.0,0.3178294573643411,0.30952380952380953,41
PHILADELPHIA 76ERS,240,39,80,9,27,22,31,10,37,21,4,3,14,20,2019-02-12,home,loss,109.0,BOSTON CELTICS,112.0,0.3277310924369748,0.25,47
